,Temperature_C
1979-01-01,-27.47
1979-02-01,-43.61
1979-03-01,-29.33
1979-04-01,-19.49
1979-05-01,-10.91
1979-06-01,-0.3
1979-07-01,5.36
1979-08-01,2.94
1979-09-01,-1.23
1979-10-01,-11.88
1979-11-01,-23.3
1979-12-01,-30.65
1980-01-01,-28.69
1980-02-01,-29.39
1980-03-01,-26.05
1980-04-01,-24.3
1980-05-01,-5.03
1980-06-01,0.1
1980-07-01,4.6
1980-08-01,5.29
1980-09-01,-1.08
1980-10-01,-12.12
1980-11-01,-16.16
1980-12-01,-26.05
1981-01-01,-29.1
1981-02-01,-33.2
1981-03-01,-26.16
1981-04-01,-21.49
1981-05-01,-8.95
1981-06-01,1.48
1981-07-01,6.88
1981-08-01,5.0
1981-09-01,-0.94
1981-10-01,-8.84
1981-11-01,-14.75
1981-12-01,-23.76
1982-01-01,-28.39
1982-02-01,-33.52
1982-03-01,-32.63
1982-04-01,-22.85
1982-05-01,-10.69
1982-06-01,2.61
1982-07-01,6.33
1982-08-01,4.34
1982-09-01,-2.7
1982-10-01,-12.09
1982-11-01,-21.53
1982-12-01,-32.88
1983-01-01,-36.4
1983-02-01,-37.09
1983-03-01,-32.78
1983-04-01,-25.6
1983-05-01,-13.1
1983-06-01,3.14
1983-07-01,4.6
1983-08-01,3.95
1983-09-01,1.16
1983-10-01,-10.18
1983-11-01,-23.85
1983-12-01,-28.31
1984-01-01,-37.08
1984-02-01,-38.4
1984-03-01,-32.39
1984-04-01,-24.0
1984-05-01,-8.35
1984-06-01,3.48
1984-07-01,8.27
1984-08-01,3.55
1984-09-01,-3.48
1984-10-01,-8.16
1984-11-01,-21.0
1984-12-01,-31.65
1985-01-01,-29.86
1985-02-01,-35.31
1985-03-01,-30.55
1985-04-01,-24.08
1985-05-01,-7.58
1985-06-01,3.35
1985-07-01,6.52
1985-08-01,5.57
1985-09-01,0.46
1985-10-01,-8.64
1985-11-01,-21.56
1985-12-01,-21.92
1986-01-01,-30.32
1986-02-01,-26.15
1986-03-01,-32.25
1986-04-01,-22.54
1986-05-01,-8.21
1986-06-01,-0.47
1986-07-01,4.9
1986-08-01,3.81
1986-09-01,-2.5
1986-10-01,-17.39
1986-11-01,-28.76
1986-12-01,-30.63
1987-01-01,-33.66
1987-02-01,-36.11
1987-03-01,-31.16
1987-04-01,-25.68
1987-05-01,-12.41
1987-06-01,2.2
1987-07-01,5.96
1987-08-01,5.07
1987-09-01,-0.1
1987-10-01,-11.39
1987-11-01,-20.84
1987-12-01,-25.7
