,Temperature_C
1979-01-01,-6.29
1979-02-01,-3.79
1979-03-01,-3.24
1979-04-01,2.86
1979-05-01,6.36
1979-06-01,14.46
1979-07-01,15.6
1979-08-01,13.66
1979-09-01,10.36
1979-10-01,4.25
1979-11-01,2.01
1979-12-01,-2.74
1980-01-01,-3.54
1980-02-01,-3.54
1980-03-01,-2.39
1980-04-01,4.71
1980-05-01,11.61
1980-06-01,13.21
1980-07-01,15.81
1980-08-01,15.56
1980-09-01,9.7
1980-10-01,2.41
1980-11-01,-2.28
1980-12-01,-3.14
1981-01-01,-4.39
1981-02-01,-2.09
1981-03-01,-3.84
1981-04-01,1.61
1981-05-01,10.46
1981-06-01,6.81
1981-07-01,13.21
1981-08-01,11.31
1981-09-01,9.06
1981-10-01,5.66
1981-11-01,-0.19
1981-12-01,-2.83
1982-01-01,-3.23
1982-02-01,0.72
1982-03-01,-0.87
1982-04-01,2.07
1982-05-01,6.17
1982-06-01,12.22
1982-07-01,15.22
1982-08-01,12.47
1982-09-01,6.92
1982-10-01,4.82
1982-11-01,0.57
1982-12-01,0.26
1983-01-01,-1.78
1983-02-01,-1.58
1983-03-01,-2.43
1983-04-01,3.32
1983-05-01,7.32
1983-06-01,10.07
1983-07-01,13.12
1983-08-01,11.82
1983-09-01,10.72
1983-10-01,4.36
1983-11-01,-0.58
1983-12-01,-0.83
1984-01-01,-3.17
1984-02-01,0.47
1984-03-01,-2.73
1984-04-01,3.22
1984-05-01,11.22
1984-06-01,13.97
1984-07-01,15.17
1984-08-01,14.67
1984-09-01,9.07
1984-10-01,7.37
1984-11-01,0.97
1984-12-01,1.21
1985-01-01,-3.58
1985-02-01,-6.03
1985-03-01,-1.63
1985-04-01,-0.43
1985-05-01,9.31
1985-06-01,12.16
1985-07-01,15.96
1985-08-01,13.96
1985-09-01,7.5
1985-10-01,4.41
1985-11-01,-1.03
1985-12-01,-3.01
1986-01-01,-8.51
1986-02-01,-4.36
1986-03-01,-1.26
1986-04-01,1.98
1986-05-01,10.24
1986-06-01,14.74
1986-07-01,14.49
1986-08-01,11.04
1986-09-01,6.44
1986-10-01,5.04
1986-11-01,2.24
1986-12-01,-4.42
1987-01-01,-6.02
1987-02-01,-6.42
1987-03-01,-2.37
1987-04-01,1.57
1987-05-01,8.77
1987-06-01,10.38
1987-07-01,14.83
1987-08-01,10.78
1987-09-01,7.63
1987-10-01,9.53
1987-11-01,2.58
1987-12-01,-2.34
1988-01-01,-0.99
1988-02-01,-3.39
1988-03-01,-2.04
1988-04-01,-0.13
1988-05-01,9.96
1988-06-01,11.76
1988-07-01,17.56
1988-08-01,12.81
1988-09-01,11.31
1988-10-01,2.56
1988-11-01,-1.13
1988-12-01,-2.34
1989-01-01,1.25
1989-02-01,0.95
1989-03-01,1.89
1989-04-01,5.8
1989-05-01,8.2
1989-06-01,12.65
1989-07-01,12.75
1989-08-01,14.45
1989-09-01,10.14
1989-10-01,4.25
1989-11-01,1.1
1989-12-01,-2.96
1990-01-01,-2.15
1990-02-01,1.04
1990-03-01,-1.91
1990-04-01,2.29
1990-05-01,7.89
1990-06-01,13.69
1990-07-01,14.49
1990-08-01,13.44
1990-09-01,9.38
1990-10-01,6.19
1990-11-01,0.14
1990-12-01,1.26
1991-01-01,-2.23
1991-02-01,-1.73
1991-03-01,-0.07
1991-04-01,1.07
1991-05-01,5.17
1991-06-01,11.12
1991-07-01,14.22
1991-08-01,14.07
1991-09-01,9.32
1991-10-01,3.67
1991-11-01,3.27
1991-12-01,0.3
1992-01-01,-0.14
1992-02-01,-1.44
1992-03-01,0.61
1992-04-01,1.37
1992-05-01,9.32
1992-06-01,14.37
1992-07-01,12.82
1992-08-01,12.87
1992-09-01,10.97
1992-10-01,2.06
1992-11-01,-0.42
1992-12-01,2.25
1993-01-01,1.86
1993-02-01,-1.83
1993-03-01,1.26
1993-04-01,3.66
1993-05-01,11.21
1993-06-01,8.65
1993-07-01,15.8
1993-08-01,13.26
1993-09-01,7.61
1993-10-01,3.0
1993-11-01,3.36
1993-12-01,-1.85
1994-01-01,-3.26
1994-02-01,-3.96
1994-03-01,1.04
1994-04-01,
1994-05-01,7.24
1994-06-01,10.04
1994-07-01,15.09
1994-08-01,16.79
1994-09-01,10.39
1994-10-01,4.09
1994-11-01,2.04
1994-12-01,1.13
1995-01-01,-0.13
1995-02-01,-0.52
1995-03-01,1.42
1995-04-01,0.52
1995-05-01,7.92
1995-06-01,12.38
1995-07-01,14.58
1995-08-01,13.58
1995-09-01,10.62
1995-10-01,6.38
1995-11-01,-0.07
1995-12-01,-2.67
1996-01-01,1.67
1996-02-01,-4.38
1996-03-01,-0.83
1996-04-01,1.92
1996-05-01,7.37
1996-06-01,11.82
1996-07-01,13.52
1996-08-01,15.66
1996-09-01,8.37
1996-10-01,5.51
1996-11-01,1.12
1996-12-01,-2.54
1997-01-01,-0.5
1997-02-01,-3.45
1997-03-01,-1.19
1997-04-01,-0.1
1997-05-01,6.5
1997-06-01,13.5
1997-07-01,17.2
1997-08-01,14.5
1997-09-01,12.44
1997-10-01,3.84
1997-11-01,1.7
1997-12-01,0.84
1998-01-01,-3.76
1998-02-01,-1.75
1998-03-01,-1.9
1998-04-01,3.59
1998-05-01,6.79
1998-06-01,13.84
1998-07-01,16.48
1998-08-01,14.59
1998-09-01,10.09
1998-10-01,4.94
1998-11-01,1.43
1998-12-01,0.92
1999-01-01,-4.08
1999-02-01,-3.38
1999-03-01,1.47
1999-04-01,3.52
1999-05-01,10.17
1999-06-01,14.72
1999-07-01,15.42
1999-08-01,11.51
1999-09-01,13.87
1999-10-01,6.72
1999-11-01,4.97
1999-12-01,-1.49
2000-01-01,-1.03
2000-02-01,0.06
2000-03-01,-1.88
2000-04-01,2.2
2000-05-01,9.05
2000-06-01,9.96
2000-07-01,14.16
2000-08-01,12.96
2000-09-01,8.86
2000-10-01,7.11
2000-11-01,3.66
2000-12-01,-0.89
2001-01-01,0.15
2001-02-01,-4.75
2001-03-01,-3.9
2001-04-01,3.0
2001-05-01,7.45
2001-06-01,13.0
2001-07-01,16.09
2001-08-01,14.5
2001-09-01,9.2
2001-10-01,6.05
2001-11-01,2.35
2001-12-01,-2.42
2002-01-01,-0.82
2002-02-01,-1.27
2002-03-01,-1.26
2002-04-01,5.53
2002-05-01,11.68
2002-06-01,16.03
2002-07-01,18.98
2002-08-01,17.43
2002-09-01,9.83
2002-10-01,1.92
2002-11-01,-0.62
2002-12-01,-3.68
2003-01-01,-5.43
2003-02-01,-0.42
2003-03-01,0.37
2003-04-01,3.97
2003-05-01,8.76
2003-06-01,12.82
2003-07-01,16.62
2003-08-01,15.12
2003-09-01,9.87
2003-10-01,3.62
2003-11-01,5.57
2003-12-01,-0.99
2004-01-01,-2.74
2004-02-01,-1.39
2004-03-01,0.46
2004-04-01,6.61
2004-05-01,7.32
2004-06-01,9.86
2004-07-01,13.52
2004-08-01,14.03
2004-09-01,9.99
2004-10-01,6.08
2004-11-01,1.53
2004-12-01,2.24
2005-01-01,1.4
2005-02-01,-0.06
2005-03-01,-1.09
2005-04-01,4.32
2005-05-01,6.34
2005-06-01,11.05
2005-07-01,15.06
2005-08-01,13.32
2005-09-01,9.54
2005-10-01,7.38
2005-11-01,4.1
2005-12-01,-0.49
2006-01-01,1.72
2006-02-01,-0.52
2006-03-01,-3.1
2006-04-01,3.94
2006-05-01,9.09
2006-06-01,9.83
2006-07-01,12.94
2006-08-01,15.54
2006-09-01,10.72
2006-10-01,5.08
2006-11-01,3.69
2006-12-01,3.64
2007-01-01,-0.73
2007-02-01,-3.78
2007-03-01,2.93
