,Temperature_C
1979-01-01,-19.43
1979-02-01,-19.32
1979-03-01,-12.77
1979-04-01,-16.03
1979-05-01,-6.8
1979-06-01,-0.32
1979-07-01,6.14
1979-08-01,4.59
1979-09-01,1.29
1979-10-01,-4.44
1979-11-01,-6.56
1979-12-01,-11.92
1980-01-01,-15.34
1980-02-01,-13.61
1980-03-01,-12.68
1980-04-01,-8.4
1980-05-01,-3.17
1980-06-01,2.78
1980-07-01,4.62
1980-08-01,4.15
1980-09-01,0.42
1980-10-01,-6.96
1980-11-01,-13.62
1980-12-01,-16.95
1981-01-01,-22.16
1981-02-01,-12.69
1981-03-01,-18.64
1981-04-01,-10.53
1981-05-01,-4.47
1981-06-01,0.27
1981-07-01,4.9
1981-08-01,4.97
1981-09-01,1.27
1981-10-01,-4.08
1981-11-01,-6.89
1981-12-01,-13.94
1982-01-01,-17.47
1982-02-01,-14.7
1982-03-01,-9.1
1982-04-01,-9.14
1982-05-01,-4.41
1982-06-01,1.22
1982-07-01,4.06
1982-08-01,3.2
1982-09-01,-4.25
1982-10-01,-4.78
1982-11-01,-7.91
1982-12-01,-12.62
1983-01-01,-10.87
1983-02-01,-17.02
1983-03-01,-10.06
1983-04-01,-11.26
1983-05-01,-2.76
1983-06-01,1.0
1983-07-01,5.51
1983-08-01,3.56
1983-09-01,0.75
1983-10-01,-7.09
1983-11-01,-13.24
1983-12-01,-15.89
1984-01-01,-8.35
1984-02-01,-9.44
1984-03-01,-14.72
1984-04-01,-6.52
1984-05-01,-2.58
1984-06-01,2.3
1984-07-01,5.84
1984-08-01,4.97
1984-09-01,1.39
1984-10-01,-2.55
1984-11-01,-4.92
1984-12-01,-2.67
1985-01-01,-11.49
1985-02-01,-8.15
1985-03-01,-11.12
1985-04-01,-12.16
1985-05-01,-3.1
1985-06-01,3.02
1985-07-01,6.73
1985-08-01,3.99
1985-09-01,0.56
1985-10-01,-7.26
1985-11-01,-8.84
1985-12-01,-12.0
1986-01-01,-13.37
1986-02-01,-19.87
1986-03-01,-14.4
1986-04-01,-14.88
1986-05-01,-2.61
1986-06-01,2.62
1986-07-01,6.14
1986-08-01,4.69
1986-09-01,-2.41
1986-10-01,-4.24
1986-11-01,-9.44
1986-12-01,-9.54
1987-01-01,-10.11
1987-02-01,-14.84
1987-03-01,-11.88
1987-04-01,-7.13
1987-05-01,-2.83
1987-06-01,1.74
1987-07-01,4.37
1987-08-01,4.05
1987-09-01,-1.92
1987-10-01,-6.99
1987-11-01,-9.48
1987-12-01,-16.47
1988-01-01,-17.1
1988-02-01,-12.39
1988-03-01,-17.34
1988-04-01,-17.0
1988-05-01,-2.58
1988-06-01,2.83
1988-07-01,5.48
1988-08-01,5.21
1988-09-01,-1.87
1988-10-01,-9.71
1988-11-01,-14.56
1988-12-01,-21.35
1989-01-01,-16.83
1989-02-01,-18.65
1989-03-01,-14.35
1989-04-01,-7.3
1989-05-01,-1.53
1989-06-01,1.92
1989-07-01,4.93
1989-08-01,3.58
1989-09-01,0.24
1989-10-01,-6.4
1989-11-01,-8.57
1989-12-01,-15.1
1990-01-01,-6.79
1990-02-01,-9.83
1990-03-01,-15.58
1990-04-01,-8.5
1990-05-01,-4.62
1990-06-01,2.48
1990-07-01,5.56
1990-08-01,4.32
1990-09-01,4.85
1990-10-01,-3.18
1990-11-01,-12.2
1990-12-01,-8.18
1991-01-01,-11.27
