,Temperature_C
1979-01-01,-19.9
1979-02-01,-20.25
1979-03-01,-16.43
1979-04-01,-17.24
1979-05-01,-7.5
1979-06-01,-0.06
1979-07-01,8.43
1979-08-01,5.32
1979-09-01,1.25
1979-10-01,-4.03
1979-11-01,-6.42
1979-12-01,-12.2
1980-01-01,-16.5
1980-02-01,-14.43
1980-03-01,-14.9
1980-04-01,-9.47
1980-05-01,-2.93
1980-06-01,3.82
1980-07-01,6.46
1980-08-01,4.67
1980-09-01,1.24
1980-10-01,-7.1
1980-11-01,-14.53
1980-12-01,-18.41
1981-01-01,-21.54
1981-02-01,-12.39
1981-03-01,-19.29
1981-04-01,-12.07
1981-05-01,-4.83
1981-06-01,0.38
1981-07-01,5.8
1981-08-01,5.89
1981-09-01,1.51
1981-10-01,-3.59
1981-11-01,-7.43
1981-12-01,-14.81
1982-01-01,-19.47
1982-02-01,-15.46
1982-03-01,-8.71
1982-04-01,-9.94
1982-05-01,-3.8
1982-06-01,1.32
1982-07-01,5.63
1982-08-01,4.29
1982-09-01,-2.62
1982-10-01,-5.27
1982-11-01,-8.42
1982-12-01,-13.29
1983-01-01,-10.81
1983-02-01,-16.1
1983-03-01,-9.84
1983-04-01,-11.48
1983-05-01,-3.21
1983-06-01,1.53
1983-07-01,6.46
1983-08-01,4.52
1983-09-01,1.47
1983-10-01,-6.23
1983-11-01,-14.23
1983-12-01,-17.04
1984-01-01,-8.87
1984-02-01,-9.22
1984-03-01,-14.61
1984-04-01,-7.86
1984-05-01,-2.37
1984-06-01,3.08
1984-07-01,7.09
1984-08-01,5.33
1984-09-01,1.76
1984-10-01,-2.43
1984-11-01,-4.62
1984-12-01,-2.49
1985-01-01,-12.54
1985-02-01,-9.57
1985-03-01,-11.93
1985-04-01,-13.54
1985-05-01,-3.29
1985-06-01,3.48
1985-07-01,7.62
1985-08-01,5.04
1985-09-01,0.65
1985-10-01,-6.87
1985-11-01,-9.39
1985-12-01,-13.59
1986-01-01,-15.95
1986-02-01,-22.41
1986-03-01,-14.38
1986-04-01,-14.59
1986-05-01,-2.84
1986-06-01,4.23
1986-07-01,7.0
1986-08-01,5.57
1986-09-01,-1.27
1986-10-01,-4.07
1986-11-01,-9.15
1986-12-01,-11.44
1987-01-01,-11.8
1987-02-01,-18.17
