,Temperature_C
1979-01-01,-7.26
1979-02-01,-5.65
1979-03-01,-4.19
1979-04-01,-2.42
1979-05-01,2.82
1979-06-01,6.67
1979-07-01,10.22
1979-08-01,10.91
1979-09-01,7.82
1979-10-01,0.83
1979-11-01,-1.91
1979-12-01,-2.26
1980-01-01,-4.53
1980-02-01,-4.77
1980-03-01,-4.74
1980-04-01,0.1
1980-05-01,2.3
1980-06-01,7.27
1980-07-01,8.36
1980-08-01,10.06
1980-09-01,7.66
1980-10-01,2.55
1980-11-01,-2.45
1980-12-01,-4.99
1981-01-01,-6.0
1981-02-01,-5.77
1981-03-01,-6.57
1981-04-01,-2.39
1981-05-01,2.37
1981-06-01,5.63
1981-07-01,10.46
1981-08-01,9.18
1981-09-01,7.19
1981-10-01,3.16
1981-11-01,-0.82
1981-12-01,-5.4
1982-01-01,-5.2
1982-02-01,-3.65
1982-03-01,-3.41
1982-04-01,-0.7
1982-05-01,2.63
1982-06-01,4.35
1982-07-01,11.76
1982-08-01,8.9
1982-09-01,6.24
1982-10-01,1.67
1982-11-01,-0.54
1982-12-01,-1.74
1983-01-01,-2.79
1983-02-01,-3.98
1983-03-01,-1.95
1983-04-01,0.8
1983-05-01,2.52
1983-06-01,7.54
1983-07-01,12.04
1983-08-01,9.44
1983-09-01,8.55
1983-10-01,2.89
1983-11-01,-2.66
1983-12-01,-5.82
1984-01-01,-5.45
1984-02-01,-2.13
1984-03-01,-4.0
1984-04-01,0.0
1984-05-01,5.79
1984-06-01,7.8
1984-07-01,9.3
1984-08-01,9.82
1984-09-01,6.7
1984-10-01,2.64
1984-11-01,-1.26
1984-12-01,-1.15
1985-01-01,-6.77
1985-02-01,-8.63
1985-03-01,-2.35
1985-04-01,-2.31
1985-05-01,1.48
1985-06-01,6.62
1985-07-01,10.36
1985-08-01,9.92
1985-09-01,7.85
1985-10-01,3.11
1985-11-01,-0.79
1985-12-01,-6.56
1986-01-01,-5.66
1986-02-01,-6.07
1986-03-01,-1.54
1986-04-01,-1.95
1986-05-01,3.41
1986-06-01,9.01
1986-07-01,9.4
1986-08-01,9.94
1986-09-01,4.6
1986-10-01,3.31
1986-11-01,0.75
1986-12-01,-5.99
1987-01-01,-5.46
1987-02-01,-7.91
1987-03-01,-4.91
1987-04-01,-1.89
1987-05-01,2.36
1987-06-01,5.35
1987-07-01,8.87
1987-08-01,7.37
1987-09-01,7.19
1987-10-01,6.67
1987-11-01,-2.95
1987-12-01,-4.17
1988-01-01,-5.55
1988-02-01,-4.97
1988-03-01,-4.65
1988-04-01,-3.55
1988-05-01,3.01
1988-06-01,7.31
1988-07-01,11.6
1988-08-01,9.81
