,Temperature_C
1979-01-01,-32.3
1979-02-01,-35.99
1979-03-01,-29.54
1979-04-01,-19.39
1979-05-01,-11.34
1979-06-01,0.65
1979-07-01,6.69
1979-08-01,4.35
1979-09-01,1.85
1979-10-01,-8.93
1979-11-01,-18.53
1979-12-01,-21.71
1980-01-01,-25.92
1980-02-01,-23.01
1980-03-01,-23.58
1980-04-01,-14.78
1980-05-01,-7.13
1980-06-01,-0.23
1980-07-01,2.32
1980-08-01,3.64
1980-09-01,0.21
1980-10-01,-3.74
1980-11-01,-24.76
1980-12-01,-21.28
1981-01-01,-16.76
1981-02-01,-24.21
1981-03-01,-27.84
1981-04-01,-15.47
1981-05-01,-11.05
1981-06-01,-0.43
1981-07-01,3.18
1981-08-01,7.24
1981-09-01,0.31
1981-10-01,-9.88
1981-11-01,-11.08
1981-12-01,-21.38
1982-01-01,-27.29
1982-02-01,-26.58
1982-03-01,-23.6
1982-04-01,-13.41
1982-05-01,-8.34
1982-06-01,0.67
1982-07-01,5.7
1982-08-01,6.47
1982-09-01,1.23
1982-10-01,-11.16
1982-11-01,-21.87
1982-12-01,-20.02
1983-01-01,-20.47
1983-02-01,-23.89
1983-03-01,-21.77
1983-04-01,-18.95
1983-05-01,-8.88
1983-06-01,-0.88
1983-07-01,3.65
1983-08-01,6.89
1983-09-01,2.81
1983-10-01,-5.47
1983-11-01,-15.79
1983-12-01,-22.15
1984-01-01,-16.95
1984-02-01,-19.22
1984-03-01,-20.61
1984-04-01,-23.88
1984-05-01,-8.74
1984-06-01,0.16
1984-07-01,7.34
1984-08-01,4.97
1984-09-01,3.78
1984-10-01,-8.95
1984-11-01,-21.9
1984-12-01,-19.66
1985-01-01,-29.2
1985-02-01,-26.09
1985-03-01,-21.36
1985-04-01,-18.97
1985-05-01,-10.11
1985-06-01,3.08
1985-07-01,3.95
1985-08-01,7.18
1985-09-01,2.63
1985-10-01,-3.63
1985-11-01,-14.62
1985-12-01,-20.81
1986-01-01,-24.81
1986-02-01,-27.53
1986-03-01,-21.66
1986-04-01,-19.73
1986-05-01,-8.14
1986-06-01,-0.69
1986-07-01,6.94
1986-08-01,2.23
1986-09-01,0.32
1986-10-01,-5.31
1986-11-01,-10.88
1986-12-01,-28.02
1987-01-01,-31.39
1987-02-01,-25.16
1987-03-01,-24.78
1987-04-01,-17.74
1987-05-01,-6.92
1987-06-01,-1.35
1987-07-01,6.26
1987-08-01,4.76
1987-09-01,1.51
1987-10-01,-5.59
1987-11-01,-18.7
1987-12-01,-24.5
1988-01-01,-21.79
1988-02-01,-25.92
1988-03-01,-21.65
1988-04-01,-23.38
1988-05-01,-6.06
1988-06-01,0.96
1988-07-01,3.61
1988-08-01,3.94
1988-09-01,1.03
1988-10-01,-9.46
1988-11-01,-21.5
1988-12-01,-18.28
1989-01-01,-28.93
1989-02-01,-24.2
1989-03-01,-21.79
1989-04-01,-18.53
1989-05-01,-5.03
1989-06-01,-0.9
1989-07-01,4.0
1989-08-01,4.14
1989-09-01,0.24
1989-10-01,-7.93
1989-11-01,-22.79
1989-12-01,-23.33
1990-01-01,-28.58
1990-02-01,-24.82
1990-03-01,-19.5
1990-04-01,-11.12
1990-05-01,-7.61
1990-06-01,1.66
1990-07-01,5.94
1990-08-01,3.58
1990-09-01,0.96
1990-10-01,-10.45
1990-11-01,-25.22
1990-12-01,-27.27
1991-01-01,-26.83
1991-02-01,-30.76
1991-03-01,-24.01
1991-04-01,-17.14
1991-05-01,-7.7
1991-06-01,0.45
1991-07-01,4.9
1991-08-01,3.55
1991-09-01,5.52
1991-10-01,-8.51
1991-11-01,-17.89
1991-12-01,-24.25
1992-01-01,-26.27
1992-02-01,-23.61
1992-03-01,-22.15
1992-04-01,-21.58
1992-05-01,-5.4
1992-06-01,-1.71
1992-07-01,3.81
1992-08-01,3.64
