,Temperature_C
1979-01-01,-9.52
1979-02-01,-7.03
1979-03-01,-5.11
1979-04-01,-3.34
1979-05-01,-2.76
1979-06-01,1.9
1979-07-01,4.02
1979-08-01,5.63
1979-09-01,2.34
1979-10-01,1.31
1979-11-01,-2.48
1979-12-01,-1.18
1980-01-01,-3.23
1980-02-01,-4.84
1980-03-01,-2.82
1980-04-01,-2.51
1980-05-01,1.17
1980-06-01,2.8
1980-07-01,5.28
1980-08-01,5.36
1980-09-01,3.36
1980-10-01,-2.08
1980-11-01,-4.15
1980-12-01,-6.7
1981-01-01,-7.62
1981-02-01,-5.32
1981-03-01,-6.68
1981-04-01,-3.74
1981-05-01,-0.64
1981-06-01,0.78
1981-07-01,3.97
1981-08-01,4.75
1981-09-01,2.37
1981-10-01,-0.84
1981-11-01,-2.78
1981-12-01,-6.13
1982-01-01,-8.93
1982-02-01,-3.28
1982-03-01,-4.47
1982-04-01,-5.22
1982-05-01,-1.83
1982-06-01,0.79
1982-07-01,3.96
1982-08-01,4.96
1982-09-01,1.43
1982-10-01,0.91
1982-11-01,-3.16
1982-12-01,-4.26
1983-01-01,-3.85
1983-02-01,-4.91
1983-03-01,-5.35
1983-04-01,-3.2
1983-05-01,-0.01
1983-06-01,1.7
1983-07-01,4.66
1983-08-01,4.45
1983-09-01,2.09
1983-10-01,-1.36
1983-11-01,-4.97
1983-12-01,-4.66
1984-01-01,-3.35
1984-02-01,-1.13
1984-03-01,-3.41
1984-04-01,-0.38
1984-05-01,-0.52
1984-06-01,2.92
1984-07-01,4.84
1984-08-01,5.19
1984-09-01,3.43
1984-10-01,0.9
1984-11-01,-0.32
1984-12-01,0.17
1985-01-01,-3.5
1985-02-01,-5.36
1985-03-01,-4.72
1985-04-01,-5.7
1985-05-01,0.32
1985-06-01,2.22
1985-07-01,5.3
1985-08-01,4.88
1985-09-01,1.97
1985-10-01,-0.01
1985-11-01,-3.46
1985-12-01,-7.24
1986-01-01,-5.93
1986-02-01,-5.95
1986-03-01,-4.58
1986-04-01,-3.48
1986-05-01,-0.37
1986-06-01,3.06
1986-07-01,3.78
1986-08-01,5.29
1986-09-01,2.76
1986-10-01,1.29
1986-11-01,-1.82
1986-12-01,-2.24
1987-01-01,-2.59
1987-02-01,-9.36
1987-03-01,-3.95
1987-04-01,-1.35
1987-05-01,0.47
1987-06-01,2.6
1987-07-01,5.58
1987-08-01,4.83
1987-09-01,3.68
1987-10-01,0.71
1987-11-01,-1.87
1987-12-01,-10.82
1988-01-01,-10.89
1988-02-01,-3.28
1988-03-01,-7.57
1988-04-01,-6.76
1988-05-01,-0.74
1988-06-01,1.91
1988-07-01,4.68
1988-08-01,5.96
1988-09-01,3.32
1988-10-01,-0.55
1988-11-01,-4.71
1988-12-01,-8.53
1989-01-01,-6.61
1989-02-01,-5.9
1989-03-01,-6.89
1989-04-01,-1.65
1989-05-01,-0.97
1989-06-01,1.78
1989-07-01,5.19
1989-08-01,5.93
1989-09-01,2.71
1989-10-01,0.26
1989-11-01,-0.88
1989-12-01,-6.75
1990-01-01,-1.34
1990-02-01,-2.85
1990-03-01,-6.07
1990-04-01,-3.5
1990-05-01,-0.09
1990-06-01,3.44
1990-07-01,6.01
1990-08-01,7.24
1990-09-01,4.88
1990-10-01,0.44
1990-11-01,-1.79
1990-12-01,-3.22
1991-01-01,-1.28
1991-02-01,-2.37
1991-03-01,-2.26
1991-04-01,-3.36
1991-05-01,-0.15
1991-06-01,2.28
1991-07-01,5.89
1991-08-01,6.51
1991-09-01,3.42
1991-10-01,0.99
1991-11-01,-1.92
1991-12-01,-3.54
1992-01-01,-4.23
1992-02-01,-4.9
1992-03-01,-5.58
1992-04-01,-3.95
1992-05-01,-0.5
1992-06-01,3.04
1992-07-01,4.68
1992-08-01,4.96
1992-09-01,4.91
1992-10-01,0.69
1992-11-01,0.69
1992-12-01,-2.56
1993-01-01,-5.22
1993-02-01,-5.77
1993-03-01,-3.36
1993-04-01,-1.58
1993-05-01,-0.49
1993-06-01,1.94
1993-07-01,5.75
1993-08-01,5.5
1993-09-01,3.25
1993-10-01,-0.4
1993-11-01,1.38
1993-12-01,-3.21
1994-01-01,-5.37
1994-02-01,-2.31
1994-03-01,-2.8
1994-04-01,-1.29
1994-05-01,0.72
1994-06-01,2.78
1994-07-01,5.46
1994-08-01,5.26
1994-09-01,3.23
1994-10-01,-2.38
1994-11-01,-1.22
1994-12-01,-2.79
1995-01-01,-3.39
1995-02-01,-4.29
1995-03-01,-3.61
1995-04-01,-3.11
1995-05-01,-0.11
1995-06-01,3.19
1995-07-01,3.9
1995-08-01,4.82
1995-09-01,2.61
1995-10-01,0.56
1995-11-01,-1.82
1995-12-01,-4.15
1996-01-01,-1.31
1996-02-01,-5.39
1996-03-01,-2.62
1996-04-01,-2.94
1996-05-01,-1.67
1996-06-01,2.11
1996-07-01,5.01
1996-08-01,5.75
1996-09-01,3.91
1996-10-01,0.05
1996-11-01,-3.97
1996-12-01,-5.93
1997-01-01,-8.66
1997-02-01,-3.0
1997-03-01,-4.96
1997-04-01,-4.48
1997-05-01,-0.98
1997-06-01,2.14
1997-07-01,4.43
1997-08-01,6.08
1997-09-01,2.71
1997-10-01,-1.0
1997-11-01,-1.47
1997-12-01,-1.86
1998-01-01,-6.28
1998-02-01,-6.1
1998-03-01,-5.55
1998-04-01,-1.88
1998-05-01,-0.38
1998-06-01,2.64
1998-07-01,5.5
1998-08-01,6.66
1998-09-01,4.09
1998-10-01,1.67
1998-11-01,-0.79
1998-12-01,-2.59
1999-01-01,-3.04
1999-02-01,-3.77
1999-03-01,-1.72
1999-04-01,-2.23
1999-05-01,1.75
1999-06-01,4.14
1999-07-01,5.78
1999-08-01,5.54
1999-09-01,4.77
1999-10-01,2.22
1999-11-01,-0.48
1999-12-01,-4.39
2000-01-01,-4.31
2000-02-01,-3.82
2000-03-01,-6.21
2000-04-01,-4.16
2000-05-01,0.63
2000-06-01,1.83
2000-07-01,5.62
2000-08-01,6.49
2000-09-01,4.85
2000-10-01,2.57
2000-11-01,0.53
2000-12-01,-4.09
2001-01-01,-2.41
2001-02-01,-5.76
2001-03-01,-7.36
2001-04-01,-4.14
2001-05-01,0.3
2001-06-01,2.44
2001-07-01,5.17
2001-08-01,6.64
2001-09-01,4.55
2001-10-01,1.99
2001-11-01,-3.4
2001-12-01,-1.43
2002-01-01,-3.64
2002-02-01,-5.64
2002-03-01,-4.53
2002-04-01,-0.93
2002-05-01,1.67
2002-06-01,4.9
2002-07-01,7.22
2002-08-01,7.35
2002-09-01,4.43
2002-10-01,2.62
2002-11-01,1.9
2002-12-01,0.41
2003-01-01,-6.99
2003-02-01,-0.91
2003-03-01,-2.54
2003-04-01,-1.68
2003-05-01,-0.47
2003-06-01,3.72
2003-07-01,6.06
2003-08-01,7.18
2003-09-01,4.94
2003-10-01,-0.4
2003-11-01,1.25
2003-12-01,-5.05
2004-01-01,-3.23
2004-02-01,-4.96
2004-03-01,-0.64
2004-04-01,-0.19
2004-05-01,1.22
2004-06-01,3.44
2004-07-01,6.65
2004-08-01,7.41
2004-09-01,5.85
2004-10-01,1.84
2004-11-01,-2.1
2004-12-01,-3.67
2005-01-01,-1.86
2005-02-01,-3.12
2005-03-01,-2.3
2005-04-01,-0.3
2005-05-01,-0.29
2005-06-01,3.55
2005-07-01,6.6
2005-08-01,6.97
2005-09-01,2.78
2005-10-01,0.14
2005-11-01,-2.04
2005-12-01,-1.16
2006-01-01,-0.04
2006-02-01,-2.11
2006-03-01,-3.53
2006-04-01,-0.38
2006-05-01,0.97
2006-06-01,3.29
2006-07-01,5.71
2006-08-01,6.89
2006-09-01,4.8
2006-10-01,0.39
2006-11-01,-2.52
2006-12-01,-0.76
2007-01-01,-5.02
2007-02-01,-2.79
2007-03-01,-1.51
2007-04-01,-1.68
2007-05-01,1.31
2007-06-01,3.98
2007-07-01,5.87
2007-08-01,6.32
2007-09-01,3.41
2007-10-01,0.72
2007-11-01,-3.41
2007-12-01,-1.4
2008-01-01,-2.79
2008-02-01,-2.88
2008-03-01,-4.58
2008-04-01,-1.77
2008-05-01,1.38
2008-06-01,3.65
