,Temperature_C
1996-01-01,
1996-02-01,
1996-03-01,
1996-04-01,
1996-05-01,
1996-06-01,
1996-07-01,
1996-08-01,
1996-09-01,
1996-10-01,
1996-11-01,
1996-12-01,-22.76
1997-01-01,-29.62
1997-02-01,-27.88
1997-03-01,-28.67
1997-04-01,-17.74
1997-05-01,-6.23
1997-06-01,2.08
1997-07-01,6.25
1997-08-01,6.91
1997-09-01,2.15
1997-10-01,-9.09
1997-11-01,-13.44
1997-12-01,-25.74
1998-01-01,-29.49
1998-02-01,-27.48
1998-03-01,-19.57
1998-04-01,-10.99
1998-05-01,-3.72
1998-06-01,5.12
1998-07-01,9.79
1998-08-01,8.82
1998-09-01,3.44
1998-10-01,-5.87
1998-11-01,-11.92
1998-12-01,-20.01
1999-01-01,-29.99
1999-02-01,-29.38
1999-03-01,-28.5
1999-04-01,-20.03
1999-05-01,-5.02
1999-06-01,2.15
1999-07-01,7.42
1999-08-01,7.22
1999-09-01,1.17
1999-10-01,-9.06
1999-11-01,-20.04
1999-12-01,-29.07
2000-01-01,-25.07
2000-02-01,-27.03
2000-03-01,-25.94
2000-04-01,-18.92
2000-05-01,-9.48
2000-06-01,4.91
2000-07-01,6.81
2000-08-01,4.95
2000-09-01,0.71
2000-10-01,-9.04
2000-11-01,-17.74
2000-12-01,-20.83
2001-01-01,-23.55
2001-02-01,-20.9
2001-03-01,-28.31
2001-04-01,-17.57
2001-05-01,-11.31
2001-06-01,3.01
2001-07-01,7.3
2001-08-01,4.65
2001-09-01,1.75
2001-10-01,-11.88
2001-11-01,-18.07
2001-12-01,-23.43
2002-01-01,-28.49
2002-02-01,-29.25
2002-03-01,-21.16
2002-04-01,-17.06
2002-05-01,-2.66
2002-06-01,3.15
2002-07-01,6.55
2002-08-01,6.27
2002-09-01,3.69
2002-10-01,-6.11
2002-11-01,
2002-12-01,-19.59
2003-01-01,-23.33
2003-02-01,-27.46
2003-03-01,-25.77
2003-04-01,-14.51
2003-05-01,-4.7
2003-06-01,1.63
2003-07-01,8.78
2003-08-01,4.48
2003-09-01,0.64
2003-10-01,-3.99
2003-11-01,-16.71
2003-12-01,-22.23
2004-01-01,-24.8
2004-02-01,-33.19
2004-03-01,-28.48
2004-04-01,-18.35
2004-05-01,-5.14
2004-06-01,5.46
2004-07-01,8.22
2004-08-01,8.54
2004-09-01,1.35
2004-10-01,-6.43
2004-11-01,-17.92
2004-12-01,-24.14
2005-01-01,-23.61
2005-02-01,-26.43
2005-03-01,-23.31
2005-04-01,-17.7
2005-05-01,-4.79
2005-06-01,1.74
2005-07-01,4.63
2005-08-01,6.59
2005-09-01,1.16
2005-10-01,-6.19
2005-11-01,-23.67
2005-12-01,-20.54
2006-01-01,-26.37
2006-02-01,-22.29
2006-03-01,-28.45
2006-04-01,-20.81
2006-05-01,-4.18
2006-06-01,6.6
2006-07-01,8.04
2006-08-01,4.08
2006-09-01,3.8
2006-10-01,-3.36
2006-11-01,-17.31
2006-12-01,-19.17
2007-01-01,-27.23
2007-02-01,-25.12
2007-03-01,-30.08
2007-04-01,-14.01
2007-05-01,-8.3
2007-06-01,2.61
2007-07-01,6.72
2007-08-01,6.97
2007-09-01,2.83
2007-10-01,-6.48
2007-11-01,-11.68
2007-12-01,-20.0
2008-01-01,-29.39
2008-02-01,-27.7
2008-03-01,-29.67
2008-04-01,-13.69
2008-05-01,-3.71
2008-06-01,4.94
2008-07-01,8.34
2008-08-01,4.84
2008-09-01,1.16
2008-10-01,-8.28
2008-11-01,-16.95
2008-12-01,-19.02
2009-01-01,-27.87
2009-02-01,-27.88
2009-03-01,-30.19
2009-04-01,-16.92
2009-05-01,-3.91
2009-06-01,2.92
2009-07-01,7.47
2009-08-01,7.08
2009-09-01,1.98
2009-10-01,-4.22
2009-11-01,-18.92
2009-12-01,-19.95
2010-01-01,-28.43
2010-02-01,-24.14
2010-03-01,-25.76
2010-04-01,-12.93
2010-05-01,-6.11
2010-06-01,2.34
2010-07-01,7.75
2010-08-01,7.96
2010-09-01,3.23
2010-10-01,-4.74
2010-11-01,-10.54
2010-12-01,-26.59
2011-01-01,-25.46
2011-02-01,-23.15
2011-03-01,-23.67
2011-04-01,-20.12
2011-05-01,-5.4
2011-06-01,2.63
2011-07-01,8.46
2011-08-01,6.85
2011-09-01,2.74
2011-10-01,-4.64
2011-11-01,-20.18
2011-12-01,-25.97
2012-01-01,-32.56
2012-02-01,-25.73
2012-03-01,-34.34
2012-04-01,-15.71
2012-05-01,-5.8
2012-06-01,4.55
2012-07-01,10.01
2012-08-01,9.41
2012-09-01,3.27
2012-10-01,-4.27
2012-11-01,-16.76
2012-12-01,-26.63
2013-01-01,-26.9
2013-02-01,-31.43
2013-03-01,-23.96
2013-04-01,-20.24
2013-05-01,-6.98
2013-06-01,5.09
2013-07-01,8.64
2013-08-01,6.89
2013-09-01,0.04
2013-10-01,-4.67
2013-11-01,-15.24
2013-12-01,-20.98
2014-01-01,-22.46
2014-02-01,-25.31
2014-03-01,-22.91
2014-04-01,-16.37
2014-05-01,-2.4
2014-06-01,3.02
2014-07-01,6.33
2014-08-01,4.87
2014-09-01,1.35
2014-10-01,-5.02
2014-11-01,-13.03
2014-12-01,-21.9
2015-01-01,-24.5
2015-02-01,-22.33
2015-03-01,-24.07
2015-04-01,-13.97
2015-05-01,-1.39
2015-06-01,7.59
2015-07-01,6.07
2015-08-01,4.86
2015-09-01,-0.63
2015-10-01,-6.02
2015-11-01,-16.64
2015-12-01,-25.44
2016-01-01,-19.47
2016-02-01,-20.12
2016-03-01,-22.48
2016-04-01,-12.54
2016-05-01,-1.7
2016-06-01,4.59
2016-07-01,8.31
2016-08-01,6.03
2016-09-01,1.6
2016-10-01,-3.26
2016-11-01,-11.87
2016-12-01,-21.78
2017-01-01,-20.65
2017-02-01,-24.1
2017-03-01,-23.82
2017-04-01,-15.28
2017-05-01,-3.7
2017-06-01,2.37
2017-07-01,9.45
2017-08-01,6.59
2017-09-01,2.23
2017-10-01,-5.3
2017-11-01,-10.56
2017-12-01,-14.91
2018-01-01,-22.25
2018-02-01,-17.5
2018-03-01,-19.28
2018-04-01,-16.44
2018-05-01,-6.09
2018-06-01,0.78
2018-07-01,8.68
2018-08-01,3.2
2018-09-01,1.2
2018-10-01,-4.44
2018-11-01,
2018-12-01,
2019-01-01,
2019-02-01,
2019-03-01,
2019-04-01,
2019-05-01,-2.54
2019-06-01,3.07
2019-07-01,10.01
2019-08-01,6.33
2019-09-01,4.85
2019-10-01,-2.88
2019-11-01,
2019-12-01,
