,Temperature_C
1979-01-01,-19.94
1979-02-01,-15.86
1979-03-01,-10.44
1979-04-01,-4.99
1979-05-01,2.7
1979-06-01,10.15
1979-07-01,13.06
1979-08-01,10.65
1979-09-01,4.66
1979-10-01,-5.37
1979-11-01,-8.17
1979-12-01,-10.68
1980-01-01,-18.68
1980-02-01,-17.64
1980-03-01,-12.89
1980-04-01,-2.46
1980-05-01,2.29
1980-06-01,11.66
1980-07-01,11.53
1980-08-01,9.93
1980-09-01,6.19
1980-10-01,-4.05
1980-11-01,-13.35
1980-12-01,-18.03
1981-01-01,
1981-02-01,
1981-03-01,
1981-04-01,
1981-05-01,
1981-06-01,
1981-07-01,
1981-08-01,
1981-09-01,
1981-10-01,
1981-11-01,
1981-12-01,
1982-01-01,-16.31
1982-02-01,-11.49
1982-03-01,-8.57
1982-04-01,-4.82
1982-05-01,2.1
1982-06-01,4.64
1982-07-01,12.25
1982-08-01,9.27
1982-09-01,3.61
1982-10-01,
1982-11-01,-9.12
1982-12-01,-10.76
1983-01-01,-14.2
1983-02-01,-13.46
1983-03-01,-9.31
1983-04-01,-2.54
1983-05-01,
1983-06-01,8.67
1983-07-01,12.48
1983-08-01,8.24
1983-09-01,6.61
1983-10-01,-3.09
1983-11-01,
1983-12-01,-18.34
1984-01-01,-17.32
1984-02-01,-7.55
1984-03-01,-12.71
1984-04-01,-2.48
1984-05-01,5.78
1984-06-01,9.77
1984-07-01,10.71
1984-08-01,8.57
1984-09-01,3.2
1984-10-01,-3.64
1984-11-01,-12.16
1984-12-01,-8.76
1985-01-01,-20.65
1985-02-01,-24.0
1985-03-01,-9.94
1985-04-01,-8.54
1985-05-01,0.16
1985-06-01,8.8
1985-07-01,12.81
1985-08-01,10.86
1985-09-01,5.2
1985-10-01,-1.65
1985-11-01,-10.11
1985-12-01,-21.23
1986-01-01,-20.11
1986-02-01,-15.67
1986-03-01,-7.31
1986-04-01,-6.29
1986-05-01,4.17
1986-06-01,12.04
1986-07-01,11.61
1986-08-01,8.0
1986-09-01,2.0
1986-10-01,0.66
1986-11-01,-6.47
1986-12-01,-22.41
1987-01-01,-19.59
1987-02-01,-16.96
1987-03-01,-13.84
1987-04-01,-6.67
1987-05-01,1.11
1987-06-01,7.65
1987-07-01,9.56
1987-08-01,7.17
1987-09-01,
1987-10-01,3.68
1987-11-01,-9.8
1987-12-01,-18.23
1988-01-01,-14.74
1988-02-01,-16.8
1988-03-01,-13.06
1988-04-01,-7.34
1988-05-01,2.2
1988-06-01,10.62
1988-07-01,14.36
1988-08-01,10.08
1988-09-01,5.78
1988-10-01,-1.51
1988-11-01,-14.75
1988-12-01,-16.67
1989-01-01,-10.38
1989-02-01,-10.62
1989-03-01,-6.34
1989-04-01,
1989-05-01,4.05
1989-06-01,10.67
1989-07-01,11.2
1989-08-01,10.35
1989-09-01,4.84
1989-10-01,-2.68
1989-11-01,-5.71
1989-12-01,-14.43
1990-01-01,-17.41
1990-02-01,-5.49
1990-03-01,-9.08
1990-04-01,-2.1
1990-05-01,2.54
1990-06-01,9.56
1990-07-01,12.47
1990-08-01,10.69
1990-09-01,4.66
1990-10-01,-0.89
1990-11-01,-10.67
1990-12-01,-6.31
1991-01-01,-11.38
1991-02-01,-15.76
1991-03-01,-11.73
1991-04-01,-3.64
1991-05-01,1.9
1991-06-01,9.56
1991-07-01,11.9
1991-08-01,
1991-09-01,3.32
1991-10-01,-1.7
1991-11-01,-8.81
1991-12-01,-8.64
1992-01-01,-9.02
1992-02-01,-8.8
1992-03-01,-7.41
1992-04-01,-6.79
1992-05-01,3.87
1992-06-01,10.69
1992-07-01,9.89
1992-08-01,8.42
1992-09-01,7.05
1992-10-01,-10.33
1992-11-01,-11.88
1992-12-01,-6.94
1993-01-01,-10.65
1993-02-01,-10.47
1993-03-01,-10.92
1993-04-01,-6.07
1993-05-01,2.33
1993-06-01,5.62
1993-07-01,12.82
1993-08-01,10.11
1993-09-01,1.95
1993-10-01,
1993-11-01,
1993-12-01,
1994-01-01,
1994-02-01,
1994-03-01,
1994-04-01,-1.28
1994-05-01,1.86
1994-06-01,8.59
1994-07-01,12.09
1994-08-01,10.44
1994-09-01,3.88
1994-10-01,-2.39
1994-11-01,-11.35
1994-12-01,-8.32
1995-01-01,-11.27
1995-02-01,-10.64
1995-03-01,-5.93
1995-04-01,-6.2
1995-05-01,0.22
1995-06-01,9.89
1995-07-01,10.82
1995-08-01,9.65
1995-09-01,4.82
1995-10-01,-3.57
1995-11-01,-13.06
1995-12-01,-17.04
1996-01-01,-9.65
1996-02-01,-16.09
1996-03-01,-8.21
1996-04-01,-6.39
1996-05-01,-1.44
1996-06-01,8.44
1996-07-01,11.19
1996-08-01,11.5
1996-09-01,3.93
1996-10-01,0.25
1996-11-01,-10.76
1996-12-01,-14.77
1997-01-01,-13.29
1997-02-01,-13.41
1997-03-01,-9.4
1997-04-01,-8.72
1997-05-01,1.71
1997-06-01,8.6
1997-07-01,13.8
1997-08-01,11.78
1997-09-01,7.17
1997-10-01,-1.91
1997-11-01,-10.47
1997-12-01,-11.83
1998-01-01,-13.76
1998-02-01,-22.92
1998-03-01,-13.33
1998-04-01,-7.22
1998-05-01,1.91
1998-06-01,7.45
1998-07-01,13.38
1998-08-01,9.38
1998-09-01,4.43
1998-10-01,-1.36
1998-11-01,-14.43
1998-12-01,-13.01
1999-01-01,-19.07
1999-02-01,-16.22
1999-03-01,-10.22
1999-04-01,-3.24
1999-05-01,0.03
1999-06-01,11.37
1999-07-01,12.56
1999-08-01,7.77
1999-09-01,7.64
1999-10-01,0.55
1999-11-01,-4.28
1999-12-01,-17.91
2000-01-01,-13.61
2000-02-01,-12.88
2000-03-01,-8.61
2000-04-01,-4.67
2000-05-01,3.01
2000-06-01,8.59
2000-07-01,12.88
2000-08-01,9.7
2000-09-01,5.58
2000-10-01,2.87
2000-11-01,-3.96
2000-12-01,-13.35
2001-01-01,-9.16
2001-02-01,-16.58
2001-03-01,-16.96
2001-04-01,-6.11
2001-05-01,2.59
2001-06-01,10.92
2001-07-01,12.09
2001-08-01,9.97
2001-09-01,7.24
2001-10-01,-1.56
2001-11-01,-10.18
2001-12-01,-11.93
2002-01-01,-14.48
2002-02-01,-12.77
2002-03-01,-10.07
2002-04-01,-0.93
2002-05-01,4.88
2002-06-01,10.66
2002-07-01,13.48
2002-08-01,11.13
2002-09-01,4.11
2002-10-01,-3.35
2002-11-01,-13.78
2002-12-01,-16.8
2003-01-01,-21.72
2003-02-01,-7.96
2003-03-01,-5.77
2003-04-01,-3.99
2003-05-01,4.43
2003-06-01,8.17
2003-07-01,15.18
2003-08-01,10.56
2003-09-01,4.23
2003-10-01,-1.81
2003-11-01,-6.57
2003-12-01,-13.83
2004-01-01,-13.81
2004-02-01,-16.32
2004-03-01,-6.96
2004-04-01,-3.16
2004-05-01,3.69
2004-06-01,8.33
2004-07-01,15.46
2004-08-01,11.08
2004-09-01,6.09
2004-10-01,-0.65
2004-11-01,-9.49
2004-12-01,-9.82
2005-01-01,-10.7
2005-02-01,-11.33
2005-03-01,-12.19
2005-04-01,-1.83
2005-05-01,1.61
2005-06-01,10.51
2005-07-01,13.97
2005-08-01,11.3
2005-09-01,5.0
2005-10-01,0.47
2005-11-01,-5.5
2005-12-01,-14.81
2006-01-01,-12.04
2006-02-01,-15.0
2006-03-01,-14.41
2006-04-01,-1.45
2006-05-01,4.29
2006-06-01,10.94
2006-07-01,11.83
2006-08-01,12.0
2006-09-01,5.47
2006-10-01,-3.63
2006-11-01,-6.47
2006-12-01,-8.1
2007-01-01,-17.38
2007-02-01,-19.96
2007-03-01,-4.85
2007-04-01,-3.18
2007-05-01,3.16
2007-06-01,9.42
2007-07-01,12.47
2007-08-01,11.12
2007-09-01,4.35
2007-10-01,2.09
2007-11-01,-7.75
2007-12-01,-6.11
2008-01-01,-9.71
2008-02-01,-11.56
2008-03-01,-11.13
2008-04-01,-5.6
2008-05-01,2.13
2008-06-01,8.35
2008-07-01,11.85
2008-08-01,8.65
2008-09-01,4.45
2008-10-01,-1.49
2008-11-01,-8.53
2008-12-01,-8.27
2009-01-01,-11.27
2009-02-01,-17.83
2009-03-01,-8.5
2009-04-01,-3.37
2009-05-01,5.33
2009-06-01,7.76
2009-07-01,11.69
2009-08-01,11.22
2009-09-01,6.67
2009-10-01,-3.42
2009-11-01,-4.04
2009-12-01,-13.7
2010-01-01,-15.0
2010-02-01,-20.21
2010-03-01,-13.77
2010-04-01,-1.57
2010-05-01,5.21
2010-06-01,7.99
2010-07-01,12.82
2010-08-01,9.7
2010-09-01,6.15
2010-10-01,0.17
2010-11-01,-13.52
2010-12-01,-14.01
2011-01-01,-15.74
2011-02-01,-20.04
2011-03-01,-8.4
2011-04-01,0.25
2011-05-01,4.34
2011-06-01,11.62
2011-07-01,13.58
2011-08-01,10.44
2011-09-01,8.43
2011-10-01,1.88
2011-11-01,-3.59
2011-12-01,-6.27
2012-01-01,-13.03
2012-02-01,-16.63
2012-03-01,-7.09
2012-04-01,-5.66
2012-05-01,3.37
2012-06-01,8.3
2012-07-01,11.23
2012-08-01,9.77
2012-09-01,5.56
2012-10-01,-0.92
2012-11-01,-6.48
2012-12-01,-16.17
2013-01-01,-12.13
2013-02-01,-11.55
2013-03-01,-15.62
2013-04-01,-4.14
2013-05-01,6.37
2013-06-01,13.03
2013-07-01,12.84
2013-08-01,11.68
2013-09-01,7.9
2013-10-01,-1.4
2013-11-01,-8.18
2013-12-01,-10.79
2014-01-01,-17.79
2014-02-01,-5.55
