,Temperature_C
1979-01-01,-49.03
1979-02-01,-44.79
1979-03-01,-26.83
1979-04-01,-13.77
1979-05-01,-3.82
1979-06-01,12.85
1979-07-01,15.89
1979-08-01,9.23
1979-09-01,0.76
1979-10-01,-15.19
1979-11-01,-30.2
1979-12-01,-33.2
1980-01-01,-40.9
1980-02-01,-32.62
1980-03-01,-25.28
1980-04-01,-11.55
1980-05-01,-1.35
1980-06-01,8.89
1980-07-01,17.58
1980-08-01,14.78
1980-09-01,3.67
1980-10-01,-8.15
1980-11-01,-33.22
1980-12-01,-33.41
1981-01-01,-25.75
1981-02-01,-30.15
1981-03-01,-22.91
1981-04-01,-9.54
1981-05-01,-0.82
1981-06-01,11.34
1981-07-01,14.25
1981-08-01,10.43
1981-09-01,0.37
1981-10-01,-12.61
1981-11-01,-23.5
1981-12-01,-35.0
1982-01-01,-42.99
1982-02-01,-26.83
1982-03-01,-27.93
1982-04-01,-8.09
1982-05-01,-3.55
1982-06-01,7.37
1982-07-01,14.51
1982-08-01,11.74
1982-09-01,1.21
1982-10-01,-17.57
1982-11-01,-38.26
1982-12-01,-36.76
1983-01-01,-35.88
1983-02-01,-31.41
1983-03-01,-18.69
1983-04-01,-14.52
1983-05-01,-0.81
1983-06-01,11.05
1983-07-01,14.04
1983-08-01,13.68
1983-09-01,4.75
1983-10-01,-10.59
1983-11-01,-20.26
1983-12-01,-31.96
1984-01-01,-32.45
1984-02-01,-34.8
1984-03-01,-25.25
1984-04-01,-14.51
1984-05-01,1.92
1984-06-01,10.83
1984-07-01,18.96
1984-08-01,10.28
1984-09-01,3.83
1984-10-01,-12.45
1984-11-01,-31.19
1984-12-01,-31.7
1985-01-01,-43.94
1985-02-01,-33.46
1985-03-01,-24.08
1985-04-01,-10.32
1985-05-01,-1.71
1985-06-01,11.83
1985-07-01,12.81
1985-08-01,10.16
1985-09-01,2.06
1985-10-01,-10.37
1985-11-01,-22.55
1985-12-01,-33.08
1986-01-01,-39.55
1986-02-01,-27.34
1986-03-01,-25.51
1986-04-01,-13.74
