,Temperature_C
1979-01-01,-19.41
1979-02-01,-19.31
1979-03-01,-15.27
1979-04-01,-15.92
1979-05-01,-7.91
1979-06-01,-0.16
1979-07-01,7.14
1979-08-01,5.28
1979-09-01,1.65
1979-10-01,-3.6
1979-11-01,-5.76
1979-12-01,-11.25
1980-01-01,-15.05
1980-02-01,-13.02
1980-03-01,-15.11
1980-04-01,-10.31
1980-05-01,-3.14
1980-06-01,3.57
1980-07-01,6.12
1980-08-01,4.72
1980-09-01,1.88
1980-10-01,-6.13
1980-11-01,-13.06
1980-12-01,-17.97
1981-01-01,-20.94
1981-02-01,-12.97
1981-03-01,-19.62
1981-04-01,-12.49
1981-05-01,-5.64
1981-06-01,0.08
1981-07-01,5.29
1981-08-01,5.68
1981-09-01,2.04
1981-10-01,-2.9
1981-11-01,-6.31
1981-12-01,-13.42
1982-01-01,-18.29
1982-02-01,-16.01
1982-03-01,-9.74
1982-04-01,-10.02
1982-05-01,-4.85
1982-06-01,1.03
1982-07-01,5.24
1982-08-01,4.62
1982-09-01,-2.16
1982-10-01,-4.91
1982-11-01,-8.93
1982-12-01,-12.74
1983-01-01,-11.48
1983-02-01,-16.48
1983-03-01,-10.51
1983-04-01,-11.94
1983-05-01,-3.52
1983-06-01,1.3
1983-07-01,6.01
1983-08-01,4.57
1983-09-01,1.76
1983-10-01,-5.42
1983-11-01,-12.33
1983-12-01,-16.3
1984-01-01,-8.29
1984-02-01,-8.86
1984-03-01,-13.98
1984-04-01,-7.66
1984-05-01,-2.89
1984-06-01,2.08
1984-07-01,6.17
1984-08-01,5.07
1984-09-01,1.68
1984-10-01,-2.12
1984-11-01,-4.31
1984-12-01,-2.44
1985-01-01,-11.5
1985-02-01,-8.96
1985-03-01,-10.53
1985-04-01,-11.3
1985-05-01,-3.34
1985-06-01,2.71
1985-07-01,7.45
1985-08-01,4.81
1985-09-01,1.08
1985-10-01,-5.89
1985-11-01,-8.26
1985-12-01,-12.07
1986-01-01,-14.67
1986-02-01,-19.63
1986-03-01,-12.77
1986-04-01,-13.05
1986-05-01,-3.06
1986-06-01,3.17
1986-07-01,6.77
1986-08-01,5.19
1986-09-01,-1.09
1986-10-01,-3.86
1986-11-01,-8.43
1986-12-01,-10.52
1987-01-01,-10.74
1987-02-01,-15.51
1987-03-01,-13.19
1987-04-01,-8.11
1987-05-01,-3.48
1987-06-01,1.96
1987-07-01,4.74
1987-08-01,4.26
1987-09-01,-0.8
1987-10-01,-5.9
1987-11-01,-9.12
1987-12-01,-16.59
1988-01-01,-15.36
1988-02-01,-13.18
1988-03-01,-17.82
1988-04-01,-16.46
1988-05-01,-2.76
1988-06-01,1.92
1988-07-01,6.6
1988-08-01,5.4
1988-09-01,-1.1
1988-10-01,-8.56
1988-11-01,-15.0
1988-12-01,-19.9
1989-01-01,-16.19
1989-02-01,-17.1
1989-03-01,-14.33
1989-04-01,-7.41
1989-05-01,-1.55
1989-06-01,2.5
1989-07-01,5.33
1989-08-01,5.01
1989-09-01,1.28
1989-10-01,-5.37
1989-11-01,-8.65
1989-12-01,-14.11
1990-01-01,-6.09
1990-02-01,-9.61
1990-03-01,-14.15
1990-04-01,-7.55
1990-05-01,-3.94
1990-06-01,2.59
1990-07-01,6.69
1990-08-01,5.69
1990-09-01,5.13
1990-10-01,-2.25
1990-11-01,-11.31
1990-12-01,-8.45
1991-01-01,-11.07
1991-02-01,-8.31
1991-03-01,-7.68
1991-04-01,-10.83
1991-05-01,-3.47
1991-06-01,2.32
1991-07-01,5.17
1991-08-01,5.91
1991-09-01,0.81
1991-10-01,-4.78
1991-11-01,-11.1
1991-12-01,-11.6
1992-01-01,-11.77
1992-02-01,-15.61
1992-03-01,-11.08
1992-04-01,-6.82
1992-05-01,-3.13
1992-06-01,2.65
1992-07-01,6.19
1992-08-01,4.57
1992-09-01,2.97
1992-10-01,-7.53
1992-11-01,-6.36
1992-12-01,-11.21
1993-01-01,-16.01
1993-02-01,-15.3
1993-03-01,-14.87
1993-04-01,-12.95
1993-05-01,-3.8
1993-06-01,2.0
1993-07-01,8.02
1993-08-01,6.39
1993-09-01,0.16
1993-10-01,-7.83
1993-11-01,-2.95
1993-12-01,-10.39
1994-01-01,-15.41
1994-02-01,-14.29
1994-03-01,-9.57
1994-04-01,-6.25
1994-05-01,-3.84
1994-06-01,2.67
1994-07-01,5.05
1994-08-01,3.37
1994-09-01,0.46
1994-10-01,-8.11
1994-11-01,-12.57
1994-12-01,-7.81
1995-01-01,-15.49
1995-02-01,-13.75
1995-03-01,-14.12
1995-04-01,-6.44
1995-05-01,-2.72
1995-06-01,2.59
1995-07-01,6.5
1995-08-01,5.51
1995-09-01,2.46
1995-10-01,-5.93
1995-11-01,-13.29
1995-12-01,-12.75
1996-01-01,-9.26
1996-02-01,-15.41
1996-03-01,-6.6
1996-04-01,-8.8
1996-05-01,-4.6
1996-06-01,1.88
1996-07-01,5.26
1996-08-01,4.92
1996-09-01,0.92
1996-10-01,-3.61
1996-11-01,-4.74
1996-12-01,-14.14
1997-01-01,-16.1
1997-02-01,-14.25
1997-03-01,-11.2
1997-04-01,-12.55
1997-05-01,-3.28
1997-06-01,2.49
1997-07-01,5.42
1997-08-01,4.65
1997-09-01,0.73
1997-10-01,-4.69
1997-11-01,-7.56
1997-12-01,-8.97
1998-01-01,-17.4
1998-02-01,-18.49
1998-03-01,-12.51
1998-04-01,-11.02
1998-05-01,-5.35
1998-06-01,2.3
1998-07-01,8.47
1998-08-01,6.86
1998-09-01,0.45
1998-10-01,-3.78
1998-11-01,-5.11
1998-12-01,-11.07
1999-01-01,-9.81
1999-02-01,-12.53
1999-03-01,-8.25
1999-04-01,-9.99
1999-05-01,-2.2
1999-06-01,2.76
1999-07-01,6.65
1999-08-01,5.0
1999-09-01,2.97
1999-10-01,-5.84
1999-11-01,-3.68
1999-12-01,-8.83
2000-01-01,-8.08
2000-02-01,-9.66
2000-03-01,-13.47
2000-04-01,-11.35
2000-05-01,-4.15
