,Temperature_C
1979-01-01,-20.35
1979-02-01,-15.15
1979-03-01,-7.42
1979-04-01,-3.34
1979-05-01,4.99
1979-06-01,12.43
1979-07-01,14.76
1979-08-01,12.31
1979-09-01,5.79
1979-10-01,-4.48
1979-11-01,-8.28
1979-12-01,-12.1
1980-01-01,-19.21
1980-02-01,-19.3
1980-03-01,-11.03
1980-04-01,-0.44
1980-05-01,4.35
1980-06-01,14.86
1980-07-01,14.12
1980-08-01,11.86
1980-09-01,6.5
1980-10-01,-3.88
1980-11-01,-13.79
1980-12-01,-16.77
1981-01-01,-16.14
1981-02-01,-15.69
1981-03-01,-15.55
1981-04-01,-2.97
1981-05-01,6.09
1981-06-01,8.58
1981-07-01,13.98
1981-08-01,10.56
1981-09-01,6.07
1981-10-01,-0.04
1981-11-01,-9.32
1981-12-01,-21.57
1982-01-01,-19.82
1982-02-01,-9.29
1982-03-01,-6.39
1982-04-01,-1.33
1982-05-01,4.44
1982-06-01,7.25
1982-07-01,13.95
1982-08-01,10.99
1982-09-01,4.71
1982-10-01,-1.47
1982-11-01,
1982-12-01,
1983-01-01,
1983-02-01,-14.36
1983-03-01,-8.7
1983-04-01,-0.03
1983-05-01,6.38
1983-06-01,9.96
1983-07-01,13.59
1983-08-01,9.25
1983-09-01,6.26
1983-10-01,-1.76
1983-11-01,-15.11
1983-12-01,-17.74
1984-01-01,-16.3
1984-02-01,-7.7
1984-03-01,-9.99
1984-04-01,-1.54
1984-05-01,7.88
1984-06-01,10.98
1984-07-01,12.01
1984-08-01,9.87
1984-09-01,4.31
1984-10-01,-1.52
1984-11-01,-10.68
1984-12-01,-7.92
1985-01-01,-21.65
1985-02-01,-24.71
1985-03-01,-7.76
1985-04-01,-5.4
1985-05-01,2.76
1985-06-01,10.7
1985-07-01,13.84
1985-08-01,11.62
1985-09-01,5.59
1985-10-01,-0.2
1985-11-01,-9.84
1985-12-01,-22.05
1986-01-01,-20.41
1986-02-01,-15.11
1986-03-01,-5.05
1986-04-01,-3.61
1986-05-01,6.08
1986-06-01,13.57
1986-07-01,13.42
1986-08-01,8.77
1986-09-01,2.75
1986-10-01,0.27
1986-11-01,-5.3
1986-12-01,-20.88
1987-01-01,-23.09
1987-02-01,-15.41
1987-03-01,-10.65
1987-04-01,-3.65
1987-05-01,3.65
1987-06-01,10.04
1987-07-01,11.96
1987-08-01,8.77
1987-09-01,5.49
1987-10-01,4.37
1987-11-01,-8.29
1987-12-01,-17.71
1988-01-01,-13.84
1988-02-01,-13.63
1988-03-01,-8.4
1988-04-01,-4.94
1988-05-01,4.8
1988-06-01,12.94
1988-07-01,15.91
1988-08-01,11.55
1988-09-01,7.44
1988-10-01,-0.74
1988-11-01,-12.89
1988-12-01,-15.97
1989-01-01,-9.06
1989-02-01,-10.53
1989-03-01,-4.15
1989-04-01,1.58
1989-05-01,6.14
1989-06-01,11.98
1989-07-01,12.52
1989-08-01,12.11
1989-09-01,6.31
1989-10-01,-1.71
1989-11-01,-5.16
1989-12-01,-13.96
1990-01-01,-16.07
1990-02-01,-4.08
1990-03-01,-6.72
1990-04-01,-0.22
1990-05-01,4.64
1990-06-01,11.23
1990-07-01,13.73
1990-08-01,12.17
1990-09-01,5.71
1990-10-01,-0.02
1990-11-01,-11.03
1990-12-01,-6.85
1991-01-01,-11.75
1991-02-01,-17.16
1991-03-01,-8.7
1991-04-01,-1.22
1991-05-01,3.5
1991-06-01,10.5
1991-07-01,13.98
1991-08-01,12.66
1991-09-01,4.12
1991-10-01,-0.73
1991-11-01,-7.79
1991-12-01,-9.65
1992-01-01,-9.38
1992-02-01,-7.44
1992-03-01,-4.55
1992-04-01,-4.15
1992-05-01,6.67
1992-06-01,13.37
1992-07-01,11.6
1992-08-01,9.21
1992-09-01,7.72
1992-10-01,-9.09
1992-11-01,-9.64
1992-12-01,-6.25
1993-01-01,-10.92
1993-02-01,-10.13
1993-03-01,-8.06
1993-04-01,-2.0
1993-05-01,5.35
1993-06-01,7.77
1993-07-01,14.33
1993-08-01,11.01
1993-09-01,3.02
1993-10-01,-4.48
1993-11-01,-5.71
1993-12-01,-12.12
1994-01-01,-19.37
1994-02-01,-14.87
1994-03-01,-7.85
1994-04-01,1.19
1994-05-01,3.64
1994-06-01,10.16
1994-07-01,14.14
1994-08-01,12.36
1994-09-01,5.0
1994-10-01,-1.77
1994-11-01,-10.24
1994-12-01,-7.26
1995-01-01,-10.58
1995-02-01,-10.0
1995-03-01,-4.5
1995-04-01,-2.95
1995-05-01,3.04
1995-06-01,12.01
1995-07-01,12.15
1995-08-01,11.21
1995-09-01,5.57
1995-10-01,-1.46
