,Temperature_C
1979-01-01,-25.64
1979-02-01,-33.43
1979-03-01,-31.94
1979-04-01,-18.37
1979-05-01,-7.16
1979-06-01,2.79
1979-07-01,10.08
1979-08-01,7.64
1979-09-01,1.46
1979-10-01,
1979-11-01,-13.25
1979-12-01,-25.36
1980-01-01,-29.97
1980-02-01,-22.41
1980-03-01,-25.83
1980-04-01,-18.1
1980-05-01,-3.74
1980-06-01,4.82
1980-07-01,8.01
1980-08-01,9.88
1980-09-01,0.54
1980-10-01,-2.66
1980-11-01,-19.09
1980-12-01,-28.37
1981-01-01,-16.64
1981-02-01,-25.85
1981-03-01,-26.36
1981-04-01,-19.47
1981-05-01,-2.31
1981-06-01,4.91
1981-07-01,10.87
1981-08-01,11.18
1981-09-01,2.81
1981-10-01,-6.22
1981-11-01,-17.66
1981-12-01,-20.83
1982-01-01,-33.04
1982-02-01,-26.66
1982-03-01,-26.34
1982-04-01,-20.28
1982-05-01,-6.36
1982-06-01,3.6
1982-07-01,10.49
1982-08-01,7.11
1982-09-01,1.93
1982-10-01,-7.67
1982-11-01,-25.34
1982-12-01,-29.18
1983-01-01,-30.63
1983-02-01,-34.29
1983-03-01,-29.77
1983-04-01,-19.87
1983-05-01,-13.24
1983-06-01,4.96
1983-07-01,9.01
1983-08-01,8.92
1983-09-01,3.76
1983-10-01,-9.29
1983-11-01,-11.92
1983-12-01,-22.6
1984-01-01,-30.64
1984-02-01,-28.1
1984-03-01,-26.36
1984-04-01,-13.1
1984-05-01,0.33
1984-06-01,4.93
1984-07-01,10.77
1984-08-01,8.52
1984-09-01,1.6
1984-10-01,-7.16
1984-11-01,-22.33
1984-12-01,-30.75
1985-01-01,-25.66
1985-02-01,-34.69
1985-03-01,-27.33
1985-04-01,-22.48
1985-05-01,-1.68
1985-06-01,5.25
1985-07-01,7.76
1985-08-01,6.07
1985-09-01,3.25
1985-10-01,-8.79
1985-11-01,-22.57
1985-12-01,-23.39
1986-01-01,-32.37
1986-02-01,-26.22
1986-03-01,-27.68
1986-04-01,-19.9
1986-05-01,-5.39
1986-06-01,2.54
1986-07-01,9.28
1986-08-01,6.71
1986-09-01,2.93
1986-10-01,-7.34
1986-11-01,-23.66
1986-12-01,-25.79
1987-01-01,-24.93
1987-02-01,-27.05
1987-03-01,-26.01
1987-04-01,-19.29
1987-05-01,-9.19
1987-06-01,2.54
1987-07-01,9.92
1987-08-01,6.51
1987-09-01,4.59
1987-10-01,-4.52
1987-11-01,-20.07
1987-12-01,-19.87
1988-01-01,-27.75
1988-02-01,-27.82
1988-03-01,-21.59
1988-04-01,-13.58
1988-05-01,-7.77
1988-06-01,6.93
1988-07-01,10.47
1988-08-01,11.0
1988-09-01,3.62
1988-10-01,-6.82
1988-11-01,-24.42
1988-12-01,-25.32
1989-01-01,-31.0
1989-02-01,-19.29
1989-03-01,-27.13
1989-04-01,-14.18
1989-05-01,-8.52
1989-06-01,7.4
1989-07-01,13.35
1989-08-01,12.33
1989-09-01,2.66
1989-10-01,-6.06
1989-11-01,-27.52
1989-12-01,-27.89
1990-01-01,-30.51
1990-02-01,-33.36
1990-03-01,-20.89
1990-04-01,-13.19
1990-05-01,-6.27
1990-06-01,5.15
1990-07-01,11.38
1990-08-01,6.47
1990-09-01,3.27
1990-10-01,-8.19
1990-11-01,-24.43
1990-12-01,-30.1
1991-01-01,-29.02
1991-02-01,-31.95
1991-03-01,-28.19
1991-04-01,-16.01
1991-05-01,-2.72
1991-06-01,5.69
1991-07-01,9.39
1991-08-01,8.68
1991-09-01,1.89
1991-10-01,-9.03
1991-11-01,-20.71
1991-12-01,-26.66
1992-01-01,-29.62
1992-02-01,-27.66
1992-03-01,-20.96
1992-04-01,-19.38
1992-05-01,-5.09
1992-06-01,5.47
1992-07-01,11.55
1992-08-01,8.8
1992-09-01,-1.55
1992-10-01,-8.26
1992-11-01,-17.54
1992-12-01,-21.92
1993-01-01,-23.64
1993-02-01,-26.63
1993-03-01,-20.82
1993-04-01,-19.44
1993-05-01,-4.08
1993-06-01,5.57
1993-07-01,10.09
1993-08-01,10.01
1993-09-01,1.68
1993-10-01,-4.86
1993-11-01,-19.2
1993-12-01,-27.5
1994-01-01,-30.53
1994-02-01,-29.59
1994-03-01,-23.52
1994-04-01,-18.35
1994-05-01,-1.21
1994-06-01,6.0
1994-07-01,14.6
1994-08-01,10.97
1994-09-01,3.11
1994-10-01,-3.12
1994-11-01,-18.05
1994-12-01,-23.63
1995-01-01,-23.21
1995-02-01,-27.25
1995-03-01,-26.34
1995-04-01,-12.15
