,Temperature_C
1979-01-01,-17.44
1979-02-01,-18.75
1979-03-01,-17.82
1979-04-01,-14.78
1979-05-01,-8.23
1979-06-01,-0.58
1979-07-01,2.35
1979-08-01,2.09
1979-09-01,1.25
1979-10-01,-2.09
1979-11-01,-5.31
1979-12-01,-10.18
1980-01-01,-13.5
1980-02-01,-11.75
1980-03-01,-13.63
1980-04-01,-8.69
1980-05-01,-5.03
1980-06-01,-0.06
1980-07-01,2.09
1980-08-01,3.16
1980-09-01,1.65
1980-10-01,-4.44
1980-11-01,-14.53
1980-12-01,-18.14
1981-01-01,-19.77
1981-02-01,-9.92
1981-03-01,-19.17
1981-04-01,-14.71
1981-05-01,-5.33
1981-06-01,-0.49
1981-07-01,1.99
1981-08-01,3.31
1981-09-01,1.98
1981-10-01,-1.11
1981-11-01,-3.5
1981-12-01,-17.49
1982-01-01,-19.37
1982-02-01,-15.28
1982-03-01,-7.71
1982-04-01,-10.72
1982-05-01,-5.73
1982-06-01,-1.25
1982-07-01,1.45
1982-08-01,1.26
1982-09-01,-1.68
1982-10-01,-3.6
1982-11-01,-6.72
1982-12-01,-11.21
1983-01-01,-8.3
1983-02-01,-12.7
1983-03-01,-6.65
1983-04-01,-8.94
1983-05-01,-4.31
1983-06-01,0.07
1983-07-01,3.1
1983-08-01,2.6
1983-09-01,1.6
1983-10-01,-2.74
1983-11-01,-14.77
1983-12-01,-18.27
1984-01-01,-8.23
1984-02-01,-5.94
1984-03-01,-14.0
1984-04-01,-9.76
1984-05-01,-3.16
1984-06-01,0.39
1984-07-01,2.54
1984-08-01,3.36
1984-09-01,2.28
1984-10-01,-0.08
1984-11-01,-2.46
1984-12-01,-1.39
1985-01-01,-10.53
1985-02-01,-8.8
1985-03-01,-8.93
1985-04-01,-11.78
1985-05-01,-4.4
1985-06-01,-0.21
1985-07-01,2.78
1985-08-01,2.51
1985-09-01,1.06
1985-10-01,-2.8
1985-11-01,-8.23
1985-12-01,-11.66
1986-01-01,-15.86
1986-02-01,-16.63
1986-03-01,-9.22
1986-04-01,-12.88
1986-05-01,-3.23
1986-06-01,0.71
1986-07-01,2.2
1986-08-01,3.81
1986-09-01,-0.52
1986-10-01,-1.59
1986-11-01,-6.71
1986-12-01,-12.6
1987-01-01,-10.15
1987-02-01,-18.9
1987-03-01,-13.15
1987-04-01,-10.22
1987-05-01,-4.37
1987-06-01,-0.55
1987-07-01,2.26
1987-08-01,2.16
1987-09-01,0.65
1987-10-01,-3.19
1987-11-01,-9.51
1987-12-01,-19.01
1988-01-01,-16.59
1988-02-01,-13.51
1988-03-01,-15.65
1988-04-01,-16.44
1988-05-01,-4.09
1988-06-01,0.66
1988-07-01,1.8
1988-08-01,2.85
1988-09-01,0.25
1988-10-01,-7.95
1988-11-01,-17.41
1988-12-01,-18.82
1989-01-01,-17.05
1989-02-01,-18.44
1989-03-01,-13.21
1989-04-01,-5.33
1989-05-01,-2.32
1989-06-01,0.71
1989-07-01,2.77
1989-08-01,3.38
1989-09-01,1.8
1989-10-01,-2.9
1989-11-01,-7.84
1989-12-01,-14.63
1990-01-01,-5.16
1990-02-01,-6.6
1990-03-01,-10.58
1990-04-01,-5.36
1990-05-01,-3.6
1990-06-01,0.74
1990-07-01,4.2
1990-08-01,3.64
1990-09-01,4.77
1990-10-01,0.12
1990-11-01,-9.27
1990-12-01,-8.75
1991-01-01,-7.85
1991-02-01,-5.53
1991-03-01,-8.43
1991-04-01,-9.6
1991-05-01,-4.59
1991-06-01,-0.27
1991-07-01,3.17
1991-08-01,5.05
1991-09-01,1.35
1991-10-01,-2.62
1991-11-01,-9.84
1991-12-01,-10.04
1992-01-01,-10.65
1992-02-01,-15.69
1992-03-01,-9.74
1992-04-01,-4.97
1992-05-01,-1.8
1992-06-01,0.82
1992-07-01,3.31
1992-08-01,3.65
1992-09-01,2.77
1992-10-01,-6.09
1992-11-01,-6.36
1992-12-01,-11.24
1993-01-01,-14.87
1993-02-01,-14.37
1993-03-01,-13.65
1993-04-01,-10.98
1993-05-01,-4.38
1993-06-01,0.19
1993-07-01,1.86
1993-08-01,3.19
1993-09-01,0.16
1993-10-01,-7.89
1993-11-01,-2.44
1993-12-01,-8.62
1994-01-01,-14.98
1994-02-01,-14.01
1994-03-01,-8.35
1994-04-01,-5.39
1994-05-01,-4.83
1994-06-01,0.3
1994-07-01,3.86
1994-08-01,3.38
1994-09-01,1.66
1994-10-01,-5.44
1994-11-01,-12.7
1994-12-01,-5.54
1995-01-01,-15.25
1995-02-01,-10.63
1995-03-01,-11.48
1995-04-01,-6.5
1995-05-01,-3.14
1995-06-01,0.63
1995-07-01,2.26
1995-08-01,2.04
1995-09-01,1.15
1995-10-01,-3.42
1995-11-01,-13.7
1995-12-01,-14.09
1996-01-01,-7.6
1996-02-01,-13.29
1996-03-01,-8.09
1996-04-01,-10.71
1996-05-01,-6.48
1996-06-01,-0.54
1996-07-01,2.55
1996-08-01,3.8
1996-09-01,1.68
1996-10-01,-1.72
1996-11-01,-2.22
1996-12-01,-15.35
1997-01-01,-17.53
1997-02-01,-14.87
1997-03-01,-10.53
1997-04-01,-14.33
1997-05-01,-4.19
1997-06-01,-0.06
1997-07-01,2.06
1997-08-01,3.14
1997-09-01,1.03
1997-10-01,-2.14
1997-11-01,-6.83
1997-12-01,-9.01
1998-01-01,-15.37
1998-02-01,-19.33
1998-03-01,-11.55
1998-04-01,-12.71
1998-05-01,-5.77
1998-06-01,-0.31
1998-07-01,2.16
1998-08-01,3.66
1998-09-01,1.27
1998-10-01,-1.01
1998-11-01,-2.96
1998-12-01,-9.45
1999-01-01,-8.27
1999-02-01,-9.96
1999-03-01,-4.28
1999-04-01,-8.25
1999-05-01,-3.55
1999-06-01,1.95
1999-07-01,3.05
1999-08-01,3.56
1999-09-01,3.6
1999-10-01,-1.6
1999-11-01,-1.4
1999-12-01,-9.7
2000-01-01,-6.74
2000-02-01,-9.88
2000-03-01,-12.19
2000-04-01,-11.03
2000-05-01,-3.69
2000-06-01,0.29
2000-07-01,2.93
2000-08-01,3.32
2000-09-01,2.49
2000-10-01,2.59
2000-11-01,-0.62
2000-12-01,-6.48
2001-01-01,-7.38
2001-02-01,-7.19
2001-03-01,-15.75
2001-04-01,-11.74
2001-05-01,-3.27
2001-06-01,1.18
2001-07-01,3.21
2001-08-01,3.92
2001-09-01,3.63
2001-10-01,-1.45
2001-11-01,-6.91
2001-12-01,-8.73
2002-01-01,-11.44
2002-02-01,-10.62
2002-03-01,-14.67
2002-04-01,-4.2
2002-05-01,-4.3
2002-06-01,1.63
2002-07-01,3.96
2002-08-01,4.79
2002-09-01,0.77
2002-10-01,-2.26
2002-11-01,-7.3
2002-12-01,-9.24
2003-01-01,-19.61
2003-02-01,-11.67
2003-03-01,-17.2
2003-04-01,-8.22
2003-05-01,-3.24
2003-06-01,0.13
2003-07-01,2.64
2003-08-01,3.83
2003-09-01,1.49
2003-10-01,-2.57
2003-11-01,-4.08
2003-12-01,-17.96
2004-01-01,-16.85
2004-02-01,-18.13
2004-03-01,-5.79
2004-04-01,-2.31
2004-05-01,-2.56
2004-06-01,-0.16
2004-07-01,4.8
2004-08-01,4.3
2004-09-01,2.65
2004-10-01,-1.29
2004-11-01,-9.03
2004-12-01,-4.18
2005-01-01,-3.99
2005-02-01,-4.88
2005-03-01,-12.96
2005-04-01,-7.96
2005-05-01,-2.32
2005-06-01,0.91
2005-07-01,4.24
2005-08-01,4.37
2005-09-01,1.41
2005-10-01,-1.94
2005-11-01,-2.33
2005-12-01,-3.24
2006-01-01,-1.62
2006-02-01,-6.42
2006-03-01,-13.36
2006-04-01,-0.61
2006-05-01,-0.52
2006-06-01,2.18
2006-07-01,4.58
2006-08-01,5.47
2006-09-01,2.11
2006-10-01,-2.03
2006-11-01,-1.14
2006-12-01,-2.78
2007-01-01,-6.21
2007-02-01,-6.8
2007-03-01,-4.85
2007-04-01,-8.04
2007-05-01,-2.51
2007-06-01,1.02
2007-07-01,3.05
2007-08-01,3.87
2007-09-01,2.31
2007-10-01,0.51
2007-11-01,-2.32
2007-12-01,-4.17
2008-01-01,-3.4
2008-02-01,-7.62
2008-03-01,-13.08
2008-04-01,-10.45
2008-05-01,-2.84
2008-06-01,0.32
2008-07-01,2.74
2008-08-01,2.7
2008-09-01,3.01
2008-10-01,-2.67
2008-11-01,-5.16
2008-12-01,-6.22
2009-01-01,-10.89
2009-02-01,-8.36
2009-03-01,-7.69
2009-04-01,-12.25
2009-05-01,-1.64
2009-06-01,0.99
2009-07-01,2.54
2009-08-01,3.31
2009-09-01,2.17
2009-10-01,-1.15
2009-11-01,-0.44
2009-12-01,-3.22
2010-01-01,-4.51
2010-02-01,-7.33
2010-03-01,-13.72
2010-04-01,-6.58
2010-05-01,-0.43
