,Temperature_C
1995-01-01,
1995-02-01,
1995-03-01,
1995-04-01,
1995-05-01,
1995-06-01,
1995-07-01,
1995-08-01,
1995-09-01,
1995-10-01,
1995-11-01,
1995-12-01,-15.81
1996-01-01,-9.78
1996-02-01,-14.9
1996-03-01,-8.88
1996-04-01,-2.77
1996-05-01,0.6
1996-06-01,8.55
1996-07-01,11.25
1996-08-01,12.03
1996-09-01,3.97
1996-10-01,0.31
1996-11-01,-12.02
1996-12-01,-13.19
1997-01-01,-11.52
1997-02-01,-12.25
1997-03-01,-8.6
1997-04-01,-7.74
1997-05-01,2.25
1997-06-01,10.58
1997-07-01,13.97
1997-08-01,10.76
1997-09-01,5.85
1997-10-01,-2.26
1997-11-01,-9.99
1997-12-01,-10.8
1998-01-01,-11.76
1998-02-01,-15.72
1998-03-01,-10.97
1998-04-01,-5.47
1998-05-01,2.32
1998-06-01,8.05
1998-07-01,12.76
1998-08-01,9.41
1998-09-01,4.81
1998-10-01,-1.63
1998-11-01,-11.34
1998-12-01,-12.5
1999-01-01,-16.84
1999-02-01,-14.77
1999-03-01,-8.86
1999-04-01,-1.53
1999-05-01,2.09
1999-06-01,11.27
1999-07-01,11.8
1999-08-01,
1999-09-01,7.36
1999-10-01,-0.78
1999-11-01,-3.32
1999-12-01,-14.24
2000-01-01,-12.02
2000-02-01,-11.47
2000-03-01,-8.56
2000-04-01,-2.87
2000-05-01,5.0
2000-06-01,8.88
2000-07-01,12.5
2000-08-01,9.93
2000-09-01,5.44
2000-10-01,2.33
2000-11-01,-3.8
2000-12-01,-11.95
2001-01-01,-8.87
2001-02-01,-15.47
2001-03-01,-12.98
2001-04-01,-4.9
2001-05-01,3.16
2001-06-01,10.97
2001-07-01,11.7
2001-08-01,10.64
2001-09-01,7.05
2001-10-01,
2001-11-01,-8.25
2001-12-01,-12.94
2002-01-01,-13.67
2002-02-01,-11.07
2002-03-01,-8.91
2002-04-01,0.17
2002-05-01,6.0
2002-06-01,11.54
2002-07-01,13.5
2002-08-01,12.63
2002-09-01,4.51
2002-10-01,-5.71
2002-11-01,-12.23
2002-12-01,-15.15
2003-01-01,-19.4
2003-02-01,-8.89
2003-03-01,-5.33
2003-04-01,-3.13
2003-05-01,4.57
2003-06-01,9.15
2003-07-01,14.85
2003-08-01,10.71
2003-09-01,4.76
2003-10-01,-2.32
2003-11-01,-8.2
2003-12-01,-12.05
2004-01-01,-15.27
2004-02-01,-13.78
2004-03-01,-7.57
2004-04-01,-1.11
2004-05-01,4.13
2004-06-01,7.59
2004-07-01,12.98
2004-08-01,9.96
2004-09-01,5.42
2004-10-01,-1.77
2004-11-01,-10.79
2004-12-01,-9.71
2005-01-01,-10.14
2005-02-01,-12.48
2005-03-01,-10.59
2005-04-01,-1.65
2005-05-01,2.0
2005-06-01,9.89
2005-07-01,13.52
2005-08-01,10.91
2005-09-01,5.24
2005-10-01,0.4
2005-11-01,-5.92
2005-12-01,-12.7
2006-01-01,-11.85
2006-02-01,-13.18
2006-03-01,-12.42
2006-04-01,-1.49
2006-05-01,4.74
2006-06-01,10.46
2006-07-01,11.9
2006-08-01,12.71
2006-09-01,5.84
2006-10-01,-3.16
2006-11-01,-6.51
2006-12-01,-7.72
2007-01-01,-14.86
2007-02-01,-17.36
2007-03-01,-4.6
2007-04-01,-1.95
2007-05-01,3.48
2007-06-01,9.56
2007-07-01,12.46
2007-08-01,10.59
2007-09-01,3.83
2007-10-01,0.81
2007-11-01,-8.87
2007-12-01,
2008-01-01,
2008-02-01,-10.06
2008-03-01,-10.45
2008-04-01,-3.05
2008-05-01,2.63
2008-06-01,9.46
2008-07-01,12.24
2008-08-01,8.03
2008-09-01,4.19
2008-10-01,-1.59
2008-11-01,-9.64
2008-12-01,-9.99
2009-01-01,-11.72
2009-02-01,-15.66
2009-03-01,-8.51
2009-04-01,-2.51
2009-05-01,5.84
2009-06-01,8.62
2009-07-01,12.07
2009-08-01,11.12
2009-09-01,6.35
2009-10-01,-4.49
2009-11-01,-5.18
2009-12-01,-13.69
2010-01-01,-13.95
2010-02-01,-18.9
2010-03-01,-11.04
2010-04-01,-1.92
2010-05-01,4.64
2010-06-01,7.82
2010-07-01,12.93
2010-08-01,9.51
2010-09-01,5.33
2010-10-01,-0.82
2010-11-01,-14.05
2010-12-01,-16.3
2011-01-01,-15.1
2011-02-01,-17.71
2011-03-01,-8.4
2011-04-01,0.28
2011-05-01,4.47
2011-06-01,12.0
2011-07-01,13.87
2011-08-01,10.27
2011-09-01,7.0
2011-10-01,0.55
2011-11-01,-2.77
2011-12-01,-7.08
2012-01-01,-12.6
2012-02-01,-15.54
2012-03-01,-5.32
2012-04-01,-4.51
2012-05-01,2.58
2012-06-01,8.1
2012-07-01,11.22
2012-08-01,9.71
2012-09-01,4.38
2012-10-01,-2.14
2012-11-01,-6.76
2012-12-01,-16.96
