,Temperature_C
1979-01-01,-22.85
1979-02-01,-27.74
1979-03-01,-18.45
1979-04-01,-18.48
1979-05-01,-8.25
1979-06-01,0.03
1979-07-01,4.48
1979-08-01,3.0
1979-09-01,-2.87
1979-10-01,-12.34
1979-11-01,-19.88
1979-12-01,-21.19
1980-01-01,-21.81
1980-02-01,-24.74
1980-03-01,-18.38
1980-04-01,-16.71
1980-05-01,-6.58
1980-06-01,0.97
1980-07-01,3.29
1980-08-01,4.88
1980-09-01,-1.85
1980-10-01,-12.84
1980-11-01,-23.04
1980-12-01,-25.51
1981-01-01,-24.69
1981-02-01,-23.73
1981-03-01,-24.14
1981-04-01,-15.78
1981-05-01,-8.0
1981-06-01,
1981-07-01,
1981-08-01,
1981-09-01,
1981-10-01,
1981-11-01,-17.94
1981-12-01,-21.72
1982-01-01,-23.02
1982-02-01,-24.52
1982-03-01,-19.21
1982-04-01,-17.92
1982-05-01,-7.52
1982-06-01,0.7
1982-07-01,3.42
1982-08-01,1.16
1982-09-01,-5.78
1982-10-01,-11.78
1982-11-01,-16.64
1982-12-01,-23.76
1983-01-01,-22.64
1983-02-01,-24.63
1983-03-01,-22.68
1983-04-01,-21.23
1983-05-01,-6.99
1983-06-01,-0.51
1983-07-01,3.35
1983-08-01,1.42
1983-09-01,-5.14
1983-10-01,-16.17
1983-11-01,-22.75
1983-12-01,-24.65
1984-01-01,-19.84
1984-02-01,-18.92
1984-03-01,-24.24
1984-04-01,-15.22
1984-05-01,-7.13
1984-06-01,0.73
1984-07-01,3.66
1984-08-01,1.38
1984-09-01,-4.42
1984-10-01,-14.17
1984-11-01,-17.32
1984-12-01,-16.03
1985-01-01,-20.65
1985-02-01,-22.05
1985-03-01,-22.33
1985-04-01,-20.85
1985-05-01,-8.97
1985-06-01,0.44
1985-07-01,3.13
1985-08-01,2.47
1985-09-01,-3.37
1985-10-01,-13.72
1985-11-01,-20.81
1985-12-01,-22.76
1986-01-01,-27.27
1986-02-01,-19.13
1986-03-01,-24.21
1986-04-01,-18.67
1986-05-01,-7.26
1986-06-01,0.46
1986-07-01,2.78
1986-08-01,3.22
1986-09-01,-4.05
1986-10-01,-13.74
1986-11-01,-20.4
1986-12-01,-19.28
1987-01-01,-20.63
1987-02-01,-24.71
1987-03-01,-23.31
1987-04-01,-13.7
1987-05-01,-7.49
1987-06-01,0.68
1987-07-01,4.44
1987-08-01,3.52
1987-09-01,-4.57
1987-10-01,-14.76
1987-11-01,-22.06
1987-12-01,-23.66
1988-01-01,-25.48
1988-02-01,-22.01
1988-03-01,-24.61
1988-04-01,-15.83
1988-05-01,-5.39
1988-06-01,2.0
1988-07-01,4.52
1988-08-01,2.87
1988-09-01,-3.27
1988-10-01,-12.64
1988-11-01,-19.3
1988-12-01,-23.56
1989-01-01,-26.14
1989-02-01,-27.2
1989-03-01,-25.27
1989-04-01,-17.52
1989-05-01,-7.84
1989-06-01,0.97
1989-07-01,5.01
1989-08-01,1.81
1989-09-01,-3.89
1989-10-01,-15.52
1989-11-01,-17.55
1989-12-01,-21.62
1990-01-01,-14.87
1990-02-01,-22.02
1990-03-01,-25.14
1990-04-01,-16.11
1990-05-01,-3.71
1990-06-01,2.47
1990-07-01,4.53
1990-08-01,3.93
1990-09-01,-2.58
1990-10-01,-14.97
1990-11-01,-22.19
1990-12-01,-19.56
1991-01-01,-22.52
1991-02-01,-25.07
