,Temperature_C
1979-01-01,-5.11
1979-02-01,-4.8
1979-03-01,-7.55
1979-04-01,-1.45
1979-05-01,1.85
1979-06-01,3.45
1979-07-01,6.15
1979-08-01,6.49
1979-09-01,3.73
1979-10-01,-0.54
1979-11-01,-6.5
1979-12-01,-7.95
1980-01-01,-3.14
1980-02-01,-6.85
1980-03-01,-5.27
1980-04-01,-5.91
1980-05-01,0.97
1980-06-01,3.29
1980-07-01,6.63
1980-08-01,6.79
1980-09-01,3.83
1980-10-01,0.06
1980-11-01,-2.77
1980-12-01,-6.14
1981-01-01,-6.91
1981-02-01,-9.09
1981-03-01,-5.7
1981-04-01,-4.29
1981-05-01,-0.42
1981-06-01,4.31
1981-07-01,6.92
1981-08-01,5.52
1981-09-01,3.97
1981-10-01,-1.28
1981-11-01,-5.39
1981-12-01,-4.36
1982-01-01,-5.38
1982-02-01,-13.56
1982-03-01,-11.5
1982-04-01,-5.4
1982-05-01,-1.27
1982-06-01,2.96
1982-07-01,4.81
1982-08-01,4.21
1982-09-01,0.69
1982-10-01,-2.25
1982-11-01,-6.7
1982-12-01,-10.32
1983-01-01,-18.64
1983-02-01,-12.53
1983-03-01,-13.83
1983-04-01,-5.05
1983-05-01,-1.01
1983-06-01,3.7
1983-07-01,5.08
1983-08-01,3.96
1983-09-01,1.58
1983-10-01,-2.5
1983-11-01,-5.47
1983-12-01,-6.93
1984-01-01,-19.53
1984-02-01,-19.97
1984-03-01,-8.73
1984-04-01,-8.25
1984-05-01,-0.93
1984-06-01,3.21
1984-07-01,7.92
1984-08-01,4.62
1984-09-01,2.65
1984-10-01,-2.27
1984-11-01,-3.78
1984-12-01,-10.04
1985-01-01,-2.58
1985-02-01,-6.78
1985-03-01,-6.56
1985-04-01,-2.72
1985-05-01,2.98
1985-06-01,5.47
1985-07-01,6.67
1985-08-01,6.22
1985-09-01,4.49
1985-10-01,-0.97
1985-11-01,-2.19
1985-12-01,-1.58
1986-01-01,-5.53
1986-02-01,-0.95
1986-03-01,-9.94
1986-04-01,-4.03
1986-05-01,0.01
1986-06-01,2.98
1986-07-01,6.66
1986-08-01,7.04
1986-09-01,4.76
1986-10-01,-3.09
1986-11-01,-7.72
1986-12-01,-9.29
1987-01-01,-7.5
1987-02-01,-9.69
1987-03-01,-8.87
1987-04-01,-6.35
1987-05-01,-0.02
1987-06-01,6.09
1987-07-01,5.75
1987-08-01,8.38
1987-09-01,3.88
1987-10-01,-1.37
1987-11-01,-3.68
1987-12-01,-7.07
1988-01-01,-8.46
1988-02-01,-5.22
1988-03-01,-5.36
1988-04-01,-4.02
1988-05-01,-0.38
1988-06-01,3.82
1988-07-01,5.85
1988-08-01,6.33
1988-09-01,3.4
1988-10-01,-0.07
1988-11-01,-2.89
1988-12-01,-7.27
1989-01-01,-11.13
1989-02-01,-13.15
1989-03-01,-14.23
1989-04-01,-4.36
1989-05-01,-1.14
1989-06-01,2.92
1989-07-01,5.45
1989-08-01,5.27
1989-09-01,1.21
1989-10-01,-1.87
1989-11-01,-2.62
1989-12-01,-4.98
1990-01-01,-9.71
1990-02-01,-11.78
1990-03-01,-9.25
1990-04-01,-7.24
1990-05-01,-1.3
1990-06-01,4.25
1990-07-01,7.46
1990-08-01,6.08
1990-09-01,3.56
1990-10-01,-0.74
1990-11-01,-1.21
1990-12-01,-8.89
1991-01-01,-11.22
1991-02-01,-9.81
1991-03-01,-7.44
1991-04-01,-5.72
1991-05-01,-0.41
1991-06-01,4.96
1991-07-01,8.76
1991-08-01,6.49
1991-09-01,4.21
1991-10-01,-1.52
1991-11-01,-6.68
1991-12-01,-6.45
1992-01-01,-7.66
1992-02-01,-18.27
1992-03-01,-8.31
1992-04-01,-6.21
1992-05-01,-3.31
1992-06-01,0.78
1992-07-01,5.59
1992-08-01,5.12
1992-09-01,2.23
1992-10-01,0.96
1992-11-01,-6.23
1992-12-01,-9.88
1993-01-01,-15.78
1993-02-01,-13.91
1993-03-01,-14.65
1993-04-01,-6.56
1993-05-01,-1.79
1993-06-01,3.69
1993-07-01,7.16
1993-08-01,6.03
1993-09-01,3.94
1993-10-01,1.06
1993-11-01,-6.81
1993-12-01,-9.91
1994-01-01,-8.46
1994-02-01,-9.61
1994-03-01,-12.1
1994-04-01,-3.35
1994-05-01,2.29
1994-06-01,3.2
1994-07-01,5.57
1994-08-01,5.43
1994-09-01,2.06
1994-10-01,-0.54
1994-11-01,-3.98
1994-12-01,-10.14
1995-01-01,-11.19
1995-02-01,-10.39
1995-03-01,-13.26
1995-04-01,-2.23
1995-05-01,1.67
1995-06-01,5.01
1995-07-01,7.18
1995-08-01,5.35
1995-09-01,3.72
1995-10-01,-1.63
1995-11-01,-0.62
1995-12-01,-5.98
1996-01-01,-7.58
1996-02-01,-6.08
1996-03-01,-5.44
1996-04-01,-1.12
1996-05-01,2.76
1996-06-01,3.49
1996-07-01,5.51
1996-08-01,5.57
1996-09-01,3.59
1996-10-01,-2.01
1996-11-01,-4.11
1996-12-01,-4.41
1997-01-01,-4.96
1997-02-01,-12.32
1997-03-01,-10.55
1997-04-01,-4.87
1997-05-01,1.53
1997-06-01,6.76
1997-07-01,6.35
1997-08-01,5.57
1997-09-01,3.31
1997-10-01,0.61
1997-11-01,-2.76
1997-12-01,-4.42
1998-01-01,-5.7
1998-02-01,-12.82
1998-03-01,-8.26
1998-04-01,-2.13
1998-05-01,1.0
1998-06-01,6.07
1998-07-01,7.62
1998-08-01,6.79
1998-09-01,4.51
1998-10-01,-0.71
1998-11-01,-4.62
1998-12-01,-4.81
1999-01-01,-9.41
1999-02-01,-10.24
1999-03-01,-6.02
1999-04-01,-0.91
1999-05-01,-1.84
1999-06-01,2.96
1999-07-01,6.78
1999-08-01,6.9
1999-09-01,2.74
1999-10-01,-0.22
1999-11-01,-4.77
1999-12-01,-5.53
2000-01-01,-7.62
2000-02-01,-9.68
2000-03-01,-9.27
2000-04-01,-0.25
2000-05-01,-0.42
2000-06-01,5.26
2000-07-01,7.25
2000-08-01,6.93
2000-09-01,4.31
2000-10-01,-0.78
2000-11-01,-2.86
2000-12-01,-3.77
2001-01-01,-9.45
2001-02-01,-8.34
2001-03-01,-5.47
2001-04-01,-2.01
2001-05-01,1.08
2001-06-01,5.48
2001-07-01,6.93
2001-08-01,7.73
2001-09-01,4.49
2001-10-01,0.9
2001-11-01,-3.05
2001-12-01,-3.14
2002-01-01,-6.97
2002-02-01,-11.6
2002-03-01,-8.84
2002-04-01,-4.41
2002-05-01,3.11
2002-06-01,4.88
2002-07-01,6.72
2002-08-01,6.47
2002-09-01,4.99
2002-10-01,-0.17
2002-11-01,-2.24
2002-12-01,-4.04
2003-01-01,-3.06
2003-02-01,-10.03
2003-03-01,-5.88
2003-04-01,-3.14
2003-05-01,2.13
2003-06-01,5.35
2003-07-01,8.33
2003-08-01,8.84
2003-09-01,6.09
2003-10-01,2.87
2003-11-01,-3.05
2003-12-01,-2.93
2004-01-01,-5.65
2004-02-01,-5.01
2004-03-01,-9.04
2004-04-01,-3.14
2004-05-01,2.84
2004-06-01,5.17
2004-07-01,6.46
2004-08-01,7.87
2004-09-01,4.02
2004-10-01,1.4
2004-11-01,-1.36
2004-12-01,-8.91
2005-01-01,-9.36
2005-02-01,-3.91
2005-03-01,-2.33
2005-04-01,-1.51
2005-05-01,1.26
2005-06-01,5.75
2005-07-01,8.01
2005-08-01,7.33
2005-09-01,3.51
2005-10-01,-0.54
2005-11-01,-1.81
2005-12-01,-3.93
2006-01-01,-9.6
2006-02-01,-4.68
2006-03-01,-2.33
2006-04-01,-3.12
2006-05-01,2.6
2006-06-01,4.96
2006-07-01,8.11
2006-08-01,7.72
2006-09-01,5.4
2006-10-01,1.39
2006-11-01,-4.69
2006-12-01,-6.28
2007-01-01,-6.76
2007-02-01,-2.05
2007-03-01,-7.36
2007-04-01,-4.21
2007-05-01,0.3
2007-06-01,4.24
2007-07-01,8.0
2007-08-01,8.34
2007-09-01,3.25
2007-10-01,-0.61
2007-11-01,-3.56
2007-12-01,-8.46
2008-01-01,-11.44
2008-02-01,-12.57
2008-03-01,-8.34
2008-04-01,-1.48
2008-05-01,2.26
2008-06-01,5.06
2008-07-01,9.22
2008-08-01,6.86
2008-09-01,3.26
2008-10-01,-0.64
2008-11-01,-2.24
2008-12-01,-7.22
2009-01-01,-4.75
2009-02-01,-4.83
2009-03-01,-9.51
2009-04-01,-2.7
2009-05-01,0.58
2009-06-01,5.08
2009-07-01,8.72
2009-08-01,8.19
2009-09-01,3.23
2009-10-01,-0.29
2009-11-01,-6.07
2009-12-01,-2.22
2010-01-01,-3.49
2010-02-01,-0.57
2010-03-01,-3.61
2010-04-01,-0.4
2010-05-01,5.57
2010-06-01,7.22
2010-07-01,8.65
2010-08-01,9.95
2010-09-01,7.4
2010-10-01,3.09
2010-11-01,1.57
2010-12-01,0.06
2011-01-01,-4.87
2011-02-01,-8.07
2011-03-01,-8.3
2011-04-01,-7.91
2011-05-01,0.11
2011-06-01,5.15
2011-07-01,7.42
2011-08-01,6.52
2011-09-01,3.22
2011-10-01,-1.68
2011-11-01,-5.38
2011-12-01,-6.55
2012-01-01,-8.14
2012-02-01,-7.25
2012-03-01,-11.1
2012-04-01,-2.25
2012-05-01,1.2
2012-06-01,7.05
2012-07-01,10.23
2012-08-01,8.41
2012-09-01,3.33
2012-10-01,2.54
2012-11-01,-3.05
2012-12-01,-5.13
2013-01-01,-5.23
2013-02-01,-6.83
2013-03-01,-2.86
2013-04-01,-0.88
2013-05-01,-1.02
2013-06-01,4.62
2013-07-01,6.37
2013-08-01,6.37
2013-09-01,3.47
2013-10-01,0.67
2013-11-01,-3.63
2013-12-01,-7.31
2014-01-01,-5.41
2014-02-01,-7.71
2014-03-01,-8.9
2014-04-01,-6.71
2014-05-01,-0.65
2014-06-01,4.37
2014-07-01,9.49
2014-08-01,7.59
2014-09-01,3.59
2014-10-01,-0.16
2014-11-01,-2.89
2014-12-01,-5.82
2015-01-01,-10.3
2015-02-01,-11.3
2015-03-01,-11.06
2015-04-01,-4.94
2015-05-01,-0.91
2015-06-01,4.54
2015-07-01,8.54
2015-08-01,7.04
2015-09-01,3.69
2015-10-01,-1.19
2015-11-01,-6.38
2015-12-01,-9.77
2016-01-01,-4.76
2016-02-01,-5.64
2016-03-01,-4.66
2016-04-01,1.01
2016-05-01,2.6
2016-06-01,6.85
2016-07-01,7.43
2016-08-01,8.01
2016-09-01,4.03
2016-10-01,-0.79
2016-11-01,-3.16
2016-12-01,-5.92
2017-01-01,-6.62
2017-02-01,-7.48
2017-03-01,-7.24
2017-04-01,-4.68
2017-05-01,1.56
2017-06-01,5.12
2017-07-01,7.77
2017-08-01,6.56
2017-09-01,3.83
2017-10-01,0.92
2017-11-01,-2.52
2017-12-01,-3.1
2018-01-01,-8.78
2018-02-01,-13.51
2018-03-01,-6.32
2018-04-01,-2.34
2018-05-01,-1.67
2018-06-01,3.18
2018-07-01,6.9
2018-08-01,7.06
2018-09-01,4.14
2018-10-01,-2.35
2018-11-01,-3.21
2018-12-01,-2.73
2019-01-01,-6.45
2019-02-01,-5.11
2019-03-01,-6.86
2019-04-01,-0.96
2019-05-01,4.12
2019-06-01,7.17
2019-07-01,8.69
2019-08-01,8.07
2019-09-01,4.5
2019-10-01,2.6
2019-11-01,-0.4
2019-12-01,-5.66
2020-01-01,-9.8
2020-02-01,-9.8
2020-03-01,-7.8
2020-04-01,-1.5
2020-05-01,2.2
2020-06-01,3.9
2020-07-01,8.0
2020-08-01,7.4
2020-09-01,4.02
