,Temperature_C
1979-01-01,-27.42
1979-02-01,-31.6
1979-03-01,-26.74
1979-04-01,-18.65
1979-05-01,-5.58
1979-06-01,0.84
1979-07-01,8.69
1979-08-01,7.74
1979-09-01,5.16
1979-10-01,-6.71
1979-11-01,-12.61
1979-12-01,-18.2
1980-01-01,-24.22
1980-02-01,-17.32
1980-03-01,-18.55
1980-04-01,-11.81
1980-05-01,-4.96
1980-06-01,1.13
1980-07-01,5.41
1980-08-01,4.33
1980-09-01,2.06
1980-10-01,-0.75
1980-11-01,-17.77
1980-12-01,-16.56
1981-01-01,-11.36
1981-02-01,-18.84
1981-03-01,-26.11
1981-04-01,-14.01
1981-05-01,-7.73
1981-06-01,2.03
1981-07-01,5.3
1981-08-01,10.61
1981-09-01,4.54
1981-10-01,-2.28
1981-11-01,-6.54
1981-12-01,-13.37
1982-01-01,-25.13
1982-02-01,-22.3
1982-03-01,-22.61
1982-04-01,-9.88
1982-05-01,-3.66
1982-06-01,2.59
1982-07-01,9.3
1982-08-01,6.47
1982-09-01,2.91
1982-10-01,-10.76
1982-11-01,-13.33
1982-12-01,-12.76
1983-01-01,-18.88
1983-02-01,-21.6
1983-03-01,-18.79
1983-04-01,-15.0
1983-05-01,-7.99
1983-06-01,1.77
1983-07-01,8.19
1983-08-01,8.45
1983-09-01,4.56
1983-10-01,-2.63
1983-11-01,-11.27
1983-12-01,-16.77
1984-01-01,-13.31
1984-02-01,-12.05
1984-03-01,-14.07
1984-04-01,-20.05
1984-05-01,-5.75
1984-06-01,3.14
1984-07-01,11.82
1984-08-01,8.71
1984-09-01,4.54
1984-10-01,-7.97
1984-11-01,-20.88
1984-12-01,-15.0
1985-01-01,-28.68
1985-02-01,-27.28
1985-03-01,-15.4
1985-04-01,-15.46
1985-05-01,-7.61
1985-06-01,2.9
1985-07-01,6.86
1985-08-01,5.56
1985-09-01,5.19
1985-10-01,-2.25
1985-11-01,-11.5
1985-12-01,-22.14
1986-01-01,-20.75
1986-02-01,-24.19
1986-03-01,-13.23
1986-04-01,-13.33
1986-05-01,-6.53
1986-06-01,1.36
1986-07-01,7.11
1986-08-01,5.29
1986-09-01,0.92
1986-10-01,-2.12
1986-11-01,-5.22
1986-12-01,-24.58
1987-01-01,-25.95
1987-02-01,-24.65
1987-03-01,-16.77
1987-04-01,-17.79
1987-05-01,-4.22
1987-06-01,0.16
1987-07-01,8.26
1987-08-01,5.76
1987-09-01,3.12
1987-10-01,-1.37
1987-11-01,-14.79
1987-12-01,-18.83
1988-01-01,-16.58
1988-02-01,-24.0
1988-03-01,-13.25
1988-04-01,-18.99
1988-05-01,-4.07
1988-06-01,2.16
1988-07-01,6.74
1988-08-01,7.97
1988-09-01,3.82
1988-10-01,-5.07
1988-11-01,-14.24
1988-12-01,-14.56
1989-01-01,-26.33
1989-02-01,-18.46
1989-03-01,-10.95
1989-04-01,-15.84
1989-05-01,-2.39
1989-06-01,3.1
1989-07-01,10.3
1989-08-01,9.11
1989-09-01,4.98
1989-10-01,-2.63
1989-11-01,-11.83
1989-12-01,-20.28
1990-01-01,-28.19
1990-02-01,-20.44
1990-03-01,-17.46
1990-04-01,-6.93
1990-05-01,-3.87
1990-06-01,3.98
1990-07-01,13.61
1990-08-01,6.96
1990-09-01,2.82
1990-10-01,-6.12
1990-11-01,-20.09
1990-12-01,-20.43
1991-01-01,-24.51
1991-02-01,-21.69
1991-03-01,-21.33
1991-04-01,-8.58
1991-05-01,-2.92
1991-06-01,4.06
1991-07-01,8.22
1991-08-01,7.69
1991-09-01,6.45
1991-10-01,-2.68
1991-11-01,-11.7
1991-12-01,-18.93
1992-01-01,-22.24
1992-02-01,-18.71
1992-03-01,-15.4
1992-04-01,-20.78
1992-05-01,-2.59
1992-06-01,0.22
1992-07-01,5.9
1992-08-01,7.58
1992-09-01,2.63
1992-10-01,-10.88
1992-11-01,-19.01
1992-12-01,-15.37
1993-01-01,-16.42
1993-02-01,-17.79
1993-03-01,-15.45
1993-04-01,-12.64
1993-05-01,-6.17
1993-06-01,7.13
1993-07-01,9.4
1993-08-01,8.54
1993-09-01,3.72
1993-10-01,-4.15
1993-11-01,-8.68
1993-12-01,-18.3
1994-01-01,-24.53
1994-02-01,-31.59
1994-03-01,-13.3
1994-04-01,-10.99
1994-05-01,-8.25
1994-06-01,4.31
1994-07-01,9.42
1994-08-01,8.03
1994-09-01,3.42
1994-10-01,-2.07
1994-11-01,-14.91
1994-12-01,-18.26
1995-01-01,-13.33
1995-02-01,-13.52
1995-03-01,-14.57
1995-04-01,-3.58
1995-05-01,-3.28
1995-06-01,2.44
1995-07-01,10.69
1995-08-01,11.0
1995-09-01,5.15
1995-10-01,-2.42
1995-11-01,-15.7
1995-12-01,-19.9
1996-01-01,-16.57
1996-02-01,-16.12
1996-03-01,-11.33
1996-04-01,-13.43
1996-05-01,-5.12
1996-06-01,2.98
1996-07-01,8.88
1996-08-01,6.0
1996-09-01,0.54
1996-10-01,-1.77
1996-11-01,-3.89
1996-12-01,-16.24
1997-01-01,-23.4
1997-02-01,-27.5
1997-03-01,-14.9
1997-04-01,-7.61
1997-05-01,-3.71
1997-06-01,0.98
1997-07-01,4.05
1997-08-01,4.01
1997-09-01,5.88
1997-10-01,-1.44
1997-11-01,-13.63
1997-12-01,-23.66
1998-01-01,-21.37
1998-02-01,-32.79
1998-03-01,-16.44
1998-04-01,-17.24
1998-05-01,-6.23
1998-06-01,2.13
1998-07-01,10.86
1998-08-01,7.24
