,Temperature_C
1994-01-01,
1994-02-01,
1994-03-01,
1994-04-01,
1994-05-01,
1994-06-01,
1994-07-01,11.75
1994-08-01,9.54
1994-09-01,3.59
1994-10-01,-2.33
1994-11-01,-6.92
1994-12-01,-6.24
1995-01-01,-11.73
1995-02-01,-8.72
1995-03-01,-6.29
1995-04-01,-5.75
1995-05-01,1.28
1995-06-01,7.71
1995-07-01,9.4
1995-08-01,9.01
1995-09-01,4.58
1995-10-01,-0.27
1995-11-01,-8.07
1995-12-01,-13.0
1996-01-01,-9.63
1996-02-01,-15.92
1996-03-01,-8.22
1996-04-01,-2.18
1996-05-01,-0.01
1996-06-01,7.36
1996-07-01,10.6
1996-08-01,11.78
1996-09-01,4.62
1996-10-01,
1996-11-01,
1996-12-01,
1997-01-01,
1997-02-01,-10.93
1997-03-01,-7.39
1997-04-01,-7.29
1997-05-01,0.88
1997-06-01,7.99
1997-07-01,12.77
1997-08-01,11.02
1997-09-01,6.07
1997-10-01,-2.21
1997-11-01,-9.46
1997-12-01,-8.38
1998-01-01,-9.36
1998-02-01,-12.09
1998-03-01,-9.42
1998-04-01,-5.46
1998-05-01,1.41
1998-06-01,7.18
1998-07-01,11.77
1998-08-01,9.01
1998-09-01,5.56
1998-10-01,-0.93
1998-11-01,-10.23
1998-12-01,-9.79
1999-01-01,-12.45
1999-02-01,-13.12
1999-03-01,-8.39
1999-04-01,-1.71
1999-05-01,0.79
1999-06-01,9.14
1999-07-01,10.33
1999-08-01,7.38
1999-09-01,7.05
1999-10-01,0.66
1999-11-01,-1.61
1999-12-01,-15.07
2000-01-01,-8.54
2000-02-01,-9.18
2000-03-01,-8.86
2000-04-01,-3.15
2000-05-01,4.06
2000-06-01,7.08
2000-07-01,11.39
2000-08-01,
2000-09-01,5.23
2000-10-01,2.5
2000-11-01,-3.39
2000-12-01,-9.44
2001-01-01,-8.46
2001-02-01,-13.89
2001-03-01,-13.66
2001-04-01,-4.77
2001-05-01,2.56
2001-06-01,8.84
2001-07-01,10.91
2001-08-01,9.76
2001-09-01,6.21
2001-10-01,0.55
2001-11-01,-5.7
2001-12-01,-11.52
2002-01-01,-10.94
2002-02-01,-8.93
2002-03-01,-8.46
2002-04-01,0.05
2002-05-01,5.26
2002-06-01,11.21
2002-07-01,11.96
2002-08-01,12.94
2002-09-01,5.28
2002-10-01,-4.94
2002-11-01,-12.13
2002-12-01,-12.4
2003-01-01,-16.88
2003-02-01,-7.74
2003-03-01,-4.25
2003-04-01,-2.7
2003-05-01,2.88
2003-06-01,8.68
2003-07-01,13.72
2003-08-01,10.79
2003-09-01,4.75
2003-10-01,-2.51
2003-11-01,-6.22
2003-12-01,-8.83
2004-01-01,-15.36
2004-02-01,-10.13
2004-03-01,-7.35
2004-04-01,-1.19
2004-05-01,2.88
2004-06-01,7.24
2004-07-01,10.97
2004-08-01,9.9
2004-09-01,5.4
2004-10-01,-1.2
2004-11-01,-7.66
2004-12-01,-6.27
2005-01-01,-8.44
2005-02-01,-10.77
2005-03-01,-9.74
2005-04-01,-1.73
2005-05-01,1.42
2005-06-01,8.2
2005-07-01,12.83
2005-08-01,10.08
2005-09-01,5.59
2005-10-01,1.54
2005-11-01,-4.06
2005-12-01,-10.86
2006-01-01,-7.63
2006-02-01,-10.88
2006-03-01,-13.12
2006-04-01,-3.13
2006-05-01,4.43
2006-06-01,8.61
2006-07-01,10.99
2006-08-01,12.61
2006-09-01,7.15
2006-10-01,-1.73
2006-11-01,-4.09
2006-12-01,-3.57
2007-01-01,-12.9
2007-02-01,-14.98
2007-03-01,-4.24
2007-04-01,-1.48
2007-05-01,2.87
2007-06-01,8.87
2007-07-01,12.25
2007-08-01,9.95
2007-09-01,3.87
2007-10-01,1.94
2007-11-01,-6.58
2007-12-01,-4.57
2008-01-01,-8.53
2008-02-01,-6.31
2008-03-01,-9.83
2008-04-01,-2.64
2008-05-01,2.75
2008-06-01,8.76
2008-07-01,12.24
2008-08-01,8.57
2008-09-01,4.72
2008-10-01,0.43
2008-11-01,-7.58
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,4.67
2009-06-01,7.81
2009-07-01,11.82
2009-08-01,10.91
2009-09-01,6.22
2009-10-01,-2.85
2009-11-01,-3.65
2009-12-01,
2010-01-01,-14.09
2010-02-01,-17.69
2010-03-01,-10.31
2010-04-01,-2.98
2010-05-01,1.73
2010-06-01,6.8
2010-07-01,11.7
2010-08-01,9.84
2010-09-01,5.8
2010-10-01,0.3
2010-11-01,-13.29
2010-12-01,-15.06
2011-01-01,-11.55
2011-02-01,-14.73
2011-03-01,-7.36
2011-04-01,0.64
2011-05-01,3.2
2011-06-01,10.45
2011-07-01,13.09
2011-08-01,10.49
2011-09-01,7.62
2011-10-01,1.37
2011-11-01,-0.06
2011-12-01,-7.76
2012-01-01,-12.58
2012-02-01,-12.47
2012-03-01,-4.49
2012-04-01,-4.5
2012-05-01,1.56
2012-06-01,6.23
2012-07-01,10.55
2012-08-01,9.4
2012-09-01,4.32
2012-10-01,-1.89
2012-11-01,-5.07
2012-12-01,-16.85
2013-01-01,-10.24
2013-02-01,-10.8
2013-03-01,-11.87
2013-04-01,-3.95
2013-05-01,5.84
2013-06-01,10.58
2013-07-01,11.12
2013-08-01,10.73
2013-09-01,6.9
2013-10-01,-0.21
2013-11-01,-5.17
2013-12-01,-6.91
2014-01-01,-17.15
2014-02-01,-4.81
2014-03-01,-5.2
2014-04-01,-1.17
2014-05-01,2.14
2014-06-01,8.09
2014-07-01,15.62
2014-08-01,10.87
2014-09-01,5.98
2014-10-01,-0.68
2014-11-01,-6.28
2014-12-01,-8.64
2015-01-01,-13.14
2015-02-01,-7.99
2015-03-01,-6.35
2015-04-01,-1.76
2015-05-01,1.72
2015-06-01,5.82
2015-07-01,10.01
2015-08-01,11.23
2015-09-01,7.23
2015-10-01,0.9
2015-11-01,-5.82
2015-12-01,-6.29
2016-01-01,-16.2
2016-02-01,-9.81
2016-03-01,-4.61
2016-04-01,-2.4
2016-05-01,3.83
2016-06-01,
2016-07-01,12.03
2016-08-01,8.89
2016-09-01,7.13
2016-10-01,-0.6
