,Temperature_C
1979-01-01,-10.74
1979-02-01,-7.32
1979-03-01,-5.6
1979-04-01,-6.68
1979-05-01,-3.52
1979-06-01,1.77
1979-07-01,6.72
1979-08-01,5.55
1979-09-01,3.26
1979-10-01,0.03
1979-11-01,-2.32
1979-12-01,-5.05
1980-01-01,-7.56
1980-02-01,-7.42
1980-03-01,-7.11
1980-04-01,-2.93
1980-05-01,-1.36
1980-06-01,2.97
1980-07-01,4.28
1980-08-01,6.08
1980-09-01,3.11
1980-10-01,-1.53
1980-11-01,-6.82
1980-12-01,-12.85
1981-01-01,-11.86
1981-02-01,-3.49
1981-03-01,-12.14
1981-04-01,-6.45
1981-05-01,-1.16
1981-06-01,1.2
1981-07-01,4.34
1981-08-01,4.57
1981-09-01,3.34
1981-10-01,-0.25
1981-11-01,-1.58
1981-12-01,-9.75
1982-01-01,-12.02
1982-02-01,-7.33
1982-03-01,-3.85
1982-04-01,-3.68
1982-05-01,-1.96
1982-06-01,0.03
1982-07-01,4.39
1982-08-01,3.03
1982-09-01,1.0
1982-10-01,-0.45
1982-11-01,-2.64
1982-12-01,-5.91
1983-01-01,-4.03
1983-02-01,-6.84
1983-03-01,-2.93
1983-04-01,-2.71
1983-05-01,-0.55
1983-06-01,3.67
1983-07-01,6.42
1983-08-01,4.64
1983-09-01,3.5
1983-10-01,-0.89
1983-11-01,-8.91
1983-12-01,-11.83
1984-01-01,-4.64
1984-02-01,-1.9
1984-03-01,-7.46
1984-04-01,-1.9
1984-05-01,-0.01
1984-06-01,2.94
1984-07-01,3.92
1984-08-01,5.21
1984-09-01,3.66
1984-10-01,1.35
1984-11-01,-0.71
1984-12-01,-0.04
1985-01-01,-5.32
1985-02-01,-4.78
1985-03-01,-4.85
1985-04-01,-7.42
1985-05-01,-1.53
1985-06-01,0.66
1985-07-01,5.01
1985-08-01,4.54
1985-09-01,2.51
1985-10-01,-0.47
1985-11-01,-2.96
1985-12-01,-6.69
1986-01-01,-6.21
1986-02-01,-9.78
1986-03-01,-4.71
1986-04-01,-6.69
1986-05-01,-0.04
1986-06-01,3.77
1986-07-01,5.19
1986-08-01,4.94
1986-09-01,1.6
1986-10-01,0.41
1986-11-01,-2.49
1986-12-01,-6.32
1987-01-01,-6.81
1987-02-01,-11.83
1987-03-01,-6.05
1987-04-01,-3.24
1987-05-01,-1.18
1987-06-01,0.89
1987-07-01,4.0
1987-08-01,3.73
1987-09-01,2.38
1987-10-01,1.01
1987-11-01,-2.51
1987-12-01,-13.1
1988-01-01,-7.98
1988-02-01,-5.96
1988-03-01,-9.0
1988-04-01,-8.88
1988-05-01,-1.13
1988-06-01,2.31
1988-07-01,4.36
1988-08-01,4.58
1988-09-01,2.44
1988-10-01,-3.0
1988-11-01,-9.54
1988-12-01,-12.15
1989-01-01,-10.3
1989-02-01,-10.4
1989-03-01,-6.94
1989-04-01,-1.41
1989-05-01,0.15
1989-06-01,2.79
1989-07-01,5.5
1989-08-01,6.05
1989-09-01,3.6
1989-10-01,-0.49
1989-11-01,-2.74
1989-12-01,-9.34
1990-01-01,-2.87
1990-02-01,-2.87
1990-03-01,-6.22
1990-04-01,-3.19
1990-05-01,-0.58
1990-06-01,2.6
1990-07-01,6.09
1990-08-01,5.17
1990-09-01,6.59
1990-10-01,1.25
1990-11-01,-4.62
1990-12-01,-3.65
1991-01-01,-4.02
1991-02-01,-2.16
1991-03-01,-4.69
1991-04-01,-3.49
1991-05-01,-0.96
1991-06-01,1.41
1991-07-01,4.45
1991-08-01,6.86
1991-09-01,2.86
1991-10-01,-0.05
1991-11-01,-3.93
1991-12-01,-4.19
1992-01-01,-4.25
1992-02-01,-9.68
1992-03-01,-4.64
1992-04-01,-2.27
1992-05-01,0.55
1992-06-01,3.44
1992-07-01,4.97
1992-08-01,5.28
1992-09-01,4.52
1992-10-01,-2.88
1992-11-01,-2.72
1992-12-01,-4.89
1993-01-01,-7.44
1993-02-01,-9.11
1993-03-01,-6.71
1993-04-01,-6.13
1993-05-01,-1.66
1993-06-01,0.71
1993-07-01,3.81
1993-08-01,6.02
1993-09-01,1.99
1993-10-01,-3.2
1993-11-01,0.42
1993-12-01,-4.03
1994-01-01,-9.17
1994-02-01,-7.59
1994-03-01,-4.34
1994-04-01,-1.35
1994-05-01,-0.95
1994-06-01,2.82
1994-07-01,6.14
1994-08-01,4.98
1994-09-01,2.88
1994-10-01,-2.21
1994-11-01,-5.33
1994-12-01,-2.43
1995-01-01,-7.02
1995-02-01,-6.46
1995-03-01,-5.46
1995-04-01,-4.19
1995-05-01,-1.28
1995-06-01,2.8
1995-07-01,4.4
1995-08-01,4.86
1995-09-01,2.83
1995-10-01,-1.34
1995-11-01,-8.77
1995-12-01,-9.53
1996-01-01,-4.27
1996-02-01,-11.0
1996-03-01,-3.62
1996-04-01,-7.49
1996-05-01,-3.9
1996-06-01,2.11
1996-07-01,4.62
1996-08-01,6.13
1996-09-01,2.89
1996-10-01,0.42
1996-11-01,-2.06
1996-12-01,-9.17
1997-01-01,-10.8
1997-02-01,-9.5
1997-03-01,-5.66
1997-04-01,-7.78
1997-05-01,-2.15
1997-06-01,1.33
1997-07-01,4.41
1997-08-01,5.62
1997-09-01,2.89
1997-10-01,0.11
1997-11-01,-2.75
1997-12-01,-3.75
1998-01-01,-8.8
1998-02-01,-9.09
1998-03-01,-6.82
1998-04-01,-5.94
1998-05-01,-1.55
1998-06-01,1.65
1998-07-01,4.83
1998-08-01,6.55
1998-09-01,3.17
1998-10-01,0.85
1998-11-01,-1.25
1998-12-01,-3.84
1999-01-01,-4.13
1999-02-01,-5.87
1999-03-01,-2.7
1999-04-01,-3.82
1999-05-01,0.16
1999-06-01,4.66
1999-07-01,5.6
1999-08-01,4.68
1999-09-01,4.8
1999-10-01,0.75
1999-11-01,0.54
1999-12-01,-4.64
2000-01-01,-4.09
2000-02-01,-5.06
2000-03-01,-8.14
2000-04-01,-6.21
2000-05-01,-0.28
2000-06-01,2.26
2000-07-01,4.9
2000-08-01,4.87
2000-09-01,4.11
2000-10-01,3.84
2000-11-01,0.08
2000-12-01,-3.31
2001-01-01,-2.91
2001-02-01,-4.49
2001-03-01,-9.94
2001-04-01,-6.58
2001-05-01,-0.42
2001-06-01,3.79
2001-07-01,5.19
2001-08-01,5.16
2001-09-01,5.29
2001-10-01,-0.33
2001-11-01,-4.11
2001-12-01,-4.71
2002-01-01,-7.37
2002-02-01,-6.52
2002-03-01,-7.47
2002-04-01,-0.07
2002-05-01,-0.13
2002-06-01,4.51
2002-07-01,6.16
2002-08-01,6.84
2002-09-01,2.93
2002-10-01,0.15
2002-11-01,-2.46
2002-12-01,-3.87
2003-01-01,-14.23
2003-02-01,-3.58
2003-03-01,-8.19
2003-04-01,-4.28
2003-05-01,-1.61
2003-06-01,2.14
2003-07-01,5.14
2003-08-01,4.83
2003-09-01,3.44
2003-10-01,-0.05
2003-11-01,-0.24
2003-12-01,-10.09
2004-01-01,-5.92
2004-02-01,-10.85
2004-03-01,-1.29
2004-04-01,0.79
2004-05-01,0.79
2004-06-01,2.63
2004-07-01,9.2
2004-08-01,6.8
2004-09-01,4.47
2004-10-01,0.46
2004-11-01,-4.47
2004-12-01,-1.76
2005-01-01,-2.44
2005-02-01,-2.09
2005-03-01,-7.26
2005-04-01,-2.67
2005-05-01,-0.11
2005-06-01,3.16
2005-07-01,6.29
2005-08-01,6.05
2005-09-01,3.1
2005-10-01,0.44
2005-11-01,-0.36
2005-12-01,-1.56
2006-01-01,0.22
2006-02-01,-3.58
2006-03-01,-7.28
2006-04-01,1.16
2006-05-01,1.91
2006-06-01,5.04
2006-07-01,6.9
2006-08-01,6.8
2006-09-01,3.88
2006-10-01,-0.01
2006-11-01,-0.41
2006-12-01,-0.8
2007-01-01,-3.91
2007-02-01,-4.79
2007-03-01,-2.02
2007-04-01,-3.8
2007-05-01,0.33
2007-06-01,3.57
2007-07-01,4.8
2007-08-01,5.86
2007-09-01,3.72
2007-10-01,2.73
2007-11-01,-1.06
2007-12-01,-1.08
2008-01-01,-1.3
2008-02-01,-2.71
2008-03-01,-6.63
2008-04-01,-4.72
2008-05-01,0.08
2008-06-01,2.63
2008-07-01,4.99
2008-08-01,4.68
2008-09-01,4.59
2008-10-01,0.1
2008-11-01,-1.59
2008-12-01,-1.19
2009-01-01,-6.06
2009-02-01,-4.36
2009-03-01,-4.37
2009-04-01,-6.32
2009-05-01,1.7
2009-06-01,3.64
2009-07-01,4.11
2009-08-01,4.98
2009-09-01,3.55
2009-10-01,0.38
2009-11-01,1.62
2009-12-01,-1.58
2010-01-01,-2.2
2010-02-01,-4.21
2010-03-01,-8.73
2010-04-01,-2.08
2010-05-01,1.88
2010-06-01,2.5
2010-07-01,5.69
2010-08-01,3.8
2010-09-01,3.96
2010-10-01,1.01
2010-11-01,-4.03
2010-12-01,-4.26
2011-01-01,-6.48
2011-02-01,-4.49
2011-03-01,-4.99
2011-04-01,0.43
2011-05-01,0.45
2011-06-01,1.96
2011-07-01,4.81
2011-08-01,6.05
2011-09-01,6.17
2011-10-01,2.04
2011-11-01,-0.77
2011-12-01,-2.05
2012-01-01,-0.88
2012-02-01,-2.11
2012-03-01,-2.02
2012-04-01,-4.34
2012-05-01,0.28
2012-06-01,2.86
2012-07-01,4.9
2012-08-01,5.77
2012-09-01,4.4
2012-10-01,1.14
2012-11-01,-0.39
2012-12-01,-3.26
2013-01-01,-2.66
2013-02-01,-3.5
2013-03-01,-8.37
2013-04-01,-3.97
2013-05-01,1.95
2013-06-01,5.46
2013-07-01,6.76
2013-08-01,8.24
2013-09-01,6.4
2013-10-01,-0.32
2013-11-01,-2.85
2013-12-01,-3.22
2014-01-01,-1.64
2014-02-01,-0.87
2014-03-01,-4.1
2014-04-01,-4.06
2014-05-01,-1.01
2014-06-01,2.93
2014-07-01,6.42
2014-08-01,4.78
2014-09-01,3.89
2014-10-01,1.78
2014-11-01,-0.38
2014-12-01,-3.32
2015-01-01,-2.66
2015-02-01,-5.28
2015-03-01,-1.52
2015-04-01,-1.9
2015-05-01,-0.84
2015-06-01,2.55
2015-07-01,3.85
2015-08-01,6.75
2015-09-01,4.15
2015-10-01,1.55
2015-11-01,-0.3
2015-12-01,-2.55
2016-01-01,-2.2
2016-02-01,-2.5
2016-03-01,-2.45
2016-04-01,-2.0
2016-05-01,2.85
2016-06-01,4.4
2016-07-01,6.05
2016-08-01,6.15
2016-09-01,6.05
2016-10-01,5.0
2016-11-01,1.45
2016-12-01,-1.55
2017-01-01,-3.45
2017-02-01,-2.85
2017-03-01,-4.25
2017-04-01,-3.8
2017-05-01,-1.5
2017-06-01,2.4
2017-07-01,6.2
2017-08-01,6.25
2017-09-01,6.5
2017-10-01,3.1
2017-11-01,-0.05
2017-12-01,-1.3
2018-01-01,-2.35
2018-02-01,-1.45
2018-03-01,-6.7
2018-04-01,-3.2
2018-05-01,3.75
2018-06-01,3.4
2018-07-01,7.6
2018-08-01,6.0
2018-09-01,3.85
2018-10-01,1.8
2018-11-01,0.22
2018-12-01,-1.1
2019-01-01,-4.15
2019-02-01,-4.85
2019-03-01,-7.4
2019-04-01,-0.95
2019-05-01,-1.05
2019-06-01,3.65
2019-07-01,5.15
2019-08-01,4.8
2019-09-01,4.25
2019-10-01,-0.8
2019-11-01,-2.2
2019-12-01,-3.35
2020-01-01,-6.5
2020-02-01,-7.55
2020-03-01,-8.2
2020-04-01,-5.4
2020-05-01,0.0
2020-06-01,3.35
2020-07-01,6.0
2020-08-01,6.15
2020-09-01,4.8
