,Temperature_C
1991-01-01,-18.95
1991-02-01,
1991-03-01,-12.57
1991-04-01,-12.17
1991-05-01,-2.99
1991-06-01,5.39
1991-07-01,9.03
1991-08-01,6.13
1991-09-01,2.45
1991-10-01,-2.61
1991-11-01,-9.73
1991-12-01,-9.49
1992-01-01,-12.28
1992-02-01,-25.99
1992-03-01,-22.51
1992-04-01,-11.02
1992-05-01,-4.66
1992-06-01,2.35
1992-07-01,6.84
1992-08-01,5.64
1992-09-01,2.08
1992-10-01,0.4
1992-11-01,-9.99
1992-12-01,-12.67
1993-01-01,-20.89
1993-02-01,-20.15
1993-03-01,-25.68
1993-04-01,-11.33
1993-05-01,
1993-06-01,
1993-07-01,8.82
1993-08-01,6.49
1993-09-01,4.98
1993-10-01,0.22
1993-11-01,-10.11
1993-12-01,-14.62
1994-01-01,-17.84
1994-02-01,-15.87
1994-03-01,-22.43
1994-04-01,-8.59
1994-05-01,2.13
1994-06-01,4.45
1994-07-01,7.99
1994-08-01,7.27
1994-09-01,1.17
1994-10-01,-4.66
1994-11-01,-7.31
1994-12-01,-13.95
1995-01-01,-22.66
1995-02-01,-22.14
1995-03-01,-22.66
1995-04-01,-5.46
1995-05-01,2.72
1995-06-01,8.39
1995-07-01,9.54
1995-08-01,7.1
1995-09-01,5.3
1995-10-01,-4.17
1995-11-01,-1.59
1995-12-01,-9.23
1996-01-01,-11.41
1996-02-01,-12.83
1996-03-01,-13.41
1996-04-01,-7.33
1996-05-01,1.74
1996-06-01,4.77
1996-07-01,6.91
1996-08-01,5.29
1996-09-01,2.02
1996-10-01,-3.95
1996-11-01,-7.52
1996-12-01,-6.48
1997-01-01,-8.28
1997-02-01,-18.72
1997-03-01,-16.03
1997-04-01,-10.38
1997-05-01,1.01
1997-06-01,9.08
1997-07-01,6.19
1997-08-01,5.76
1997-09-01,2.36
1997-10-01,-2.15
1997-11-01,-5.7
1997-12-01,-6.09
1998-01-01,-8.42
1998-02-01,-19.19
1998-03-01,-15.48
1998-04-01,-3.71
1998-05-01,1.12
1998-06-01,7.08
1998-07-01,9.29
1998-08-01,7.4
1998-09-01,3.49
1998-10-01,-3.08
1998-11-01,-6.06
1998-12-01,-5.41
1999-01-01,-13.04
1999-02-01,-18.34
1999-03-01,-15.9
1999-04-01,-5.33
1999-05-01,-4.32
1999-06-01,4.2
1999-07-01,9.49
1999-08-01,7.56
1999-09-01,1.73
1999-10-01,-3.47
1999-11-01,-8.95
1999-12-01,-8.77
2000-01-01,-11.48
2000-02-01,-13.78
2000-03-01,-14.38
2000-04-01,
2000-05-01,-0.7
2000-06-01,7.52
2000-07-01,8.4
2000-08-01,7.54
2000-09-01,4.82
2000-10-01,-4.01
2000-11-01,-4.9
2000-12-01,-8.99
2001-01-01,-14.12
2001-02-01,-16.66
2001-03-01,-12.69
2001-04-01,-6.1
2001-05-01,-0.73
2001-06-01,6.63
2001-07-01,9.4
2001-08-01,9.37
2001-09-01,3.99
2001-10-01,-2.16
2001-11-01,-7.08
2001-12-01,-8.85
2002-01-01,-8.7
2002-02-01,-19.73
2002-03-01,-17.38
2002-04-01,-10.87
2002-05-01,2.94
2002-06-01,6.54
2002-07-01,7.8
2002-08-01,5.45
2002-09-01,5.19
2002-10-01,-2.2
2002-11-01,-5.11
2002-12-01,-6.27
2003-01-01,-6.74
2003-02-01,-14.09
2003-03-01,-8.3
2003-04-01,-5.72
2003-05-01,1.78
2003-06-01,8.45
2003-07-01,8.6
2003-08-01,8.11
2003-09-01,4.32
2003-10-01,1.01
2003-11-01,-7.76
2003-12-01,-7.49
2004-01-01,-11.75
2004-02-01,-11.34
2004-03-01,-15.58
2004-04-01,-7.04
2004-05-01,2.85
2004-06-01,6.32
2004-07-01,7.22
2004-08-01,7.55
2004-09-01,3.03
2004-10-01,-0.08
2004-11-01,-4.83
2004-12-01,-13.09
2005-01-01,-12.6
2005-02-01,-7.82
2005-03-01,-4.37
2005-04-01,-5.49
2005-05-01,0.64
2005-06-01,8.72
2005-07-01,9.47
2005-08-01,
2005-09-01,
2005-10-01,-3.56
2005-11-01,-3.67
2005-12-01,-8.64
2006-01-01,-15.79
2006-02-01,-10.64
2006-03-01,-8.37
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,-9.6
2006-12-01,-10.42
2007-01-01,-9.54
2007-02-01,-5.63
2007-03-01,-11.28
2007-04-01,-8.74
2007-05-01,0.3
2007-06-01,6.97
2007-07-01,10.08
2007-08-01,8.22
2007-09-01,2.07
2007-10-01,-4.15
2007-11-01,-6.42
2007-12-01,-10.25
2008-01-01,-15.84
2008-02-01,-17.27
2008-03-01,-12.68
2008-04-01,-5.16
2008-05-01,2.34
2008-06-01,7.27
2008-07-01,9.52
2008-08-01,7.27
2008-09-01,2.26
2008-10-01,-3.48
2008-11-01,-7.39
2008-12-01,-8.92
2009-01-01,-8.28
2009-02-01,-9.72
2009-03-01,-16.99
2009-04-01,-8.07
2009-05-01,0.8
2009-06-01,6.48
2009-07-01,9.15
2009-08-01,7.72
2009-09-01,1.81
2009-10-01,-3.55
2009-11-01,-10.89
2009-12-01,-6.16
2010-01-01,-7.69
2010-02-01,-5.84
2010-03-01,-9.18
2010-04-01,-4.32
2010-05-01,4.19
2010-06-01,7.91
2010-07-01,9.09
2010-08-01,8.86
2010-09-01,5.8
2010-10-01,-0.75
2010-11-01,-2.38
2010-12-01,-3.44
2011-01-01,-8.59
2011-02-01,-10.34
2011-03-01,-13.35
2011-04-01,-13.83
2011-05-01,-0.73
2011-06-01,6.01
2011-07-01,10.48
2011-08-01,6.96
2011-09-01,2.18
2011-10-01,-4.93
2011-11-01,-8.55
2011-12-01,-11.53
2012-01-01,-13.16
2012-02-01,-13.68
2012-03-01,-17.06
2012-04-01,-5.6
2012-05-01,1.73
2012-06-01,7.94
2012-07-01,9.68
2012-08-01,7.58
2012-09-01,4.11
2012-10-01,-0.91
2012-11-01,-7.25
2012-12-01,-9.26
2013-01-01,-9.71
2013-02-01,-12.81
2013-03-01,-8.93
2013-04-01,-4.54
2013-05-01,-2.99
2013-06-01,6.95
2013-07-01,8.01
2013-08-01,5.86
2013-09-01,2.97
2013-10-01,-3.19
2013-11-01,-8.41
2013-12-01,-11.39
2014-01-01,-7.82
2014-02-01,-10.46
2014-03-01,-12.66
2014-04-01,-9.43
2014-05-01,-1.34
2014-06-01,7.6
2014-07-01,8.99
2014-08-01,7.24
2014-09-01,2.96
2014-10-01,-3.46
2014-11-01,-5.61
2014-12-01,-11.1
2015-01-01,-16.46
2015-02-01,-20.21
2015-03-01,-15.55
2015-04-01,-10.6
2015-05-01,-0.96
2015-06-01,5.17
2015-07-01,9.49
2015-08-01,6.16
2015-09-01,1.69
2015-10-01,-4.57
2015-11-01,-10.64
2015-12-01,-14.13
2016-01-01,-9.06
2016-02-01,-10.16
2016-03-01,-7.59
2016-04-01,-0.13
2016-05-01,2.21
2016-06-01,6.33
2016-07-01,9.79
2016-08-01,6.51
2016-09-01,1.34
2016-10-01,-2.89
2016-11-01,-6.51
2016-12-01,-11.84
2017-01-01,-12.76
2017-02-01,-16.29
2017-03-01,-14.11
2017-04-01,-9.71
2017-05-01,1.17
2017-06-01,4.95
2017-07-01,8.71
2017-08-01,6.38
2017-09-01,2.48
2017-10-01,-1.18
2017-11-01,-7.25
2017-12-01,-6.3
2018-01-01,-13.39
2018-02-01,-18.27
2018-03-01,-13.47
2018-04-01,-6.74
2018-05-01,-2.06
2018-06-01,4.35
2018-07-01,6.08
2018-08-01,6.73
2018-09-01,2.1
2018-10-01,-5.51
2018-11-01,-8.05
2018-12-01,-8.71
2019-01-01,-13.29
2019-02-01,-11.1
2019-03-01,-12.25
2019-04-01,-2.64
2019-05-01,4.96
2019-06-01,7.36
2019-07-01,10.14
2019-08-01,7.09
2019-09-01,3.73
2019-10-01,-1.09
2019-11-01,-2.33
2019-12-01,-11.45
