,Temperature_C
1979-01-01,-6.76
1979-02-01,-5.15
1979-03-01,-2.45
1979-04-01,-0.07
1979-05-01,4.35
1979-06-01,9.19
1979-07-01,13.95
1979-08-01,11.49
1979-09-01,6.57
1979-10-01,1.38
1979-11-01,-1.65
1979-12-01,-2.61
1980-01-01,-4.52
1980-02-01,-4.66
1980-03-01,-2.98
1980-04-01,1.89
1980-05-01,5.5
1980-06-01,11.81
1980-07-01,12.19
1980-08-01,11.98
1980-09-01,7.27
1980-10-01,1.44
1980-11-01,-3.85
1980-12-01,-4.77
1981-01-01,-5.82
1981-02-01,-3.85
1981-03-01,-6.53
1981-04-01,-0.36
1981-05-01,4.58
1981-06-01,5.83
1981-07-01,10.89
1981-08-01,9.47
1981-09-01,6.68
1981-10-01,1.75
1981-11-01,-2.31
1981-12-01,-6.77
1982-01-01,-6.41
1982-02-01,-1.85
1982-03-01,-1.87
1982-04-01,0.08
1982-05-01,3.55
1982-06-01,5.05
1982-07-01,11.54
1982-08-01,10.0
1982-09-01,5.07
1982-10-01,2.35
1982-11-01,-0.51
1982-12-01,-2.2
1983-01-01,-3.07
1983-02-01,-3.86
1983-03-01,-2.56
1983-04-01,1.66
1983-05-01,6.59
1983-06-01,8.28
1983-07-01,11.58
1983-08-01,8.61
1983-09-01,8.44
1983-10-01,1.38
1983-11-01,-3.83
1983-12-01,-4.99
1984-01-01,-5.07
1984-02-01,-1.12
1984-03-01,-3.63
1984-04-01,1.97
1984-05-01,7.74
1984-06-01,9.76
1984-07-01,9.93
1984-08-01,10.16
1984-09-01,6.46
1984-10-01,2.94
1984-11-01,-1.03
1984-12-01,0.67
1985-01-01,-4.65
1985-02-01,-7.92
1985-03-01,-2.07
1985-04-01,-1.74
1985-05-01,3.28
1985-06-01,8.74
1985-07-01,14.64
1985-08-01,12.23
1985-09-01,6.17
1985-10-01,3.18
1985-11-01,-1.79
1985-12-01,-5.96
1986-01-01,-6.49
1986-02-01,-4.42
1986-03-01,0.04
1986-04-01,-1.01
1986-05-01,7.21
1986-06-01,10.62
1986-07-01,12.05
1986-08-01,10.16
1986-09-01,5.29
1986-10-01,3.63
1986-11-01,0.36
1986-12-01,-6.66
1987-01-01,-6.56
1987-02-01,-7.23
1987-03-01,-3.62
1987-04-01,0.37
1987-05-01,4.04
1987-06-01,8.28
1987-07-01,9.57
1987-08-01,9.2
1987-09-01,7.19
1987-10-01,6.87
1987-11-01,-1.73
1987-12-01,-4.99
1988-01-01,-4.33
1988-02-01,-5.53
1988-03-01,-3.64
1988-04-01,-2.29
1988-05-01,3.83
1988-06-01,9.23
1988-07-01,14.05
1988-08-01,10.78
1988-09-01,7.56
1988-10-01,2.16
1988-11-01,-2.63
1988-12-01,-4.43
1989-01-01,-1.51
1989-02-01,-3.09
1989-03-01,-0.73
1989-04-01,3.19
1989-05-01,5.09
1989-06-01,10.15
1989-07-01,9.73
1989-08-01,12.04
1989-09-01,7.48
1989-10-01,1.86
1989-11-01,0.17
1989-12-01,-4.39
1990-01-01,-3.23
1990-02-01,-0.32
1990-03-01,-1.76
1990-04-01,1.89
1990-05-01,3.27
1990-06-01,10.71
1990-07-01,13.11
1990-08-01,12.73
1990-09-01,8.31
1990-10-01,4.08
1990-11-01,-2.34
1990-12-01,0.18
1991-01-01,-2.27
1991-02-01,-3.0
1991-03-01,-2.41
1991-04-01,1.55
1991-05-01,3.97
1991-06-01,11.1
1991-07-01,11.52
1991-08-01,11.63
1991-09-01,5.16
1991-10-01,3.26
1991-11-01,-0.18
1991-12-01,-0.53
1992-01-01,-1.38
1992-02-01,-1.23
1992-03-01,-0.28
1992-04-01,-0.32
1992-05-01,5.36
1992-06-01,10.68
1992-07-01,10.34
1992-08-01,10.39
1992-09-01,8.17
1992-10-01,-1.72
1992-11-01,-2.81
1992-12-01,-0.45
1993-01-01,-1.73
1993-02-01,-2.0
1993-03-01,-1.8
1993-04-01,-0.09
1993-05-01,4.43
1993-06-01,6.93
1993-07-01,14.2
1993-08-01,11.79
1993-09-01,5.34
1993-10-01,0.19
1993-11-01,1.62
1993-12-01,-3.95
1994-01-01,-6.39
1994-02-01,-3.93
1994-03-01,-1.83
1994-04-01,2.3
1994-05-01,4.12
1994-06-01,8.98
1994-07-01,11.04
1994-08-01,11.07
1994-09-01,6.95
1994-10-01,1.66
1994-11-01,-0.78
1994-12-01,-0.11
1995-01-01,-2.44
1995-02-01,-3.86
1995-03-01,-1.32
1995-04-01,0.12
1995-05-01,4.55
1995-06-01,9.51
1995-07-01,9.97
1995-08-01,9.32
1995-09-01,6.72
1995-10-01,1.47
1995-11-01,-2.68
1995-12-01,-4.52
1996-01-01,-0.97
1996-02-01,-6.17
1996-03-01,-1.23
1996-04-01,-0.8
1996-05-01,2.56
1996-06-01,8.98
1996-07-01,11.12
1996-08-01,12.57
1996-09-01,6.64
1996-10-01,3.56
1996-11-01,-1.29
1996-12-01,-4.61
1997-01-01,-3.95
1997-02-01,-4.46
1997-03-01,-2.93
1997-04-01,-2.59
1997-05-01,3.03
1997-06-01,9.7
1997-07-01,12.94
1997-08-01,12.5
1997-09-01,9.43
1997-10-01,2.0
1997-11-01,-1.63
1997-12-01,-1.2
1998-01-01,-4.47
1998-02-01,-6.05
1998-03-01,-3.44
1998-04-01,-0.38
1998-05-01,3.72
1998-06-01,10.16
1998-07-01,14.95
1998-08-01,11.81
1998-09-01,6.62
1998-10-01,2.34
1998-11-01,-2.27
1998-12-01,-2.1
1999-01-01,-4.18
1999-02-01,-4.74
1999-03-01,-2.4
1999-04-01,0.53
1999-05-01,4.87
1999-06-01,10.44
1999-07-01,11.17
1999-08-01,8.99
1999-09-01,8.99
1999-10-01,3.6
1999-11-01,2.54
1999-12-01,-4.63
2000-01-01,-2.56
2000-02-01,-3.59
2000-03-01,-3.3
2000-04-01,-0.75
2000-05-01,5.21
2000-06-01,8.69
2000-07-01,11.92
2000-08-01,10.82
2000-09-01,7.82
2000-10-01,6.18
2000-11-01,0.66
2000-12-01,-2.97
2001-01-01,-1.88
2001-02-01,-6.02
2001-03-01,-5.11
2001-04-01,-0.14
2001-05-01,4.34
2001-06-01,10.82
2001-07-01,11.06
2001-08-01,11.08
2001-09-01,8.95
2001-10-01,2.66
2001-11-01,-0.9
2001-12-01,-3.06
2002-01-01,-3.54
2002-02-01,-3.64
2002-03-01,-2.18
2002-04-01,3.41
2002-05-01,7.45
2002-06-01,10.91
2002-07-01,13.33
2002-08-01,12.43
2002-09-01,6.96
2002-10-01,0.5
2002-11-01,-3.02
2002-12-01,-4.16
2003-01-01,-7.25
2003-02-01,0.09
2003-03-01,-0.61
2003-04-01,1.63
2003-05-01,6.64
2003-06-01,9.47
2003-07-01,14.52
2003-08-01,12.09
2003-09-01,6.85
2003-10-01,2.11
2003-11-01,2.22
2003-12-01,-2.99
2004-01-01,-4.3
2004-02-01,-3.62
2004-03-01,-0.31
2004-04-01,3.67
2004-05-01,6.39
2004-06-01,8.52
2004-07-01,15.24
2004-08-01,12.06
2004-09-01,7.72
2004-10-01,2.98
2004-11-01,-0.43
2004-12-01,-0.28
2005-01-01,-1.64
2005-02-01,-1.77
2005-03-01,-2.56
2005-04-01,2.44
2005-05-01,4.67
2005-06-01,10.35
2005-07-01,13.01
2005-08-01,11.78
2005-09-01,7.21
2005-10-01,4.89
2005-11-01,1.45
2005-12-01,-2.47
2006-01-01,-0.15
2006-02-01,-2.64
2006-03-01,-4.21
2006-04-01,2.79
2006-05-01,7.65
2006-06-01,9.56
2006-07-01,11.17
2006-08-01,12.28
2006-09-01,8.02
2006-10-01,1.67
2006-11-01,0.81
2006-12-01,0.57
2007-01-01,-3.38
2007-02-01,-6.81
2007-03-01,0.84
2007-04-01,1.09
2007-05-01,5.85
2007-06-01,10.07
2007-07-01,14.32
2007-08-01,11.68
2007-09-01,6.7
2007-10-01,6.05
2007-11-01,0.14
2007-12-01,1.28
2008-01-01,-1.86
2008-02-01,-1.62
2008-03-01,-3.1
2008-04-01,-0.08
2008-05-01,4.46
2008-06-01,9.11
2008-07-01,11.75
2008-08-01,10.08
2008-09-01,7.43
2008-10-01,3.76
2008-11-01,-0.69
2008-12-01,-0.44
2009-01-01,-3.04
2009-02-01,-4.43
2009-03-01,-1.93
2009-04-01,0.67
2009-05-01,7.3
2009-06-01,8.4
2009-07-01,12.75
2009-08-01,13.26
2009-09-01,8.35
2009-10-01,1.81
2009-11-01,0.74
2009-12-01,-4.37
2010-01-01,-3.38
2010-02-01,-7.2
2010-03-01,-3.99
2010-04-01,1.82
2010-05-01,7.39
2010-06-01,7.43
2010-07-01,12.13
2010-08-01,10.02
2010-09-01,8.32
2010-10-01,3.32
2010-11-01,-2.65
2010-12-01,-3.28
2011-01-01,-3.89
2011-02-01,-4.55
2011-03-01,-1.5
2011-04-01,3.4
2011-05-01,6.75
2011-06-01,11.42
2011-07-01,11.82
2011-08-01,12.56
2011-09-01,10.46
2011-10-01,5.83
2011-11-01,3.66
2011-12-01,-0.68
2012-01-01,-3.64
2012-02-01,-3.17
2012-03-01,-0.12
2012-04-01,0.2
2012-05-01,4.39
2012-06-01,8.81
2012-07-01,11.02
2012-08-01,10.15
2012-09-01,7.43
2012-10-01,2.62
2012-11-01,0.63
2012-12-01,-4.04
2013-01-01,-2.35
2013-02-01,-3.09
2013-03-01,-4.31
2013-04-01,1.36
2013-05-01,9.1
2013-06-01,12.31
2013-07-01,12.33
2013-08-01,12.34
2013-09-01,10.27
2013-10-01,2.73
2013-11-01,-0.42
2013-12-01,-0.82
2014-01-01,-5.62
2014-02-01,-0.17
2014-03-01,-0.28
2014-04-01,1.25
2014-05-01,4.67
2014-06-01,9.06
2014-07-01,15.61
2014-08-01,11.96
2014-09-01,7.74
2014-10-01,3.64
2014-11-01,0.19
2014-12-01,-1.92
2015-01-01,-3.99
2015-02-01,-1.72
2015-03-01,1.23
2015-04-01,2.16
2015-05-01,6.1
2015-06-01,7.82
2015-07-01,11.82
2015-08-01,13.52
2015-09-01,9.67
2015-10-01,4.32
2015-11-01,1.52
2015-12-01,-0.43
2016-01-01,-4.88
2016-02-01,-2.48
2016-03-01,0.02
