,Temperature_C
1979-01-01,-22.66
1979-02-01,-20.46
1979-03-01,-25.56
1979-04-01,-20.55
1979-05-01,-3.26
1979-06-01,4.54
1979-07-01,4.94
1979-08-01,4.14
1979-09-01,-1.06
1979-10-01,-10.26
1979-11-01,-21.76
1979-12-01,-24.95
1980-01-01,-22.45
1980-02-01,-26.35
1980-03-01,-24.95
1980-04-01,-18.54
1980-05-01,-5.05
1980-06-01,3.95
1980-07-01,7.15
1980-08-01,6.45
1980-09-01,3.55
1980-10-01,-10.14
1980-11-01,-27.75
1980-12-01,-20.52
1981-01-01,-30.13
1981-02-01,-23.73
1981-03-01,-26.73
1981-04-01,-14.43
1981-05-01,-1.33
1981-06-01,5.37
1981-07-01,4.57
1981-08-01,6.37
1981-09-01,1.57
1981-10-01,
1981-11-01,-18.02
1981-12-01,-22.32
1982-01-01,-26.82
1982-02-01,-21.72
1982-03-01,-25.22
1982-04-01,-17.51
1982-05-01,-7.62
1982-06-01,3.88
1982-07-01,7.88
1982-08-01,7.88
1982-09-01,2.08
1982-10-01,-7.52
1982-11-01,-21.72
1982-12-01,-23.31
1983-01-01,-23.81
1983-02-01,-29.51
1983-03-01,-27.51
1983-04-01,-16.91
1983-05-01,-3.11
1983-06-01,0.09
1983-07-01,6.69
1983-08-01,4.29
1983-09-01,-0.31
1983-10-01,-12.21
1983-11-01,-27.81
1983-12-01,-20.09
1984-01-01,-24.99
1984-02-01,-36.19
1984-03-01,-26.69
1984-04-01,-19.79
1984-05-01,-5.49
1984-06-01,5.21
1984-07-01,7.21
1984-08-01,6.51
1984-09-01,3.71
1984-10-01,-3.69
1984-11-01,-15.79
1984-12-01,-27.68
1985-01-01,-25.98
1985-02-01,-20.28
1985-03-01,-26.88
1985-04-01,-17.78
1985-05-01,-6.58
1985-06-01,3.02
1985-07-01,10.72
1985-08-01,6.02
1985-09-01,0.22
1985-10-01,-10.18
1985-11-01,-11.88
1985-12-01,-21.47
1986-01-01,-30.47
1986-02-01,-24.67
1986-03-01,-24.77
1986-04-01,-14.27
1986-05-01,-1.67
1986-06-01,6.73
1986-07-01,4.93
1986-08-01,3.53
1986-09-01,-1.57
1986-10-01,-11.47
1986-11-01,-15.27
1986-12-01,-23.96
1987-01-01,-25.76
1987-02-01,-34.75
1987-03-01,-23.16
1987-04-01,-19.06
1987-05-01,-2.66
1987-06-01,5.04
1987-07-01,10.34
1987-08-01,10.24
1987-09-01,-1.06
1987-10-01,-7.46
1987-11-01,-21.66
1987-12-01,-29.94
1988-01-01,-25.14
1988-02-01,-25.54
1988-03-01,-24.14
1988-04-01,-15.14
1988-05-01,-5.54
1988-06-01,3.16
1988-07-01,8.46
1988-08-01,4.36
1988-09-01,2.46
1988-10-01,-5.04
1988-11-01,-21.64
1988-12-01,-25.23
1989-01-01,-30.23
1989-02-01,-17.73
1989-03-01,-22.93
1989-04-01,-17.03
1989-05-01,-4.13
1989-06-01,5.17
1989-07-01,6.27
1989-08-01,6.87
1989-09-01,4.87
1989-10-01,-5.53
1989-11-01,-19.53
1989-12-01,-20.62
1990-01-01,-30.72
1990-02-01,-33.62
1990-03-01,-17.41
1990-04-01,-8.22
1990-05-01,1.08
1990-06-01,3.78
1990-07-01,9.28
1990-08-01,9.98
1990-09-01,1.48
1990-10-01,-7.42
1990-11-01,-16.72
1990-12-01,-27.2
1991-01-01,-27.0
1991-02-01,-29.5
1991-03-01,-24.8
1991-04-01,-13.3
1991-05-01,-2.0
1991-06-01,8.4
1991-07-01,10.9
1991-08-01,11.3
1991-09-01,3.3
1991-10-01,-4.4
1991-11-01,-12.0
1991-12-01,-22.79
1992-01-01,-28.09
1992-02-01,-25.59
1992-03-01,-25.99
1992-04-01,-15.69
1992-05-01,-6.19
1992-06-01,6.21
1992-07-01,10.31
1992-08-01,4.31
1992-09-01,0.31
1992-10-01,-9.19
1992-11-01,-17.99
1992-12-01,-25.48
1993-01-01,-28.88
1993-02-01,-21.78
1993-03-01,-23.58
1993-04-01,-16.78
1993-05-01,-2.58
1993-06-01,6.52
1993-07-01,11.62
1993-08-01,5.32
1993-09-01,0.52
1993-10-01,-8.78
1993-11-01,-21.58
1993-12-01,-34.96
1994-01-01,-21.16
1994-02-01,-17.35
1994-03-01,-27.86
1994-04-01,-17.06
1994-05-01,-4.96
1994-06-01,5.04
1994-07-01,4.14
1994-08-01,5.14
1994-09-01,2.54
1994-10-01,-8.06
1994-11-01,-22.96
1994-12-01,-29.25
1995-01-01,-27.85
1995-02-01,-23.25
1995-03-01,-21.65
1995-04-01,-20.34
1995-05-01,-0.85
1995-06-01,4.15
1995-07-01,9.45
1995-08-01,7.75
1995-09-01,4.75
1995-10-01,-5.45
1995-11-01,-8.35
1995-12-01,-22.44
1996-01-01,-18.74
1996-02-01,-22.84
1996-03-01,-16.83
1996-04-01,-15.94
1996-05-01,-1.74
1996-06-01,2.86
1996-07-01,5.46
1996-08-01,8.06
1996-09-01,
1996-10-01,-7.64
1996-11-01,-14.44
1996-12-01,
1997-01-01,-26.13
1997-02-01,-25.43
1997-03-01,-16.63
1997-04-01,-11.23
1997-05-01,-0.23
1997-06-01,6.27
1997-07-01,8.27
1997-08-01,6.87
1997-09-01,2.07
1997-10-01,-6.03
1997-11-01,-19.93
1997-12-01,-29.81
1998-01-01,-27.11
1998-02-01,-33.21
1998-03-01,-26.51
1998-04-01,-18.41
1998-05-01,-8.01
1998-06-01,3.99
1998-07-01,7.19
1998-08-01,2.39
1998-09-01,3.09
1998-10-01,-6.41
1998-11-01,-16.71
1998-12-01,-23.4
1999-01-01,-28.3
1999-02-01,-34.3
1999-03-01,
1999-04-01,-18.5
1999-05-01,-5.0
1999-06-01,4.9
1999-07-01,9.1
1999-08-01,7.1
1999-09-01,3.4
1999-10-01,-8.6
1999-11-01,-19.79
1999-12-01,-25.2
