,Temperature_C
1979-01-01,-23.96
1979-02-01,-26.54
1979-03-01,-21.78
1979-04-01,-16.95
1979-05-01,-7.9
1979-06-01,0.82
1979-07-01,4.78
1979-08-01,3.58
1979-09-01,3.2
1979-10-01,-4.71
1979-11-01,-9.7
1979-12-01,-15.95
1980-01-01,-22.84
1980-02-01,-16.74
1980-03-01,-15.37
1980-04-01,-12.65
1980-05-01,-7.66
1980-06-01,-1.14
1980-07-01,1.75
1980-08-01,1.21
1980-09-01,-0.03
1980-10-01,-2.51
1980-11-01,-15.6
1980-12-01,-16.26
1981-01-01,-15.77
1981-02-01,-16.5
1981-03-01,-22.39
1981-04-01,-17.3
1981-05-01,-9.06
1981-06-01,0.08
1981-07-01,2.63
1981-08-01,5.17
1981-09-01,1.51
1981-10-01,-3.5
1981-11-01,-6.25
1981-12-01,-17.84
1982-01-01,
1982-02-01,-23.95
1982-03-01,-13.9
1982-04-01,-13.17
1982-05-01,-6.22
1982-06-01,-0.55
1982-07-01,
1982-08-01,1.45
1982-09-01,-0.12
1982-10-01,-8.83
1982-11-01,-13.26
1982-12-01,-12.91
1983-01-01,-14.76
1983-02-01,-17.28
1983-03-01,-13.65
1983-04-01,-14.53
1983-05-01,-7.99
1983-06-01,0.52
1983-07-01,4.27
1983-08-01,4.26
1983-09-01,1.89
1983-10-01,-3.58
1983-11-01,-10.98
1983-12-01,-18.45
1984-01-01,-9.2
1984-02-01,-7.77
1984-03-01,-13.78
1984-04-01,-17.6
1984-05-01,-4.42
1984-06-01,
1984-07-01,6.24
1984-08-01,4.59
1984-09-01,2.79
1984-10-01,-4.37
1984-11-01,-11.73
1984-12-01,-8.54
1985-01-01,-18.84
1985-02-01,-14.99
1985-03-01,-14.1
1985-04-01,-13.73
1985-05-01,-6.99
1985-06-01,1.63
1985-07-01,2.78
1985-08-01,4.04
1985-09-01,3.73
1985-10-01,-2.77
1985-11-01,
1985-12-01,-16.26
1986-01-01,-17.6
1986-02-01,-21.44
1986-03-01,-13.96
1986-04-01,-17.69
1986-05-01,-6.19
1986-06-01,-0.01
1986-07-01,4.36
1986-08-01,3.89
1986-09-01,-1.28
1986-10-01,-3.62
1986-11-01,-6.16
1986-12-01,-20.06
1987-01-01,-18.07
1987-02-01,-22.68
1987-03-01,-20.51
1987-04-01,-17.38
1987-05-01,-5.45
1987-06-01,-2.19
1987-07-01,3.88
1987-08-01,
1987-09-01,1.33
1987-10-01,-3.25
1987-11-01,-8.13
1987-12-01,-18.42
1988-01-01,-17.38
1988-02-01,-16.05
1988-03-01,-15.21
1988-04-01,-20.39
1988-05-01,-3.91
1988-06-01,1.59
1988-07-01,2.72
1988-08-01,5.33
1988-09-01,-0.34
1988-10-01,-8.95
1988-11-01,-16.2
1988-12-01,-17.56
1989-01-01,-18.73
1989-02-01,-21.7
1989-03-01,-15.42
1989-04-01,-11.92
1989-05-01,-3.26
1989-06-01,0.11
1989-07-01,3.62
1989-08-01,2.91
1989-09-01,1.04
1989-10-01,-6.24
1989-11-01,-13.14
1989-12-01,-15.91
1990-01-01,-18.49
1990-02-01,-14.54
1990-03-01,-16.76
1990-04-01,-7.61
1990-05-01,-6.96
1990-06-01,0.58
1990-07-01,4.35
1990-08-01,2.7
1990-09-01,0.9
1990-10-01,-6.81
1990-11-01,-18.69
1990-12-01,-24.25
1991-01-01,-20.47
1991-02-01,-22.68
1991-03-01,-13.82
1991-04-01,-14.68
1991-05-01,-6.35
1991-06-01,1.05
1991-07-01,3.39
1991-08-01,
1991-09-01,1.74
1991-10-01,-7.78
1991-11-01,-16.03
1991-12-01,
1992-01-01,
1992-02-01,-21.11
1992-03-01,-16.03
1992-04-01,-14.02
1992-05-01,-1.94
1992-06-01,0.62
1992-07-01,3.21
1992-08-01,3.78
1992-09-01,
1992-10-01,-9.72
1992-11-01,-11.74
1992-12-01,-16.05
1993-01-01,-16.98
1993-02-01,-16.55
1993-03-01,-18.74
1993-04-01,-14.09
1993-05-01,-4.28
1993-06-01,4.26
1993-07-01,3.92
1993-08-01,
1993-09-01,
1993-10-01,
1993-11-01,-6.69
1993-12-01,-18.94
1994-01-01,-20.0
1994-02-01,-24.0
1994-03-01,-17.4
1994-04-01,-12.0
1994-05-01,-5.8
1994-06-01,0.2
1994-07-01,4.1
1994-08-01,3.0
1994-09-01,1.2
1994-10-01,-4.19
1994-11-01,-15.1
1994-12-01,-15.0
1995-01-01,-18.7
1995-02-01,-12.7
1995-03-01,-15.1
1995-04-01,-3.3
1995-05-01,-5.0
1995-06-01,0.5
1995-07-01,3.6
1995-08-01,4.5
1995-09-01,2.0
1995-10-01,-5.1
1995-11-01,-9.7
1995-12-01,-11.5
