,Temperature_C
1979-01-01,-18.23
1979-02-01,-25.9
1979-03-01,
1979-04-01,-15.31
1979-05-01,-1.65
1979-06-01,5.95
1979-07-01,14.59
1979-08-01,13.14
1979-09-01,4.12
1979-10-01,-5.36
1979-11-01,-8.7
1979-12-01,-25.61
1980-01-01,-25.65
1980-02-01,-19.47
1980-03-01,-23.61
1980-04-01,-19.33
1980-05-01,-5.62
1980-06-01,9.03
1980-07-01,9.95
1980-08-01,8.07
1980-09-01,-1.44
1980-10-01,-5.4
1980-11-01,-19.89
1980-12-01,-26.08
1981-01-01,-13.22
1981-02-01,-24.63
1981-03-01,-22.6
1981-04-01,-14.45
1981-05-01,-0.35
1981-06-01,5.87
1981-07-01,10.82
1981-08-01,6.79
1981-09-01,0.46
1981-10-01,-7.45
1981-11-01,-19.09
1981-12-01,-20.79
1982-01-01,
1982-02-01,-21.48
1982-03-01,-24.3
1982-04-01,-15.78
1982-05-01,-6.86
1982-06-01,5.55
1982-07-01,12.4
1982-08-01,7.64
1982-09-01,3.92
1982-10-01,-11.62
1982-11-01,-26.25
1982-12-01,
1983-01-01,-30.06
1983-02-01,-29.21
1983-03-01,-28.09
1983-04-01,-17.7
1983-05-01,-9.55
1983-06-01,7.39
1983-07-01,11.37
1983-08-01,9.46
1983-09-01,-0.53
1983-10-01,-12.54
1983-11-01,-14.24
1983-12-01,-20.07
1984-01-01,-23.86
1984-02-01,
1984-03-01,-27.09
1984-04-01,-17.98
1984-05-01,-3.07
1984-06-01,7.42
1984-07-01,9.98
1984-08-01,7.52
1984-09-01,3.35
1984-10-01,-8.42
1984-11-01,-24.9
1984-12-01,
1985-01-01,-22.0
1985-02-01,
1985-03-01,-21.17
1985-04-01,-22.75
1985-05-01,-2.01
1985-06-01,5.86
1985-07-01,7.17
1985-08-01,8.15
1985-09-01,2.27
1985-10-01,-10.67
1985-11-01,-18.0
1985-12-01,-19.97
1986-01-01,
1986-02-01,
1986-03-01,-26.52
1986-04-01,-20.62
1986-05-01,-6.3
1986-06-01,5.55
1986-07-01,10.71
1986-08-01,7.75
1986-09-01,5.3
1986-10-01,-8.16
1986-11-01,-21.94
1986-12-01,
1987-01-01,-21.74
1987-02-01,
1987-03-01,-21.57
1987-04-01,-21.02
1987-05-01,-6.79
1987-06-01,6.64
1987-07-01,12.26
1987-08-01,8.87
1987-09-01,2.98
1987-10-01,-5.27
1987-11-01,-21.25
1987-12-01,-21.24
1988-01-01,
1988-02-01,-22.81
1988-03-01,-20.27
1988-04-01,-13.18
1988-05-01,-4.42
1988-06-01,7.23
1988-07-01,12.27
1988-08-01,8.18
1988-09-01,2.65
1988-10-01,
1988-11-01,
1988-12-01,
1989-01-01,
1989-02-01,
1989-03-01,
1989-04-01,
1989-05-01,
1989-06-01,
1989-07-01,
1989-08-01,
1989-09-01,
1989-10-01,
1989-11-01,
1989-12-01,-24.81
1990-01-01,
1990-02-01,
1990-03-01,-17.1
1990-04-01,-8.32
1990-05-01,-0.82
1990-06-01,8.92
1990-07-01,13.37
1990-08-01,8.39
1990-09-01,2.26
1990-10-01,-7.42
1990-11-01,-23.28
1990-12-01,-26.12
1991-01-01,-21.66
1991-02-01,
1991-03-01,
1991-04-01,-13.48
1991-05-01,0.59
1991-06-01,6.18
1991-07-01,
1991-08-01,5.82
1991-09-01,2.76
1991-10-01,-7.18
1991-11-01,-21.72
1991-12-01,
1992-01-01,
1992-02-01,-27.65
1992-03-01,-18.73
1992-04-01,-15.61
1992-05-01,-5.42
1992-06-01,6.68
1992-07-01,11.83
1992-08-01,9.96
1992-09-01,-2.39
1992-10-01,-11.22
1992-11-01,-17.69
1992-12-01,-22.15
1993-01-01,
1993-02-01,-20.52
1993-03-01,-19.89
1993-04-01,
1993-05-01,
1993-06-01,
1993-07-01,
1993-08-01,
1993-09-01,
1993-10-01,
1993-11-01,
1993-12-01,
1994-01-01,
1994-02-01,
1994-03-01,
1994-04-01,
1994-05-01,
1994-06-01,
1994-07-01,
1994-08-01,
1994-09-01,
1994-10-01,
1994-11-01,
1994-12-01,
1995-01-01,-23.62
1995-02-01,-25.31
1995-03-01,-25.19
1995-04-01,-11.88
1995-05-01,0.82
1995-06-01,
1995-07-01,12.29
1995-08-01,7.72
1995-09-01,5.77
1995-10-01,-7.5
1995-11-01,-19.16
1995-12-01,-26.75
1996-01-01,
1996-02-01,
1996-03-01,
1996-04-01,
1996-05-01,-2.74
1996-06-01,
1996-07-01,
1996-08-01,
1996-09-01,-1.75
1996-10-01,
1996-11-01,-17.54
1996-12-01,-21.87
1997-01-01,-25.45
1997-02-01,-24.74
1997-03-01,-25.42
1997-04-01,-13.15
1997-05-01,-3.51
1997-06-01,6.31
1997-07-01,11.53
1997-08-01,11.19
1997-09-01,5.23
1997-10-01,-10.56
1997-11-01,-11.86
1997-12-01,-23.31
1998-01-01,-28.68
1998-02-01,-24.67
1998-03-01,-15.93
1998-04-01,-5.32
1998-05-01,0.27
1998-06-01,10.17
1998-07-01,14.36
1998-08-01,11.76
1998-09-01,5.23
1998-10-01,-5.39
1998-11-01,-16.2
1998-12-01,-17.3
1999-01-01,-25.57
1999-02-01,-24.31
1999-03-01,-24.69
1999-04-01,-17.46
1999-05-01,-4.01
1999-06-01,7.07
1999-07-01,
1999-08-01,
1999-09-01,2.64
1999-10-01,
1999-11-01,
1999-12-01,
2000-01-01,-21.93
