,Temperature_C
1979-01-01,-17.72
1979-02-01,-14.58
1979-03-01,-6.3
1979-04-01,-3.33
1979-05-01,6.68
1979-06-01,13.35
1979-07-01,14.65
1979-08-01,12.98
1979-09-01,6.85
1979-10-01,-2.09
1979-11-01,-4.75
1979-12-01,-9.78
1980-01-01,-16.71
1980-02-01,-15.95
1980-03-01,-10.8
1980-04-01,0.34
1980-05-01,5.56
1980-06-01,15.48
1980-07-01,14.65
1980-08-01,11.81
1980-09-01,7.37
1980-10-01,-0.94
1980-11-01,-12.43
1980-12-01,-15.29
1981-01-01,-13.2
1981-02-01,-15.09
1981-03-01,-15.1
1981-04-01,-2.41
1981-05-01,6.32
1981-06-01,10.0
1981-07-01,14.75
1981-08-01,11.16
1981-09-01,6.29
1981-10-01,1.95
1981-11-01,-5.48
1981-12-01,-18.37
1982-01-01,-21.41
1982-02-01,-10.11
1982-03-01,-5.45
1982-04-01,-0.79
1982-05-01,5.21
1982-06-01,8.44
1982-07-01,14.56
1982-08-01,11.65
1982-09-01,6.84
1982-10-01,0.46
1982-11-01,-2.83
1982-12-01,-8.0
1983-01-01,-10.82
1983-02-01,-13.52
1983-03-01,-7.31
1983-04-01,1.29
1983-05-01,7.95
1983-06-01,11.92
1983-07-01,14.94
1983-08-01,10.72
1983-09-01,8.68
1983-10-01,0.74
1983-11-01,-12.85
1983-12-01,-14.25
1984-01-01,-14.6
1984-02-01,-7.47
1984-03-01,-10.7
1984-04-01,-0.75
1984-05-01,9.14
1984-06-01,12.06
1984-07-01,14.06
1984-08-01,11.07
1984-09-01,5.83
1984-10-01,1.34
1984-11-01,-6.26
1984-12-01,-7.56
1985-01-01,-24.55
1985-02-01,-23.13
1985-03-01,-7.21
1985-04-01,-4.01
1985-05-01,3.88
1985-06-01,12.34
1985-07-01,14.55
1985-08-01,13.05
1985-09-01,7.0
1985-10-01,1.66
1985-11-01,-7.85
1985-12-01,-19.59
1986-01-01,-18.65
1986-02-01,-15.74
1986-03-01,-3.37
1986-04-01,
1986-05-01,
1986-06-01,14.76
1986-07-01,14.78
1986-08-01,9.69
1986-09-01,3.81
1986-10-01,2.09
1986-11-01,-1.92
1986-12-01,-16.88
1987-01-01,-22.63
1987-02-01,-15.84
1987-03-01,-10.36
1987-04-01,-1.93
1987-05-01,5.23
1987-06-01,11.18
1987-07-01,12.68
1987-08-01,9.65
1987-09-01,6.57
1987-10-01,5.85
1987-11-01,-7.54
1987-12-01,-16.75
1988-01-01,-11.64
1988-02-01,-11.51
1988-03-01,-7.0
1988-04-01,-3.14
1988-05-01,6.39
1988-06-01,14.02
1988-07-01,17.52
1988-08-01,12.25
1988-09-01,8.53
1988-10-01,0.48
1988-11-01,-10.64
1988-12-01,-15.48
1989-01-01,-8.83
1989-02-01,-8.77
1989-03-01,-1.85
1989-04-01,2.0
1989-05-01,7.68
1989-06-01,13.58
1989-07-01,14.29
1989-08-01,12.78
1989-09-01,8.08
1989-10-01,-0.15
1989-11-01,-4.58
1989-12-01,-12.22
1990-01-01,-15.47
1990-02-01,-2.47
1990-03-01,-6.06
1990-04-01,0.69
1990-05-01,5.93
1990-06-01,11.48
1990-07-01,14.71
1990-08-01,13.05
1990-09-01,6.18
1990-10-01,0.72
1990-11-01,-9.9
1990-12-01,-6.89
1991-01-01,-12.34
1991-02-01,-17.43
1991-03-01,-8.89
1991-04-01,-0.53
1991-05-01,3.87
1991-06-01,11.05
1991-07-01,15.36
1991-08-01,13.72
1991-09-01,5.19
1991-10-01,1.36
1991-11-01,-1.71
1991-12-01,-7.57
1992-01-01,-9.19
1992-02-01,-7.42
1992-03-01,-3.44
1992-04-01,-3.76
1992-05-01,7.75
1992-06-01,13.5
1992-07-01,12.44
1992-08-01,10.21
1992-09-01,9.35
1992-10-01,-8.36
1992-11-01,-8.75
1992-12-01,-4.36
1993-01-01,-9.56
1993-02-01,-9.83
1993-03-01,-6.85
1993-04-01,-2.71
1993-05-01,6.97
1993-06-01,9.29
1993-07-01,14.94
1993-08-01,11.86
1993-09-01,3.5
1993-10-01,-3.4
1993-11-01,-4.33
1993-12-01,-10.19
1994-01-01,-15.88
1994-02-01,-17.65
1994-03-01,-7.98
1994-04-01,1.74
1994-05-01,4.52
1994-06-01,11.76
1994-07-01,15.33
1994-08-01,12.69
1994-09-01,6.32
1994-10-01,0.15
1994-11-01,-6.46
1994-12-01,-5.46
1995-01-01,-9.03
1995-02-01,-8.41
1995-03-01,-3.27
1995-04-01,-1.1
1995-05-01,4.84
1995-06-01,14.4
1995-07-01,12.68
1995-08-01,12.31
1995-09-01,6.15
1995-10-01,1.21
1995-11-01,-11.62
1995-12-01,-15.97
1996-01-01,-9.23
1996-02-01,-15.1
1996-03-01,-7.07
1996-04-01,-1.82
1996-05-01,3.19
1996-06-01,10.8
1996-07-01,13.19
1996-08-01,14.38
1996-09-01,5.97
1996-10-01,2.68
1996-11-01,-3.32
1996-12-01,-12.34
1997-01-01,-13.45
1997-02-01,-11.99
1997-03-01,-6.53
1997-04-01,-5.39
1997-05-01,3.9
1997-06-01,12.73
1997-07-01,16.87
1997-08-01,13.84
1997-09-01,8.07
1997-10-01,-1.13
1997-11-01,-5.95
1997-12-01,-9.92
1998-01-01,-11.9
1998-02-01,-17.8
1998-03-01,-10.53
1998-04-01,-3.53
1998-05-01,5.05
1998-06-01,11.2
1998-07-01,16.15
1998-08-01,11.42
1998-09-01,7.02
1998-10-01,1.26
1998-11-01,-8.48
1998-12-01,-12.51
1999-01-01,-16.46
1999-02-01,-13.77
1999-03-01,-6.46
1999-04-01,0.89
1999-05-01,
1999-06-01,14.53
1999-07-01,15.06
1999-08-01,10.04
1999-09-01,9.18
1999-10-01,2.37
1999-11-01,-2.36
1999-12-01,-13.58
2000-01-01,-12.47
2000-02-01,-11.46
2000-03-01,-5.92
2000-04-01,0.51
2000-05-01,7.27
2000-06-01,12.39
2000-07-01,16.22
2000-08-01,12.63
2000-09-01,8.03
2000-10-01,5.2
2000-11-01,-1.06
2000-12-01,-8.67
2001-01-01,-7.58
2001-02-01,-14.48
2001-03-01,-11.3
2001-04-01,-0.3
2001-05-01,5.21
2001-06-01,13.98
2001-07-01,15.61
2001-08-01,12.15
2001-09-01,9.19
2001-10-01,1.26
2001-11-01,-7.56
2001-12-01,-14.6
2002-01-01,-14.18
2002-02-01,-9.26
2002-03-01,-7.78
2002-04-01,2.0
2002-05-01,7.64
2002-06-01,13.7
2002-07-01,16.33
2002-08-01,13.99
2002-09-01,6.0
2002-10-01,-2.17
2002-11-01,-12.32
2002-12-01,-15.78
2003-01-01,-21.28
2003-02-01,-8.94
2003-03-01,-3.73
2003-04-01,-1.58
2003-05-01,6.86
2003-06-01,10.5
2003-07-01,18.2
2003-08-01,12.67
2003-09-01,7.33
2003-10-01,0.58
2003-11-01,-2.82
2003-12-01,-10.03
2004-01-01,-10.95
2004-02-01,-12.92
2004-03-01,-6.42
2004-04-01,0.2
2004-05-01,6.2
2004-06-01,11.09
2004-07-01,16.18
2004-08-01,12.62
2004-09-01,8.6
2004-10-01,0.62
2004-11-01,-6.52
2004-12-01,-7.51
2005-01-01,-7.1
2005-02-01,-9.6
2005-03-01,-10.4
2005-04-01,0.88
2005-05-01,5.26
2005-06-01,12.93
2005-07-01,16.52
2005-08-01,14.22
2005-09-01,8.13
2005-10-01,3.28
2005-11-01,-0.37
2005-12-01,-9.5
2006-01-01,-10.1
2006-02-01,-15.65
2006-03-01,-12.19
2006-04-01,1.87
2006-05-01,7.34
2006-06-01,13.22
2006-07-01,
2006-08-01,15.18
2006-09-01,8.0
2006-10-01,-0.67
2006-11-01,-5.15
2006-12-01,-4.12
2007-01-01,-13.1
2007-02-01,-18.07
2007-03-01,-2.34
2007-04-01,0.29
2007-05-01,5.77
2007-06-01,11.96
2007-07-01,14.68
2007-08-01,13.27
2007-09-01,6.33
2007-10-01,4.14
2007-11-01,-4.96
2007-12-01,-3.35
2008-01-01,-8.62
2008-02-01,-8.83
2008-03-01,-7.84
2008-04-01,-0.47
2008-05-01,5.32
2008-06-01,11.2
2008-07-01,14.25
2008-08-01,10.76
2008-09-01,5.71
2008-10-01,2.29
2008-11-01,-5.18
2008-12-01,-3.48
2009-01-01,-10.85
2009-02-01,-12.57
2009-03-01,-7.03
2009-04-01,-1.8
2009-05-01,8.38
2009-06-01,11.65
2009-07-01,14.16
2009-08-01,13.64
2009-09-01,9.1
2009-10-01,-2.42
2009-11-01,-1.21
2009-12-01,-11.22
2010-01-01,-15.55
2010-02-01,-17.51
2010-03-01,-10.3
2010-04-01,0.82
2010-05-01,8.29
2010-06-01,10.52
2010-07-01,15.76
2010-08-01,11.83
2010-09-01,7.79
2010-10-01,2.56
2010-11-01,-9.97
2010-12-01,-15.38
2011-01-01,-13.45
2011-02-01,-17.88
2011-03-01,-6.72
2011-04-01,2.68
2011-05-01,6.93
2011-06-01,14.67
2011-07-01,16.55
2011-08-01,12.84
2011-09-01,9.36
2011-10-01,3.31
2011-11-01,-1.04
2011-12-01,-3.14
2012-01-01,-12.34
2012-02-01,-15.7
2012-03-01,-5.42
2012-04-01,-2.03
2012-05-01,6.41
2012-06-01,11.17
2012-07-01,14.76
2012-08-01,11.74
2012-09-01,7.71
