,Temperature_C
1979-01-01,-45.31
1979-02-01,-39.75
1979-03-01,-26.01
1979-04-01,-12.78
1979-05-01,0.22
1979-06-01,12.01
1979-07-01,14.67
1979-08-01,11.41
1979-09-01,1.8
1979-10-01,-14.2
1979-11-01,-33.81
1979-12-01,-32.68
1980-01-01,-37.28
1980-02-01,-33.48
1980-03-01,-25.73
1980-04-01,-12.86
1980-05-01,2.1
1980-06-01,10.79
1980-07-01,18.25
1980-08-01,15.16
1980-09-01,3.29
1980-10-01,-9.2
1980-11-01,-32.82
1980-12-01,-34.41
1981-01-01,-32.61
1981-02-01,-31.77
1981-03-01,-24.3
1981-04-01,-9.55
1981-05-01,1.82
1981-06-01,12.98
1981-07-01,15.23
1981-08-01,12.16
1981-09-01,2.05
1981-10-01,-10.49
1981-11-01,-29.19
1981-12-01,-36.87
1982-01-01,-43.37
1982-02-01,-32.09
1982-03-01,-26.04
1982-04-01,-8.05
1982-05-01,-1.37
1982-06-01,10.29
1982-07-01,18.65
1982-08-01,12.2
1982-09-01,4.08
1982-10-01,-14.61
1982-11-01,-38.19
1982-12-01,-39.57
1983-01-01,-38.74
1983-02-01,-35.45
1983-03-01,-18.57
1983-04-01,-13.02
1983-05-01,2.58
1983-06-01,12.75
1983-07-01,15.34
1983-08-01,14.85
1983-09-01,6.52
1983-10-01,-11.19
1983-11-01,-20.35
1983-12-01,-35.69
1984-01-01,-34.68
1984-02-01,-36.13
1984-03-01,-25.56
1984-04-01,-11.59
1984-05-01,3.55
1984-06-01,11.06
1984-07-01,17.83
1984-08-01,9.5
1984-09-01,2.32
1984-10-01,-13.61
1984-11-01,-29.33
1984-12-01,-36.35
1985-01-01,-42.6
1985-02-01,-33.0
1985-03-01,-25.13
1985-04-01,-9.7
1985-05-01,2.42
1985-06-01,12.4
1985-07-01,13.84
1985-08-01,11.07
1985-09-01,4.07
1985-10-01,-11.4
1985-11-01,-25.36
1985-12-01,-35.24
1986-01-01,-40.61
1986-02-01,-32.06
1986-03-01,-21.03
1986-04-01,-11.33
1986-05-01,-0.13
1986-06-01,13.76
1986-07-01,16.48
1986-08-01,12.27
1986-09-01,3.7
1986-10-01,-7.87
1986-11-01,-29.74
1986-12-01,-37.31
1987-01-01,-41.26
1987-02-01,-32.85
1987-03-01,-25.03
1987-04-01,-11.94
1987-05-01,-2.98
1987-06-01,10.03
1987-07-01,16.09
1987-08-01,11.31
1987-09-01,2.11
1987-10-01,-12.29
1987-11-01,-34.77
1987-12-01,-40.24
1988-01-01,-39.74
1988-02-01,-33.82
1988-03-01,-23.34
1988-04-01,-10.84
1988-05-01,5.38
1988-06-01,14.64
1988-07-01,18.31
1988-08-01,10.44
1988-09-01,5.07
1988-10-01,-7.21
1988-11-01,-27.26
1988-12-01,-31.73
1989-01-01,-39.2
1989-02-01,-28.01
1989-03-01,-16.2
1989-04-01,-12.86
1989-05-01,1.54
1989-06-01,10.01
1989-07-01,13.68
1989-08-01,10.47
1989-09-01,3.09
1989-10-01,-12.28
1989-11-01,-31.15
1989-12-01,-33.96
1990-01-01,-43.32
1990-02-01,-35.66
1990-03-01,-13.23
1990-04-01,-10.25
1990-05-01,4.94
1990-06-01,14.29
1990-07-01,13.4
1990-08-01,13.06
1990-09-01,2.6
1990-10-01,-9.12
1990-11-01,-31.94
1990-12-01,-36.78
1991-01-01,-32.25
1991-02-01,-35.68
1991-03-01,-24.67
1991-04-01,-11.37
1991-05-01,-0.38
1991-06-01,8.13
1991-07-01,19.23
1991-08-01,14.22
1991-09-01,5.22
1991-10-01,-11.83
1991-11-01,-28.39
1991-12-01,-32.06
1992-01-01,-37.24
1992-02-01,-31.9
1992-03-01,-23.45
1992-04-01,-9.98
1992-05-01,1.84
1992-06-01,12.69
1992-07-01,15.19
1992-08-01,10.6
1992-09-01,3.21
1992-10-01,-11.53
1992-11-01,-34.54
1992-12-01,-32.14
1993-01-01,-33.99
1993-02-01,-32.2
1993-03-01,-22.53
1993-04-01,-12.5
1993-05-01,2.74
1993-06-01,12.26
1993-07-01,15.7
1993-08-01,11.87
1993-09-01,3.88
1993-10-01,-11.12
1993-11-01,-31.3
1993-12-01,-41.24
1994-01-01,-44.17
1994-02-01,-34.68
1994-03-01,-23.14
1994-04-01,-11.49
1994-05-01,3.84
1994-06-01,12.29
1994-07-01,15.29
1994-08-01,10.27
1994-09-01,5.32
1994-10-01,-8.07
1994-11-01,-29.86
1994-12-01,-36.83
1995-01-01,-37.16
1995-02-01,-26.32
1995-03-01,-24.36
1995-04-01,-10.96
1995-05-01,-1.08
1995-06-01,13.89
1995-07-01,16.44
1995-08-01,13.35
1995-09-01,3.77
1995-10-01,-7.38
1995-11-01,-30.32
1995-12-01,-32.67
1996-01-01,-38.75
1996-02-01,-33.24
1996-03-01,-25.07
1996-04-01,-8.9
1996-05-01,1.26
1996-06-01,9.77
1996-07-01,14.69
1996-08-01,10.79
1996-09-01,3.35
1996-10-01,-12.25
1996-11-01,-25.31
1996-12-01,-39.39
1997-01-01,-36.09
1997-02-01,-32.82
1997-03-01,-23.22
1997-04-01,-6.19
1997-05-01,1.62
1997-06-01,12.76
1997-07-01,18.26
1997-08-01,12.45
1997-09-01,2.44
1997-10-01,
1997-11-01,-30.09
1997-12-01,-35.43
1998-01-01,
1998-02-01,-32.85
1998-03-01,-25.14
1998-04-01,-10.8
1998-05-01,0.12
1998-06-01,14.68
1998-07-01,17.16
1998-08-01,
1998-09-01,1.65
1998-10-01,-10.96
1998-11-01,
1998-12-01,-38.16
1999-01-01,-36.87
1999-02-01,-33.45
1999-03-01,-27.27
1999-04-01,-9.53
1999-05-01,2.38
1999-06-01,13.56
1999-07-01,17.9
1999-08-01,11.31
1999-09-01,4.15
1999-10-01,-11.84
1999-11-01,-31.0
1999-12-01,-36.57
2000-01-01,-37.96
2000-02-01,-32.46
2000-03-01,-22.66
2000-04-01,-6.37
2000-05-01,3.03
2000-06-01,12.42
2000-07-01,15.09
2000-08-01,10.92
2000-09-01,2.87
2000-10-01,-14.24
2000-11-01,-28.42
2000-12-01,-41.54
2001-01-01,-38.1
2001-02-01,-38.51
2001-03-01,-23.41
2001-04-01,-13.46
2001-05-01,3.86
2001-06-01,13.39
2001-07-01,20.5
2001-08-01,11.12
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,-35.21
2002-01-01,-35.82
2002-02-01,-33.16
2002-03-01,-19.61
2002-04-01,-10.32
2002-05-01,0.07
2002-06-01,14.55
2002-07-01,17.03
2002-08-01,13.61
2002-09-01,1.49
2002-10-01,-10.11
2002-11-01,-24.94
2002-12-01,-41.01
2003-01-01,-37.9
2003-02-01,-30.55
2003-03-01,-17.21
2003-04-01,-9.13
2003-05-01,0.32
2003-06-01,10.22
2003-07-01,17.8
2003-08-01,12.19
2003-09-01,5.96
2003-10-01,-10.21
2003-11-01,-30.19
2003-12-01,-33.99
2004-01-01,-39.68
2004-02-01,-37.77
2004-03-01,-24.75
2004-04-01,-9.9
2004-05-01,0.01
2004-06-01,9.13
2004-07-01,14.28
2004-08-01,11.84
2004-09-01,3.22
2004-10-01,-14.09
2004-11-01,-24.71
2004-12-01,-42.82
2005-01-01,-38.79
2005-02-01,-35.09
2005-03-01,-23.18
2005-04-01,-4.66
2005-05-01,4.61
2005-06-01,15.19
2005-07-01,16.5
2005-08-01,9.95
2005-09-01,4.05
2005-10-01,-10.45
2005-11-01,-23.39
2005-12-01,-30.37
2006-01-01,-41.89
2006-02-01,-34.04
2006-03-01,-23.88
2006-04-01,-15.39
2006-05-01,2.68
2006-06-01,10.86
2006-07-01,16.53
2006-08-01,12.35
2006-09-01,4.5
2006-10-01,-11.57
2006-11-01,-28.55
2006-12-01,-31.86
2007-01-01,-31.44
2007-02-01,-38.15
2007-03-01,-21.37
2007-04-01,-5.44
2007-05-01,3.98
2007-06-01,13.33
2007-07-01,14.09
2007-08-01,12.72
2007-09-01,4.86
2007-10-01,-8.87
2007-11-01,-27.43
2007-12-01,-35.26
2008-01-01,-38.14
2008-02-01,-31.49
2008-03-01,-16.54
2008-04-01,-10.98
2008-05-01,3.79
2008-06-01,13.66
2008-07-01,15.57
2008-08-01,14.04
2008-09-01,3.38
2008-10-01,-6.2
2008-11-01,-30.71
2008-12-01,-41.11
2009-01-01,-33.1
2009-02-01,-40.21
2009-03-01,-23.82
2009-04-01,-7.12
2009-05-01,1.88
2009-06-01,14.3
2009-07-01,15.91
2009-08-01,11.57
2009-09-01,4.77
2009-10-01,-8.87
2009-11-01,-30.36
2009-12-01,-38.07
2010-01-01,-35.15
2010-02-01,-33.93
2010-03-01,-23.04
2010-04-01,-7.99
2010-05-01,6.56
2010-06-01,12.86
2010-07-01,18.75
2010-08-01,12.25
2010-09-01,4.0
2010-10-01,-11.41
2010-11-01,-25.23
2010-12-01,-39.3
2011-01-01,-33.92
2011-02-01,-37.66
2011-03-01,-17.81
2011-04-01,-4.99
2011-05-01,3.1
2011-06-01,11.73
2011-07-01,17.73
2011-08-01,15.18
2011-09-01,2.09
2011-10-01,-9.03
2011-11-01,-28.2
2011-12-01,-35.52
2012-01-01,-34.93
2012-02-01,-32.52
2012-03-01,-26.24
2012-04-01,-8.58
2012-05-01,4.66
2012-06-01,14.59
2012-07-01,16.98
2012-08-01,11.68
2012-09-01,5.67
2012-10-01,-11.57
2012-11-01,-26.95
2012-12-01,-35.56
2013-01-01,-40.3
2013-02-01,-37.65
2013-03-01,-25.04
2013-04-01,-7.45
2013-05-01,7.9
2013-06-01,14.4
2013-07-01,15.9
2013-08-01,12.3
2013-09-01,3.9
2013-10-01,-8.2
2013-11-01,-25.1
2013-12-01,-30.4
2014-01-01,-43.6
2014-02-01,-35.2
2014-03-01,-16.0
2014-04-01,-3.2
2014-05-01,4.7
2014-06-01,12.95
2014-07-01,16.55
2014-08-01,12.2
2014-09-01,4.0
2014-10-01,-11.8
2014-11-01,-29.2
2014-12-01,-37.55
2015-01-01,-35.35
2015-02-01,-29.75
2015-03-01,-18.3
2015-04-01,-9.1
2015-05-01,1.8
2015-06-01,13.15
2015-07-01,16.1
2015-08-01,12.85
2015-09-01,5.0
2015-10-01,-9.1
2015-11-01,-24.15
2015-12-01,-34.25
2016-01-01,-30.5
2016-02-01,-33.55
2016-03-01,-18.0
2016-04-01,-6.3
2016-05-01,3.2
2016-06-01,13.6
2016-07-01,14.0
2016-08-01,10.25
2016-09-01,6.7
2016-10-01,-8.9
2016-11-01,-28.65
2016-12-01,-37.9
2017-01-01,-36.65
2017-02-01,-32.85
2017-03-01,-13.6
2017-04-01,-4.65
2017-05-01,0.4
2017-06-01,13.65
2017-07-01,13.85
2017-08-01,13.9
2017-09-01,4.5
2017-10-01,-10.2
2017-11-01,-30.0
2017-12-01,-38.1
2018-01-01,-38.35
2018-02-01,-33.5
2018-03-01,-23.55
2018-04-01,-7.45
2018-05-01,5.5
2018-06-01,17.1
2018-07-01,15.5
2018-08-01,15.55
2018-09-01,3.5
2018-10-01,-4.5
2018-11-01,-27.24
2018-12-01,-40.2
2019-01-01,-37.15
2019-02-01,-29.75
2019-03-01,-19.35
2019-04-01,-5.75
2019-05-01,
2019-06-01,16.75
2019-07-01,15.65
2019-08-01,14.25
2019-09-01,
2019-10-01,-6.05
2019-11-01,-25.8
2019-12-01,-38.95
2020-01-01,-32.0
2020-02-01,-29.4
2020-03-01,-20.2
2020-04-01,-4.9
2020-05-01,4.35
2020-06-01,17.25
2020-07-01,17.7
2020-08-01,12.0
2020-09-01,7.5
2020-10-01,
2020-11-01,
2020-12-01,
