,Temperature_C
1979-01-01,-12.43
1979-02-01,-14.44
1979-03-01,-12.16
1979-04-01,-2.34
1979-05-01,3.56
1979-06-01,7.4
1979-07-01,9.82
1979-08-01,9.77
1979-09-01,3.36
1979-10-01,-3.65
1979-11-01,-16.55
1979-12-01,-20.58
1980-01-01,-10.25
1980-02-01,-16.39
1980-03-01,-10.95
1980-04-01,-8.19
1980-05-01,5.33
1980-06-01,10.42
1980-07-01,11.59
1980-08-01,9.96
1980-09-01,4.27
1980-10-01,-5.45
1980-11-01,-9.81
1980-12-01,-17.69
1981-01-01,-20.4
1981-02-01,-21.69
1981-03-01,-17.76
1981-04-01,-9.37
1981-05-01,2.49
1981-06-01,9.21
1981-07-01,10.82
1981-08-01,8.39
1981-09-01,4.32
1981-10-01,-4.36
1981-11-01,-13.91
1981-12-01,-13.51
1982-01-01,
1982-02-01,
1982-03-01,
1982-04-01,-5.8
1982-05-01,2.18
1982-06-01,9.67
1982-07-01,9.91
1982-08-01,8.13
1982-09-01,0.86
1982-10-01,
1982-11-01,
1982-12-01,
1983-01-01,
1983-02-01,-23.01
1983-03-01,-24.44
1983-04-01,-9.5
1983-05-01,2.52
1983-06-01,7.98
1983-07-01,8.91
1983-08-01,6.53
1983-09-01,2.59
1983-10-01,-7.12
1983-11-01,-13.32
1983-12-01,-15.02
1984-01-01,-29.19
1984-02-01,-36.65
1984-03-01,-17.99
1984-04-01,-14.31
1984-05-01,-1.56
1984-06-01,8.77
1984-07-01,11.61
1984-08-01,8.56
1984-09-01,2.68
1984-10-01,-7.42
1984-11-01,-11.28
1984-12-01,-18.5
1985-01-01,-8.7
1985-02-01,-20.59
1985-03-01,-13.24
1985-04-01,-4.16
1985-05-01,7.19
1985-06-01,10.57
1985-07-01,11.29
1985-08-01,9.54
1985-09-01,4.43
1985-10-01,-8.0
1985-11-01,-8.35
1985-12-01,-11.59
1986-01-01,-12.39
1986-02-01,-6.19
1986-03-01,-16.08
1986-04-01,-7.02
1986-05-01,2.52
1986-06-01,8.36
1986-07-01,11.09
1986-08-01,9.31
1986-09-01,6.26
1986-10-01,-7.57
1986-11-01,-18.77
1986-12-01,-21.35
1987-01-01,-16.23
1987-02-01,-23.75
1987-03-01,-16.51
1987-04-01,-8.6
1987-05-01,3.33
1987-06-01,10.62
1987-07-01,10.82
1987-08-01,10.68
1987-09-01,5.04
1987-10-01,-5.41
1987-11-01,-9.02
1987-12-01,-21.37
1988-01-01,-19.86
1988-02-01,-12.49
1988-03-01,-14.01
1988-04-01,-7.25
1988-05-01,3.57
1988-06-01,7.29
1988-07-01,11.6
1988-08-01,9.77
1988-09-01,3.83
1988-10-01,-1.73
1988-11-01,-9.35
1988-12-01,-15.94
1989-01-01,-25.66
1989-02-01,-29.18
1989-03-01,-23.15
1989-04-01,-6.84
1989-05-01,2.02
1989-06-01,8.7
1989-07-01,11.07
1989-08-01,8.59
1989-09-01,1.05
1989-10-01,-9.13
1989-11-01,-7.34
1989-12-01,-16.23
1990-01-01,-23.2
1990-02-01,-24.59
1990-03-01,-16.86
1990-04-01,-9.7
1990-05-01,3.65
1990-06-01,10.79
1990-07-01,12.52
1990-08-01,8.9
1990-09-01,3.69
1990-10-01,-6.84
1990-11-01,-7.9
1990-12-01,-17.16
1991-01-01,-23.72
1991-02-01,-16.29
1991-03-01,-12.87
1991-04-01,-9.86
1991-05-01,2.11
1991-06-01,11.17
1991-07-01,12.26
1991-08-01,7.52
1991-09-01,4.01
1991-10-01,-3.43
1991-11-01,-15.41
1991-12-01,-12.77
1992-01-01,-14.13
1992-02-01,-30.68
1992-03-01,-19.62
1992-04-01,-12.66
1992-05-01,-2.13
1992-06-01,6.5
1992-07-01,10.99
1992-08-01,8.39
1992-09-01,2.27
1992-10-01,-0.22
1992-11-01,-14.51
1992-12-01,-20.96
1993-01-01,-28.01
1993-02-01,-22.68
1993-03-01,-28.78
1993-04-01,-9.15
1993-05-01,1.31
1993-06-01,9.91
1993-07-01,10.94
1993-08-01,8.87
1993-09-01,6.4
1993-10-01,-0.13
1993-11-01,-14.97
1993-12-01,-22.73
1994-01-01,-23.43
1994-02-01,-20.0
1994-03-01,-21.14
1994-04-01,-4.63
1994-05-01,6.98
1994-06-01,8.51
1994-07-01,11.26
1994-08-01,9.56
1994-09-01,1.51
1994-10-01,-6.05
1994-11-01,-13.68
1994-12-01,-22.33
1995-01-01,-29.64
1995-02-01,-25.27
1995-03-01,-24.55
1995-04-01,-4.3
1995-05-01,6.49
1995-06-01,11.39
1995-07-01,12.24
1995-08-01,8.8
1995-09-01,6.78
1995-10-01,-7.78
1995-11-01,-3.03
1995-12-01,-16.4
1996-01-01,-15.56
1996-02-01,-14.69
1996-03-01,-9.22
1996-04-01,-2.34
1996-05-01,6.97
1996-06-01,9.36
1996-07-01,10.94
1996-08-01,8.03
1996-09-01,3.23
1996-10-01,-6.47
1996-11-01,-11.92
1996-12-01,-10.24
1997-01-01,-10.64
1997-02-01,-23.28
1997-03-01,-17.55
1997-04-01,-7.28
1997-05-01,5.86
1997-06-01,11.82
1997-07-01,10.52
1997-08-01,8.19
1997-09-01,3.86
1997-10-01,-2.47
1997-11-01,-10.56
1997-12-01,-11.13
1998-01-01,-13.73
1998-02-01,-21.22
1998-03-01,-15.97
1998-04-01,-2.22
1998-05-01,4.35
1998-06-01,11.54
1998-07-01,11.76
1998-08-01,9.25
1998-09-01,5.3
1998-10-01,-4.29
1998-11-01,-10.74
1998-12-01,-9.92
1999-01-01,-19.14
1999-02-01,-22.04
1999-03-01,-15.02
1999-04-01,-1.84
1999-05-01,-0.42
1999-06-01,7.61
1999-07-01,12.43
1999-08-01,10.28
1999-09-01,2.37
1999-10-01,-3.97
1999-11-01,-13.25
1999-12-01,-13.29
2000-01-01,-14.23
2000-02-01,-19.18
2000-03-01,-15.75
2000-04-01,1.06
2000-05-01,2.38
2000-06-01,11.53
2000-07-01,10.94
2000-08-01,9.99
2000-09-01,6.47
2000-10-01,-5.38
2000-11-01,-7.69
2000-12-01,-15.73
2001-01-01,-18.57
2001-02-01,-19.17
2001-03-01,-16.37
2001-04-01,-5.06
2001-05-01,3.38
2001-06-01,10.22
2001-07-01,11.81
2001-08-01,10.87
2001-09-01,5.61
2001-10-01,-2.41
2001-11-01,-9.91
2001-12-01,-16.88
2002-01-01,-16.64
2002-02-01,-26.24
2002-03-01,-19.19
2002-04-01,-10.88
2002-05-01,4.85
2002-06-01,11.04
2002-07-01,10.18
2002-08-01,7.89
2002-09-01,6.2
2002-10-01,-4.97
2002-11-01,-10.41
2002-12-01,-12.36
2003-01-01,-11.85
2003-02-01,-21.62
2003-03-01,-10.67
2003-04-01,-5.94
2003-05-01,4.95
2003-06-01,11.61
2003-07-01,11.46
2003-08-01,10.08
2003-09-01,6.75
2003-10-01,0.1
2003-11-01,-12.62
2003-12-01,-9.95
2004-01-01,-20.76
2004-02-01,-16.39
2004-03-01,-20.09
2004-04-01,-7.67
2004-05-01,6.39
2004-06-01,11.36
2004-07-01,10.23
2004-08-01,9.39
2004-09-01,3.38
2004-10-01,-0.81
2004-11-01,-9.2
2004-12-01,-19.76
2005-01-01,-19.11
2005-02-01,-9.43
2005-03-01,-3.28
2005-04-01,-4.4
2005-05-01,3.11
2005-06-01,10.75
