,Temperature_C
1979-01-01,-17.88
1979-02-01,-17.97
1979-03-01,-9.34
1979-04-01,-8.01
1979-05-01,5.03
1979-06-01,8.56
1979-07-01,12.63
1979-08-01,11.06
1979-09-01,7.11
1979-10-01,-3.58
1979-11-01,-6.23
1979-12-01,-8.29
1980-01-01,-15.34
1980-02-01,-15.1
1980-03-01,-12.02
1980-04-01,-4.44
1980-05-01,1.92
1980-06-01,11.93
1980-07-01,11.44
1980-08-01,9.05
1980-09-01,6.03
1980-10-01,-0.97
1980-11-01,-12.26
1980-12-01,-13.35
1981-01-01,-11.42
1981-02-01,-17.79
1981-03-01,-13.74
1981-04-01,-6.15
1981-05-01,2.53
1981-06-01,8.94
1981-07-01,12.99
1981-08-01,11.37
1981-09-01,5.83
1981-10-01,1.59
1981-11-01,-5.41
1981-12-01,-15.38
1982-01-01,-21.81
1982-02-01,-9.79
1982-03-01,-9.56
1982-04-01,-2.09
1982-05-01,3.43
1982-06-01,5.36
1982-07-01,14.47
1982-08-01,9.39
1982-09-01,5.69
1982-10-01,-1.8
1982-11-01,-3.57
1982-12-01,-8.64
1983-01-01,-10.2
1983-02-01,-13.87
1983-03-01,-8.71
1983-04-01,-1.14
1983-05-01,3.06
1983-06-01,9.04
1983-07-01,13.86
1983-08-01,9.09
1983-09-01,7.22
1983-10-01,0.29
1983-11-01,-11.06
1983-12-01,-14.08
1984-01-01,-12.27
1984-02-01,-7.7
1984-03-01,-9.68
1984-04-01,-3.34
1984-05-01,7.09
1984-06-01,11.31
1984-07-01,12.73
1984-08-01,9.61
1984-09-01,5.13
1984-10-01,-1.77
1984-11-01,-8.5
1984-12-01,-7.23
1985-01-01,-25.3
1985-02-01,-22.85
1985-03-01,-8.02
1985-04-01,-6.22
1985-05-01,0.02
1985-06-01,10.12
1985-07-01,11.98
1985-08-01,11.25
1985-09-01,7.1
1985-10-01,-0.06
1985-11-01,-6.16
1985-12-01,-20.85
1986-01-01,-16.41
1986-02-01,-16.18
1986-03-01,-4.8
1986-04-01,-3.26
1986-05-01,1.93
1986-06-01,12.11
1986-07-01,12.78
1986-08-01,8.87
1986-09-01,3.02
1986-10-01,1.25
1986-11-01,-2.51
1986-12-01,-17.58
1987-01-01,-18.9
1987-02-01,-17.97
1987-03-01,-10.32
1987-04-01,-6.31
1987-05-01,3.68
1987-06-01,9.55
1987-07-01,11.02
1987-08-01,8.34
1987-09-01,5.92
1987-10-01,4.47
1987-11-01,-9.91
1987-12-01,-15.48
1988-01-01,-12.87
1988-02-01,-12.58
1988-03-01,-9.51
1988-04-01,-5.43
1988-05-01,3.51
1988-06-01,11.08
1988-07-01,15.25
1988-08-01,11.8
1988-09-01,7.16
1988-10-01,-0.57
1988-11-01,-11.43
1988-12-01,-14.65
1989-01-01,-10.45
1989-02-01,-9.3
1989-03-01,-3.46
1989-04-01,0.13
1989-05-01,6.86
1989-06-01,14.01
1989-07-01,13.73
1989-08-01,11.33
1989-09-01,6.8
1989-10-01,-1.17
1989-11-01,-5.96
1989-12-01,-14.65
1990-01-01,-18.59
1990-02-01,-3.87
