,Temperature_C
1979-01-01,-19.42
1979-02-01,-31.16
1979-03-01,-21.78
1979-04-01,-13.3
1979-05-01,-8.32
1979-06-01,-2.01
1979-07-01,3.79
1979-08-01,3.23
1979-09-01,-2.53
1979-10-01,-7.95
1979-11-01,-16.67
1979-12-01,-22.43
1980-01-01,-17.5
1980-02-01,-21.11
1980-03-01,-19.31
1980-04-01,-18.34
1980-05-01,-5.26
1980-06-01,-1.41
1980-07-01,6.03
1980-08-01,6.17
1980-09-01,-1.65
1980-10-01,-7.73
1980-11-01,-12.81
1980-12-01,-21.86
1981-01-01,-22.8
1981-02-01,-26.61
1981-03-01,-17.54
1981-04-01,-16.65
1981-05-01,-8.5
1981-06-01,-0.46
1981-07-01,4.21
1981-08-01,3.54
1981-09-01,-1.16
1981-10-01,-7.08
1981-11-01,-12.32
1981-12-01,-18.05
1982-01-01,-20.42
1982-02-01,-26.87
1982-03-01,-25.4
1982-04-01,-18.69
1982-05-01,-9.7
1982-06-01,2.12
1982-07-01,4.87
1982-08-01,1.62
1982-09-01,-3.6
1982-10-01,-8.28
1982-11-01,-15.36
1982-12-01,-24.86
1983-01-01,-32.54
1983-02-01,-29.83
1983-03-01,-25.22
1983-04-01,-18.12
1983-05-01,-10.42
1983-06-01,-0.96
1983-07-01,1.66
1983-08-01,-0.44
1983-09-01,-2.92
1983-10-01,-8.69
1983-11-01,-18.71
1983-12-01,-23.62
1984-01-01,-32.3
1984-02-01,
1984-03-01,
1984-04-01,-20.4
1984-05-01,-9.53
1984-06-01,-0.16
1984-07-01,7.15
1984-08-01,2.01
1984-09-01,-2.61
1984-10-01,-6.16
1984-11-01,-14.03
1984-12-01,-25.55
1985-01-01,-21.81
1985-02-01,-24.88
1985-03-01,-23.99
1985-04-01,-17.63
1985-05-01,-7.03
1985-06-01,3.1
1985-07-01,5.09
1985-08-01,5.33
1985-09-01,0.12
1985-10-01,-6.51
1985-11-01,-12.95
1985-12-01,-16.22
1986-01-01,-24.63
1986-02-01,-17.96
1986-03-01,-26.13
1986-04-01,-16.76
1986-05-01,-7.54
1986-06-01,-3.03
1986-07-01,4.57
1986-08-01,3.6
1986-09-01,-2.48
1986-10-01,-12.56
1986-11-01,-20.68
1986-12-01,-24.35
1987-01-01,-25.16
1987-02-01,-28.13
1987-03-01,-23.44
