,Temperature_C
1979-01-01,-4.15
1979-02-01,-3.0
1979-03-01,-0.57
1979-04-01,2.4
1979-05-01,5.68
1979-06-01,10.89
1979-07-01,13.83
1979-08-01,13.25
1979-09-01,8.09
1979-10-01,3.76
1979-11-01,1.49
1979-12-01,-0.78
1980-01-01,-3.3
1980-02-01,-2.42
1980-03-01,-1.09
1980-04-01,3.82
1980-05-01,6.83
1980-06-01,12.61
1980-07-01,14.5
1980-08-01,14.14
1980-09-01,9.86
1980-10-01,3.32
1980-11-01,-0.97
1980-12-01,-3.51
1981-01-01,-3.09
1981-02-01,-1.83
1981-03-01,-4.79
1981-04-01,1.93
1981-05-01,9.64
1981-06-01,7.02
1981-07-01,11.89
1981-08-01,10.66
1981-09-01,9.26
1981-10-01,4.77
1981-11-01,-0.77
1981-12-01,-5.74
1982-01-01,-4.25
1982-02-01,0.97
1982-03-01,1.12
1982-04-01,2.31
1982-05-01,5.98
1982-06-01,7.58
1982-07-01,11.87
1982-08-01,12.0
1982-09-01,8.21
1982-10-01,5.85
1982-11-01,1.82
1982-12-01,0.38
1983-01-01,-0.92
1983-02-01,-0.79
1983-03-01,-0.41
1983-04-01,4.39
1983-05-01,9.48
1983-06-01,8.98
1983-07-01,11.54
1983-08-01,10.06
1983-09-01,10.35
1983-10-01,3.79
1983-11-01,-1.07
1983-12-01,-1.27
1984-01-01,-2.97
1984-02-01,0.77
1984-03-01,-1.44
1984-04-01,3.8
1984-05-01,9.84
1984-06-01,10.72
1984-07-01,10.8
1984-08-01,11.24
1984-09-01,8.81
1984-10-01,5.34
1984-11-01,1.25
1984-12-01,1.93
1985-01-01,-3.82
1985-02-01,-6.81
1985-03-01,-0.51
1985-04-01,0.42
1985-05-01,6.23
1985-06-01,10.57
1985-07-01,13.9
1985-08-01,13.39
1985-09-01,8.04
1985-10-01,6.16
1985-11-01,0.3
1985-12-01,-4.37
1986-01-01,-5.88
1986-02-01,-2.55
1986-03-01,1.31
1986-04-01,1.27
1986-05-01,8.27
1986-06-01,10.68
1986-07-01,11.97
1986-08-01,11.39
1986-09-01,6.83
1986-10-01,5.55
1986-11-01,2.74
1986-12-01,-5.13
1987-01-01,-5.41
1987-02-01,-5.12
1987-03-01,-2.23
1987-04-01,2.38
1987-05-01,5.98
1987-06-01,10.14
1987-07-01,11.43
1987-08-01,10.09
1987-09-01,8.79
1987-10-01,8.72
1987-11-01,1.67
1987-12-01,-1.75
1988-01-01,-1.5
1988-02-01,-3.1
1988-03-01,-2.0
1988-04-01,0.02
1988-05-01,7.13
1988-06-01,9.53
1988-07-01,14.66
1988-08-01,13.18
1988-09-01,10.45
1988-10-01,4.72
1988-11-01,0.5
1988-12-01,-0.92
1989-01-01,1.35
1989-02-01,0.63
1989-03-01,1.67
1989-04-01,5.14
1989-05-01,6.34
1989-06-01,10.57
1989-07-01,10.48
1989-08-01,13.15
1989-09-01,9.16
1989-10-01,4.51
1989-11-01,2.79
1989-12-01,-2.48
1990-01-01,-1.5
1990-02-01,2.25
1990-03-01,0.62
1990-04-01,3.6
1990-05-01,5.3
