,Temperature_C
1979-01-01,-7.09
1979-02-01,-5.31
1979-03-01,-2.44
1979-04-01,0.51
1979-05-01,4.98
1979-06-01,9.78
1979-07-01,14.13
1979-08-01,11.94
1979-09-01,7.8
1979-10-01,1.87
1979-11-01,-0.57
1979-12-01,-1.61
1980-01-01,-4.58
1980-02-01,-4.47
1980-03-01,-3.2
1980-04-01,2.71
1980-05-01,5.39
1980-06-01,11.46
1980-07-01,12.36
1980-08-01,12.5
1980-09-01,8.1
1980-10-01,2.13
1980-11-01,-3.01
1980-12-01,-4.94
1981-01-01,-5.74
1981-02-01,-4.42
1981-03-01,-6.63
1981-04-01,-0.03
1981-05-01,4.62
1981-06-01,6.79
1981-07-01,11.46
1981-08-01,10.33
1981-09-01,7.36
1981-10-01,2.78
1981-11-01,-1.15
1981-12-01,-6.41
1982-01-01,-5.48
1982-02-01,-1.67
1982-03-01,-1.77
1982-04-01,0.71
1982-05-01,4.42
1982-06-01,5.63
1982-07-01,12.24
1982-08-01,10.79
1982-09-01,6.24
1982-10-01,3.05
1982-11-01,0.24
1982-12-01,-1.2
1983-01-01,-2.68
1983-02-01,-3.09
1983-03-01,-1.96
1983-04-01,2.26
1983-05-01,6.25
1983-06-01,9.2
1983-07-01,12.72
1983-08-01,9.81
1983-09-01,9.21
1983-10-01,2.61
1983-11-01,-3.05
1983-12-01,-4.68
1984-01-01,-5.22
1984-02-01,-0.37
1984-03-01,-3.55
1984-04-01,2.45
1984-05-01,7.6
1984-06-01,10.26
1984-07-01,10.37
1984-08-01,10.78
1984-09-01,7.19
1984-10-01,3.5
1984-11-01,-1.12
1984-12-01,0.18
1985-01-01,-6.12
1985-02-01,-8.65
1985-03-01,-2.02
1985-04-01,-1.3
1985-05-01,3.34
1985-06-01,8.83
1985-07-01,14.89
1985-08-01,12.9
1985-09-01,7.69
1985-10-01,3.54
1985-11-01,-0.98
1985-12-01,-6.66
1986-01-01,-6.37
1986-02-01,-4.75
1986-03-01,0.24
1986-04-01,-0.5
1986-05-01,7.02
1986-06-01,11.25
1986-07-01,12.57
1986-08-01,10.95
1986-09-01,5.8
1986-10-01,4.57
1986-11-01,1.03
1986-12-01,-6.81
1987-01-01,-6.66
1987-02-01,-7.08
1987-03-01,-4.04
1987-04-01,0.26
1987-05-01,4.18
1987-06-01,7.58
1987-07-01,9.9
1987-08-01,9.43
1987-09-01,7.59
1987-10-01,7.85
1987-11-01,-1.93
1987-12-01,-4.62
1988-01-01,-3.89
1988-02-01,-5.69
1988-03-01,-4.07
1988-04-01,-1.62
1988-05-01,4.6
1988-06-01,9.76
1988-07-01,14.14
1988-08-01,10.97
1988-09-01,8.16
1988-10-01,3.19
1988-11-01,-2.96
1988-12-01,-4.18
1989-01-01,-1.99
1989-02-01,-2.44
1989-03-01,-0.13
1989-04-01,3.95
1989-05-01,6.35
1989-06-01,11.08
1989-07-01,11.31
1989-08-01,12.67
1989-09-01,8.54
1989-10-01,2.75
1989-11-01,1.2
1989-12-01,-3.57
1990-01-01,-5.02
1990-02-01,0.07
1990-03-01,-1.37
1990-04-01,2.99
1990-05-01,4.03
1990-06-01,10.49
1990-07-01,13.15
1990-08-01,13.52
1990-09-01,9.22
1990-10-01,4.64
1990-11-01,-1.01
1990-12-01,0.78
1991-01-01,-2.34
1991-02-01,-3.17
1991-03-01,-2.83
1991-04-01,2.18
1991-05-01,4.83
1991-06-01,10.83
1991-07-01,12.37
1991-08-01,12.17
1991-09-01,6.7
1991-10-01,3.95
1991-11-01,0.01
1991-12-01,0.11
1992-01-01,-0.46
1992-02-01,-0.81
1992-03-01,0.45
1992-04-01,-0.28
1992-05-01,6.44
1992-06-01,11.21
1992-07-01,11.39
