,Temperature_C
1979-01-01,-18.38
1979-02-01,-14.81
1979-03-01,-7.68
1979-04-01,-3.92
1979-05-01,4.47
1979-06-01,11.97
1979-07-01,15.05
1979-08-01,12.33
1979-09-01,6.67
1979-10-01,-3.43
1979-11-01,-6.53
1979-12-01,-9.95
1980-01-01,-15.58
1980-02-01,-16.2
1980-03-01,-10.45
1980-04-01,-0.31
1980-05-01,3.49
1980-06-01,14.19
1980-07-01,13.21
1980-08-01,11.33
1980-09-01,6.32
1980-10-01,-1.96
1980-11-01,-12.15
1980-12-01,-14.69
1981-01-01,-14.66
1981-02-01,-14.18
1981-03-01,-14.65
1981-04-01,-3.63
1981-05-01,4.06
1981-06-01,7.49
1981-07-01,14.2
1981-08-01,10.14
1981-09-01,5.82
1981-10-01,0.72
1981-11-01,-6.92
1981-12-01,-19.83
1982-01-01,-17.02
1982-02-01,-9.14
1982-03-01,-7.0
1982-04-01,-1.6
1982-05-01,4.0
1982-06-01,6.77
1982-07-01,14.73
1982-08-01,10.7
1982-09-01,5.68
1982-10-01,-0.94
1982-11-01,-5.03
1982-12-01,-8.9
1983-01-01,-10.36
1983-02-01,-11.5
1983-03-01,-6.8
1983-04-01,0.43
1983-05-01,5.78
1983-06-01,10.84
1983-07-01,14.18
1983-08-01,10.35
1983-09-01,8.07
1983-10-01,-0.13
1983-11-01,-14.17
1983-12-01,-17.67
1984-01-01,-14.48
1984-02-01,-6.45
1984-03-01,-9.34
1984-04-01,-0.93
1984-05-01,8.04
1984-06-01,11.63
1984-07-01,12.08
1984-08-01,10.51
1984-09-01,4.9
1984-10-01,-1.94
1984-11-01,-10.66
1984-12-01,-6.81
1985-01-01,-20.43
1985-02-01,-22.92
1985-03-01,-6.75
1985-04-01,-4.55
1985-05-01,2.49
1985-06-01,10.78
1985-07-01,14.59
1985-08-01,12.34
1985-09-01,6.56
1985-10-01,0.58
1985-11-01,-6.9
1985-12-01,-19.15
1986-01-01,-17.96
1986-02-01,-13.5
1986-03-01,-4.72
1986-04-01,-2.67
1986-05-01,5.1
1986-06-01,14.17
1986-07-01,13.61
1986-08-01,9.52
1986-09-01,3.33
1986-10-01,1.32
1986-11-01,-3.44
1986-12-01,-18.72
1987-01-01,-19.91
1987-02-01,-16.06
1987-03-01,-10.78
1987-04-01,-3.92
1987-05-01,3.66
1987-06-01,9.78
1987-07-01,11.72
1987-08-01,8.81
1987-09-01,6.19
1987-10-01,5.53
1987-11-01,-8.71
1987-12-01,-15.74
1988-01-01,-12.73
1988-02-01,-13.75
1988-03-01,-8.0
1988-04-01,-4.77
1988-05-01,4.63
1988-06-01,12.45
1988-07-01,16.24
1988-08-01,11.51
1988-09-01,7.32
1988-10-01,-0.22
1988-11-01,-11.79
1988-12-01,-16.3
1989-01-01,-9.48
1989-02-01,-8.84
1989-03-01,-2.9
1989-04-01,2.23
1989-05-01,6.82
1989-06-01,13.18
1989-07-01,13.64
1989-08-01,12.17
1989-09-01,6.41
1989-10-01,-0.56
1989-11-01,-4.61
1989-12-01,-12.62
1990-01-01,-15.78
1990-02-01,-3.46
1990-03-01,-6.74
1990-04-01,0.02
1990-05-01,4.39
1990-06-01,10.57
1990-07-01,13.76
1990-08-01,11.83
1990-09-01,5.33
1990-10-01,0.62
1990-11-01,-8.56
1990-12-01,-5.72
1991-01-01,-10.7
1991-02-01,-13.66
1991-03-01,-9.22
1991-04-01,-1.18
1991-05-01,3.4
1991-06-01,10.94
1991-07-01,13.62
1991-08-01,12.34
1991-09-01,4.76
1991-10-01,0.39
1991-11-01,-4.83
1991-12-01,-8.16
1992-01-01,-8.22
1992-02-01,-6.52
1992-03-01,-3.29
1992-04-01,-4.44
1992-05-01,6.82
1992-06-01,13.18
1992-07-01,11.64
1992-08-01,9.41
1992-09-01,8.71
1992-10-01,-7.39
1992-11-01,-10.97
1992-12-01,-5.06
1993-01-01,-9.8
1993-02-01,-9.91
1993-03-01,-8.07
1993-04-01,-2.85
1993-05-01,4.58
1993-06-01,7.16
1993-07-01,14.38
1993-08-01,11.37
1993-09-01,3.14
1993-10-01,-3.43
1993-11-01,-4.83
1993-12-01,-10.43
1994-01-01,-16.67
1994-02-01,-12.05
1994-03-01,-7.41
1994-04-01,0.99
1994-05-01,3.37
1994-06-01,10.29
1994-07-01,14.15
1994-08-01,12.32
1994-09-01,5.49
1994-10-01,-1.07
1994-11-01,-7.94
1994-12-01,-6.09
1995-01-01,-10.37
1995-02-01,-8.56
1995-03-01,-3.52
1995-04-01,-2.36
1995-05-01,3.16
1995-06-01,12.05
1995-07-01,12.21
1995-08-01,11.25
1995-09-01,5.93
1995-10-01,-1.12
1995-11-01,-12.19
1995-12-01,-16.03
1996-01-01,-8.54
1996-02-01,-13.69
1996-03-01,-6.02
1996-04-01,-4.08
1996-05-01,1.12
1996-06-01,8.89
1996-07-01,12.44
1996-08-01,13.63
1996-09-01,5.78
1996-10-01,1.76
1996-11-01,-6.4
1996-12-01,-13.83
1997-01-01,-14.18
1997-02-01,-12.62
1997-03-01,-6.58
1997-04-01,-6.48
1997-05-01,3.07
1997-06-01,11.05
1997-07-01,15.34
1997-08-01,13.88
1997-09-01,8.15
1997-10-01,-0.65
1997-11-01,-7.91
1997-12-01,-9.66
1998-01-01,-13.55
1998-02-01,-22.11
1998-03-01,-10.87
1998-04-01,-4.75
1998-05-01,3.39
1998-06-01,8.26
1998-07-01,15.36
1998-08-01,10.38
1998-09-01,5.79
1998-10-01,0.03
1998-11-01,-12.01
1998-12-01,-10.83
1999-01-01,-19.41
1999-02-01,-14.71
1999-03-01,-7.93
1999-04-01,-0.89
1999-05-01,1.83
1999-06-01,13.4
1999-07-01,14.46
1999-08-01,9.57
1999-09-01,8.55
1999-10-01,1.96
1999-11-01,-3.6
1999-12-01,-14.76
2000-01-01,-12.1
2000-02-01,-10.98
2000-03-01,-6.52
2000-04-01,-1.65
2000-05-01,4.99
2000-06-01,10.66
2000-07-01,14.84
2000-08-01,12.0
2000-09-01,7.41
2000-10-01,4.43
2000-11-01,-1.74
2000-12-01,-11.54
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,-12.89
2002-02-01,-10.34
2002-03-01,-7.97
2002-04-01,1.71
2002-05-01,6.1
2002-06-01,12.07
2002-07-01,15.3
2002-08-01,12.48
2002-09-01,5.41
2002-10-01,-2.23
2002-11-01,-11.15
2002-12-01,-15.19
2003-01-01,-19.01
2003-02-01,-6.08
2003-03-01,-4.3
2003-04-01,-1.34
2003-05-01,5.8
2003-06-01,9.34
2003-07-01,17.38
2003-08-01,11.64
2003-09-01,6.34
2003-10-01,0.2
2003-11-01,-3.93
2003-12-01,-10.94
2004-01-01,-10.93
2004-02-01,-12.72
2004-03-01,-5.72
2004-04-01,-0.79
2004-05-01,4.94
2004-06-01,9.61
2004-07-01,17.12
2004-08-01,12.37
2004-09-01,7.1
2004-10-01,0.47
2004-11-01,-7.62
2004-12-01,-6.78
2005-01-01,-8.52
2005-02-01,-8.81
2005-03-01,-9.42
2005-04-01,-0.15
2005-05-01,3.74
2005-06-01,12.15
2005-07-01,15.59
2005-08-01,12.96
2005-09-01,6.7
2005-10-01,2.18
2005-11-01,-1.53
2005-12-01,-11.26
2006-01-01,-10.43
2006-02-01,-12.83
2006-03-01,-10.56
2006-04-01,0.71
2006-05-01,5.84
2006-06-01,12.72
2006-07-01,13.76
2006-08-01,14.02
2006-09-01,6.48
2006-10-01,-1.5
2006-11-01,-5.82
2006-12-01,-5.09
2007-01-01,-13.19
2007-02-01,-17.52
2007-03-01,-2.45
2007-04-01,-0.61
2007-05-01,4.72
2007-06-01,11.04
2007-07-01,13.51
2007-08-01,13.07
2007-09-01,5.98
2007-10-01,3.9
2007-11-01,-6.0
2007-12-01,-3.41
2008-01-01,-8.14
2008-02-01,-9.52
2008-03-01,-8.87
2008-04-01,-2.9
2008-05-01,3.66
2008-06-01,9.92
2008-07-01,13.01
2008-08-01,9.82
2008-09-01,5.65
2008-10-01,0.62
2008-11-01,-6.92
2008-12-01,-4.61
2009-01-01,-10.52
2009-02-01,-13.41
2009-03-01,-6.75
2009-04-01,-2.1
2009-05-01,6.68
2009-06-01,9.81
2009-07-01,12.86
2009-08-01,13.87
2009-09-01,8.34
2009-10-01,-1.79
2009-11-01,-2.4
2009-12-01,-11.24
2010-01-01,-13.85
2010-02-01,-17.1
2010-03-01,-10.33
2010-04-01,0.62
2010-05-01,6.48
2010-06-01,9.85
2010-07-01,15.36
2010-08-01,11.44
2010-09-01,7.19
2010-10-01,1.77
2010-11-01,-11.31
2010-12-01,-12.23
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,
2011-07-01,
2011-08-01,
2011-09-01,
2011-10-01,
2011-11-01,
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,
2012-05-01,
2012-06-01,
2012-07-01,
2012-08-01,
2012-09-01,
2012-10-01,
2012-11-01,
2012-12-01,
2013-01-01,
2013-02-01,
2013-03-01,
2013-04-01,
2013-05-01,
2013-06-01,
2013-07-01,
2013-08-01,
2013-09-01,
2013-10-01,
2013-11-01,
2013-12-01,
2014-01-01,-14.43
2014-02-01,-4.01
2014-03-01,
2014-04-01,0.08
2014-05-01,4.04
2014-06-01,10.27
2014-07-01,17.38
2014-08-01,13.54
2014-09-01,7.47
2014-10-01,-0.84
2014-11-01,-7.19
2014-12-01,-9.0
2015-01-01,-14.87
2015-02-01,-7.16
2015-03-01,-2.39
2015-04-01,0.95
2015-05-01,6.02
2015-06-01,9.87
2015-07-01,10.97
2015-08-01,13.33
2015-09-01,9.41
2015-10-01,0.81
2015-11-01,-2.62
2015-12-01,-8.3
2016-01-01,-17.14
2016-02-01,-7.35
2016-03-01,-4.0
2016-04-01,0.73
2016-05-01,8.35
2016-06-01,11.23
2016-07-01,16.0
2016-08-01,11.33
2016-09-01,8.62
2016-10-01,1.97
2016-11-01,-5.73
2016-12-01,-7.69
2017-01-01,-9.75
2017-02-01,-10.32
2017-03-01,-6.21
2017-04-01,-3.0
2017-05-01,2.3
2017-06-01,8.64
2017-07-01,14.63
2017-08-01,11.25
2017-09-01,6.84
2017-10-01,1.05
2017-11-01,-6.33
2017-12-01,-11.25
2018-01-01,-13.11
2018-02-01,-13.25
2018-03-01,-11.33
2018-04-01,-0.6
2018-05-01,9.18
2018-06-01,9.45
2018-07-01,19.33
2018-08-01,13.23
2018-09-01,8.11
2018-10-01,-0.09
2018-11-01,-0.84
2018-12-01,-7.72
2019-01-01,-13.68
2019-02-01,-12.66
2019-03-01,-7.63
2019-04-01,1.57
2019-05-01,4.72
2019-06-01,10.77
2019-07-01,12.78
2019-08-01,11.71
2019-09-01,7.55
2019-10-01,-2.58
2019-11-01,-8.96
2019-12-01,-6.2
2020-01-01,-10.79
2020-02-01,-8.51
2020-03-01,-5.52
2020-04-01,-1.92
2020-05-01,4.18
2020-06-01,13.28
2020-07-01,14.95
2020-08-01,12.79
2020-09-01,
