,Temperature_C
1996-01-01,
1996-02-01,
1996-03-01,
1996-04-01,
1996-05-01,
1996-06-01,
1996-07-01,
1996-08-01,
1996-09-01,
1996-10-01,0.02
1996-11-01,-6.96
1996-12-01,-10.36
1997-01-01,-11.08
1997-02-01,-11.1
1997-03-01,-7.41
1997-04-01,-6.8
1997-05-01,0.89
1997-06-01,
1997-07-01,
1997-08-01,12.15
1997-09-01,5.7
1997-10-01,
1997-11-01,-8.01
1997-12-01,-7.81
1998-01-01,
1998-02-01,-15.87
1998-03-01,-9.55
1998-04-01,-4.73
1998-05-01,1.4
1998-06-01,6.71
1998-07-01,12.88
1998-08-01,8.38
1998-09-01,3.95
1998-10-01,-1.8
1998-11-01,-8.8
1998-12-01,-9.6
1999-01-01,-14.15
1999-02-01,-12.76
1999-03-01,-7.66
1999-04-01,-2.06
1999-05-01,0.75
1999-06-01,11.17
1999-07-01,11.81
1999-08-01,7.23
1999-09-01,7.21
1999-10-01,-0.53
1999-11-01,-4.29
1999-12-01,-10.27
2000-01-01,-9.62
2000-02-01,-9.9
2000-03-01,-7.66
2000-04-01,-3.27
2000-05-01,3.36
2000-06-01,8.35
2000-07-01,12.9
2000-08-01,10.24
2000-09-01,5.45
2000-10-01,2.24
2000-11-01,-3.94
2000-12-01,-9.33
2001-01-01,-7.4
2001-02-01,-12.99
2001-03-01,-10.88
2001-04-01,-3.17
2001-05-01,1.68
2001-06-01,
2001-07-01,
2001-08-01,10.31
2001-09-01,6.45
2001-10-01,-1.76
2001-11-01,-7.74
2001-12-01,-9.63
2002-01-01,-10.14
2002-02-01,-9.51
2002-03-01,-6.77
2002-04-01,-0.28
2002-05-01,5.35
2002-06-01,12.44
2002-07-01,13.55
2002-08-01,12.45
2002-09-01,3.75
2002-10-01,-4.42
2002-11-01,-8.86
2002-12-01,-11.56
2003-01-01,-14.57
2003-02-01,-6.95
2003-03-01,-5.49
2003-04-01,-2.46
2003-05-01,
2003-06-01,8.53
2003-07-01,16.24
2003-08-01,10.21
2003-09-01,5.39
2003-10-01,-1.75
2003-11-01,-4.09
2003-12-01,-9.48
2004-01-01,-11.13
2004-02-01,-10.52
2004-03-01,-6.36
2004-04-01,-0.57
2004-05-01,3.81
2004-06-01,7.78
2004-07-01,14.22
2004-08-01,10.42
2004-09-01,5.18
2004-10-01,-1.69
2004-11-01,-6.76
2004-12-01,-6.81
2005-01-01,-8.23
2005-02-01,-9.27
2005-03-01,-8.49
2005-04-01,-1.69
2005-05-01,1.14
2005-06-01,10.08
2005-07-01,14.37
2005-08-01,10.98
2005-09-01,4.99
2005-10-01,0.66
2005-11-01,-3.52
2005-12-01,-9.67
2006-01-01,-9.54
2006-02-01,-11.03
2006-03-01,-9.67
2006-04-01,-0.88
2006-05-01,4.67
2006-06-01,10.2
2006-07-01,12.38
2006-08-01,13.9
2006-09-01,5.23
2006-10-01,-3.27
2006-11-01,-5.67
2006-12-01,-5.77
2007-01-01,-10.25
2007-02-01,-14.61
2007-03-01,-3.19
2007-04-01,-1.91
2007-05-01,2.73
2007-06-01,10.02
2007-07-01,11.98
2007-08-01,10.96
2007-09-01,4.14
2007-10-01,1.3
2007-11-01,-6.52
2007-12-01,-4.89
2008-01-01,-8.0
2008-02-01,-8.82
2008-03-01,-8.74
2008-04-01,-3.67
2008-05-01,2.27
2008-06-01,8.55
2008-07-01,11.99
2008-08-01,8.27
2008-09-01,4.08
2008-10-01,-1.06
2008-11-01,-6.68
2008-12-01,-5.98
2009-01-01,-10.29
2009-02-01,-12.3
2009-03-01,-7.5
2009-04-01,-2.95
2009-05-01,5.95
2009-06-01,8.51
2009-07-01,11.35
2009-08-01,12.78
2009-09-01,6.28
2009-10-01,-3.09
2009-11-01,-4.41
2009-12-01,-10.41
2010-01-01,-12.71
2010-02-01,-14.53
2010-03-01,-9.29
2010-04-01,-1.34
2010-05-01,5.25
2010-06-01,7.71
2010-07-01,12.94
2010-08-01,9.24
2010-09-01,6.31
2010-10-01,-0.31
2010-11-01,-8.71
2010-12-01,-11.51
2011-01-01,-11.18
2011-02-01,-15.07
2011-03-01,-6.67
2011-04-01,0.64
2011-05-01,3.53
2011-06-01,11.61
2011-07-01,13.63
2011-08-01,10.27
2011-09-01,6.7
2011-10-01,0.71
2011-11-01,-2.08
2011-12-01,-5.62
2012-01-01,-10.88
2012-02-01,-13.44
2012-03-01,-5.29
2012-04-01,-2.96
2012-05-01,2.64
2012-06-01,7.81
2012-07-01,11.33
2012-08-01,10.74
2012-09-01,4.81
2012-10-01,-1.52
2012-11-01,-4.89
2012-12-01,-13.13
2013-01-01,-8.49
2013-02-01,-7.2
2013-03-01,-10.84
2013-04-01,-2.28
2013-05-01,7.26
2013-06-01,11.99
2013-07-01,12.3
2013-08-01,12.11
2013-09-01,7.44
2013-10-01,-1.46
2013-11-01,-6.53
2013-12-01,-6.57
2014-01-01,-12.08
2014-02-01,-5.95
2014-03-01,-4.67
2014-04-01,-2.07
2014-05-01,2.73
2014-06-01,8.17
2014-07-01,16.75
2014-08-01,11.61
2014-09-01,6.1
2014-10-01,-2.15
2014-11-01,-6.03
2014-12-01,-7.16
2015-01-01,-12.04
2015-02-01,-8.27
2015-03-01,-4.1
2015-04-01,-1.04
2015-05-01,3.09
2015-06-01,7.48
2015-07-01,10.09
2015-08-01,12.41
2015-09-01,7.67
2015-10-01,0.11
2015-11-01,-3.75
2015-12-01,-6.78
2016-01-01,-13.13
2016-02-01,-7.84
2016-03-01,-5.53
2016-04-01,-1.01
2016-05-01,7.46
2016-06-01,9.21
2016-07-01,14.34
2016-08-01,9.67
2016-09-01,7.21
2016-10-01,0.08
2016-11-01,-6.27
2016-12-01,-6.07
2017-01-01,-8.0
2017-02-01,-8.74
2017-03-01,-6.04
2017-04-01,-3.9
2017-05-01,0.39
2017-06-01,8.2
2017-07-01,12.42
2017-08-01,9.65
2017-09-01,5.27
2017-10-01,-1.19
2017-11-01,-6.01
2017-12-01,-8.6
2018-01-01,-11.22
2018-02-01,-11.53
2018-03-01,-10.18
2018-04-01,-0.91
2018-05-01,7.36
2018-06-01,7.58
2018-07-01,18.25
2018-08-01,11.31
2018-09-01,6.29
2018-10-01,-0.91
2018-11-01,-2.14
2018-12-01,-8.08
2019-01-01,-11.47
2019-02-01,-10.62
2019-03-01,-7.62
2019-04-01,0.58
2019-05-01,3.35
2019-06-01,9.61
2019-07-01,11.98
2019-08-01,10.84
2019-09-01,5.16
2019-10-01,-4.14
2019-11-01,-7.57
2019-12-01,-6.55
2020-01-01,-8.21
2020-02-01,-8.25
2020-03-01,-6.17
2020-04-01,-3.68
2020-05-01,2.33
2020-06-01,12.83
