,Temperature_C
1979-01-01,-19.55
1979-02-01,-15.76
1979-03-01,-8.78
1979-04-01,-4.67
1979-05-01,4.13
1979-06-01,11.3
1979-07-01,13.65
1979-08-01,11.18
1979-09-01,5.59
1979-10-01,-4.66
1979-11-01,-7.62
1979-12-01,-11.29
1980-01-01,-17.65
1980-02-01,-18.33
1980-03-01,-12.73
1980-04-01,-1.53
1980-05-01,3.22
1980-06-01,14.25
1980-07-01,12.05
1980-08-01,10.0
1980-09-01,5.5
1980-10-01,-2.92
1980-11-01,-12.73
1980-12-01,-16.49
1981-01-01,-14.95
1981-02-01,-17.2
1981-03-01,-16.83
1981-04-01,-4.65
1981-05-01,4.25
1981-06-01,7.52
1981-07-01,13.18
1981-08-01,9.79
1981-09-01,5.08
1981-10-01,0.26
1981-11-01,-9.04
1981-12-01,-21.33
1982-01-01,-18.92
1982-02-01,-9.93
1982-03-01,-7.29
1982-04-01,-2.61
1982-05-01,3.46
1982-06-01,6.23
1982-07-01,13.51
1982-08-01,9.43
1982-09-01,4.39
1982-10-01,-2.37
1982-11-01,-6.84
1982-12-01,-10.9
1983-01-01,-11.72
1983-02-01,-13.77
1983-03-01,-8.8
1983-04-01,-0.41
1983-05-01,5.46
1983-06-01,9.87
1983-07-01,12.97
1983-08-01,9.03
1983-09-01,6.64
1983-10-01,-1.26
1983-11-01,-15.88
1983-12-01,-17.88
1984-01-01,-15.79
1984-02-01,-7.82
1984-03-01,-11.21
1984-04-01,-2.45
1984-05-01,7.29
1984-06-01,10.77
1984-07-01,11.28
1984-08-01,9.03
1984-09-01,3.9
1984-10-01,-2.81
1984-11-01,-11.24
1984-12-01,-8.13
1985-01-01,-23.23
1985-02-01,-24.86
1985-03-01,-8.15
1985-04-01,-6.17
1985-05-01,1.62
1985-06-01,10.38
1985-07-01,13.09
1985-08-01,11.17
1985-09-01,5.27
1985-10-01,-0.22
1985-11-01,-8.67
1985-12-01,-21.7
1986-01-01,-19.77
1986-02-01,-15.34
1986-03-01,-5.96
1986-04-01,-5.11
1986-05-01,4.85
1986-06-01,13.06
1986-07-01,12.45
1986-08-01,8.28
1986-09-01,1.96
1986-10-01,0.47
1986-11-01,-4.9
1986-12-01,-20.35
1987-01-01,-22.13
1987-02-01,-16.69
1987-03-01,-11.61
1987-04-01,-4.94
1987-05-01,2.67
1987-06-01,9.12
1987-07-01,10.67
1987-08-01,7.61
1987-09-01,4.74
1987-10-01,4.41
1987-11-01,-10.05
1987-12-01,-17.0
1988-01-01,-14.5
1988-02-01,-14.4
1988-03-01,-8.94
1988-04-01,-6.67
1988-05-01,3.68
1988-06-01,11.82
1988-07-01,14.96
1988-08-01,10.51
1988-09-01,6.34
1988-10-01,-1.33
1988-11-01,-13.14
1988-12-01,-17.71
1989-01-01,-10.46
1989-02-01,-10.7
1989-03-01,-4.5
1989-04-01,0.26
1989-05-01,5.68
1989-06-01,11.86
1989-07-01,12.28
1989-08-01,10.64
1989-09-01,5.19
1989-10-01,-2.53
1989-11-01,-5.4
1989-12-01,-14.36
1990-01-01,-16.84
1990-02-01,-4.53
1990-03-01,-7.76
1990-04-01,-1.11
1990-05-01,3.95
1990-06-01,9.78
1990-07-01,12.83
1990-08-01,10.97
1990-09-01,4.37
1990-10-01,-0.77
1990-11-01,-10.92
1990-12-01,-7.54
1991-01-01,-12.47
1991-02-01,-17.56
1991-03-01,-10.44
1991-04-01,-2.81
1991-05-01,2.41
1991-06-01,10.11
1991-07-01,13.24
1991-08-01,11.58
1991-09-01,3.36
1991-10-01,-0.87
1991-11-01,-6.18
1991-12-01,-9.76
1992-01-01,-10.23
1992-02-01,-7.51
1992-03-01,-5.14
1992-04-01,-5.74
1992-05-01,5.87
1992-06-01,12.51
1992-07-01,10.69
1992-08-01,8.44
1992-09-01,7.44
1992-10-01,-9.97
1992-11-01,-10.87
1992-12-01,-6.18
1993-01-01,-11.29
1993-02-01,-11.08
1993-03-01,-9.4
1993-04-01,-3.64
1993-05-01,4.56
1993-06-01,6.91
1993-07-01,13.66
1993-08-01,10.64
1993-09-01,2.09
1993-10-01,-5.56
1993-11-01,-6.04
1993-12-01,-11.48
1994-01-01,-18.17
1994-02-01,-14.28
1994-03-01,-8.44
1994-04-01,0.14
1994-05-01,3.19
1994-06-01,10.03
1994-07-01,13.28
1994-08-01,10.94
1994-09-01,4.69
1994-10-01,-1.88
1994-11-01,-9.71
1994-12-01,-7.39
1995-01-01,-10.78
1995-02-01,-9.62
1995-03-01,-4.56
1995-04-01,-3.38
1995-05-01,2.05
1995-06-01,11.49
1995-07-01,11.26
1995-08-01,10.56
1995-09-01,4.62
1995-10-01,-2.16
1995-11-01,-13.03
1995-12-01,-18.53
1996-01-01,-10.01
1996-02-01,-14.94
1996-03-01,-7.38
1996-04-01,-4.56
1996-05-01,0.38
1996-06-01,9.01
1996-07-01,11.77
1996-08-01,13.15
1996-09-01,4.44
1996-10-01,0.71
1996-11-01,-8.75
1996-12-01,-14.03
1997-01-01,-14.21
1997-02-01,-13.23
1997-03-01,-7.89
1997-04-01,-7.7
1997-05-01,2.55
1997-06-01,11.64
1997-07-01,15.35
1997-08-01,12.32
1997-09-01,6.96
1997-10-01,-2.35
1997-11-01,-9.49
1997-12-01,-10.98
1998-01-01,-13.22
1998-02-01,-21.12
1998-03-01,-11.42
1998-04-01,-5.89
1998-05-01,2.93
1998-06-01,8.3
1998-07-01,14.32
1998-08-01,9.73
1998-09-01,5.14
1998-10-01,-0.89
1998-11-01,-11.87
1998-12-01,-12.66
1999-01-01,-19.2
1999-02-01,-15.81
1999-03-01,-8.97
1999-04-01,-1.69
1999-05-01,1.38
1999-06-01,13.32
1999-07-01,13.44
1999-08-01,8.65
1999-09-01,7.78
1999-10-01,0.98
1999-11-01,-4.23
1999-12-01,-17.05
2000-01-01,-12.61
2000-02-01,-11.81
2000-03-01,-7.86
2000-04-01,-2.23
2000-05-01,4.68
2000-06-01,10.23
2000-07-01,13.8
2000-08-01,10.85
2000-09-01,5.74
2000-10-01,3.09
2000-11-01,-3.26
2000-12-01,-12.21
2001-01-01,-7.33
2001-02-01,-15.27
2001-03-01,-14.81
2001-04-01,-4.3
2001-05-01,3.55
2001-06-01,12.11
2001-07-01,13.33
2001-08-01,10.32
2001-09-01,7.65
2001-10-01,-1.51
2001-11-01,-9.03
2001-12-01,-12.99
2002-01-01,-15.38
2002-02-01,-11.62
2002-03-01,-8.78
2002-04-01,1.28
2002-05-01,5.65
2002-06-01,12.71
2002-07-01,14.38
2002-08-01,11.86
2002-09-01,4.6
2002-10-01,-3.19
2002-11-01,-12.95
2002-12-01,-15.89
2003-01-01,-21.87
2003-02-01,-8.05
2003-03-01,-5.3
2003-04-01,-2.94
2003-05-01,5.56
2003-06-01,9.09
2003-07-01,16.52
2003-08-01,10.75
2003-09-01,5.31
