,Temperature_C
1979-01-01,-7.29
1979-02-01,-6.64
1979-03-01,-4.41
1979-04-01,-2.54
1979-05-01,2.89
1979-06-01,5.41
1979-07-01,9.16
1979-08-01,9.94
1979-09-01,7.5
1979-10-01,1.25
1979-11-01,-1.55
1979-12-01,-1.94
1980-01-01,-5.0
1980-02-01,-6.42
1980-03-01,-4.61
1980-04-01,-0.09
1980-05-01,1.67
1980-06-01,6.95
1980-07-01,7.76
1980-08-01,9.19
1980-09-01,7.04
1980-10-01,2.45
1980-11-01,-2.72
1980-12-01,-5.81
1981-01-01,-5.97
1981-02-01,-6.26
1981-03-01,-6.48
1981-04-01,-2.36
1981-05-01,2.11
1981-06-01,5.34
1981-07-01,8.93
1981-08-01,8.93
1981-09-01,6.52
1981-10-01,3.45
1981-11-01,-0.8
1981-12-01,-5.53
1982-01-01,-5.9
1982-02-01,-3.93
1982-03-01,-2.72
1982-04-01,-0.61
1982-05-01,2.62
1982-06-01,4.0
1982-07-01,10.52
1982-08-01,8.27
1982-09-01,6.3
1982-10-01,1.97
1982-11-01,-0.5
1982-12-01,-1.9
1983-01-01,-2.67
1983-02-01,-4.34
1983-03-01,-2.33
1983-04-01,0.95
1983-05-01,2.19
1983-06-01,6.57
1983-07-01,10.41
1983-08-01,8.82
1983-09-01,7.89
1983-10-01,2.95
1983-11-01,-3.17
1983-12-01,-5.25
1984-01-01,-4.85
1984-02-01,-2.98
1984-03-01,-4.26
1984-04-01,-0.36
1984-05-01,5.04
1984-06-01,7.13
1984-07-01,8.86
1984-08-01,9.16
1984-09-01,6.3
1984-10-01,2.75
1984-11-01,-1.73
1984-12-01,-1.48
1985-01-01,-7.34
1985-02-01,-8.72
1985-03-01,-2.36
1985-04-01,-2.07
1985-05-01,1.67
1985-06-01,5.9
1985-07-01,8.76
1985-08-01,9.51
1985-09-01,7.4
1985-10-01,2.94
1985-11-01,-0.8
1985-12-01,-6.25
1986-01-01,-5.54
1986-02-01,-6.8
1986-03-01,-1.84
1986-04-01,-1.56
1986-05-01,2.81
1986-06-01,8.29
1986-07-01,8.23
1986-08-01,9.46
1986-09-01,4.89
1986-10-01,3.3
1986-11-01,0.54
1986-12-01,-5.51
1987-01-01,-5.96
1987-02-01,-7.61
1987-03-01,-4.73
1987-04-01,-1.78
1987-05-01,2.19
1987-06-01,5.23
1987-07-01,8.51
1987-08-01,7.0
1987-09-01,6.79
1987-10-01,6.01
1987-11-01,-2.96
1987-12-01,-4.43
1988-01-01,-5.15
1988-02-01,-4.27
1988-03-01,-4.77
1988-04-01,-3.25
1988-05-01,2.63
1988-06-01,6.5
1988-07-01,10.55
1988-08-01,9.38
1988-09-01,7.61
1988-10-01,2.45
1988-11-01,-3.59
1988-12-01,-5.6
1989-01-01,-3.7
1989-02-01,-3.96
1989-03-01,-0.95
1989-04-01,2.24
1989-05-01,5.29
1989-06-01,9.34
1989-07-01,10.8
1989-08-01,10.14
1989-09-01,7.77
1989-10-01,2.05
1989-11-01,0.43
1989-12-01,-3.89
1990-01-01,-5.49
1990-02-01,-0.53
1990-03-01,-2.09
1990-04-01,1.37
1990-05-01,2.29
1990-06-01,6.99
1990-07-01,10.24
1990-08-01,11.08
1990-09-01,7.57
1990-10-01,2.94
1990-11-01,-1.96
1990-12-01,-0.79
1991-01-01,-3.77
1991-02-01,-2.68
1991-03-01,-4.04
1991-04-01,0.48
1991-05-01,2.8
1991-06-01,6.9
1991-07-01,9.53
1991-08-01,10.6
1991-09-01,6.05
1991-10-01,3.21
1991-11-01,-0.37
1991-12-01,-1.63
1992-01-01,-1.99
1992-02-01,-2.14
1992-03-01,-0.92
1992-04-01,-1.64
1992-05-01,5.02
1992-06-01,7.72
1992-07-01,8.76
1992-08-01,8.94
1992-09-01,8.73
1992-10-01,-0.66
1992-11-01,-2.4
1992-12-01,-1.23
1993-01-01,-2.42
1993-02-01,-3.61
1993-03-01,-3.15
1993-04-01,-1.42
1993-05-01,3.12
1993-06-01,5.2
1993-07-01,7.97
1993-08-01,9.46
1993-09-01,4.35
1993-10-01,0.44
1993-11-01,-1.4
1993-12-01,-4.39
1994-01-01,-5.54
1994-02-01,-4.14
1994-03-01,-2.97
1994-04-01,1.79
1994-05-01,2.8
1994-06-01,5.97
1994-07-01,10.37
1994-08-01,11.21
1994-09-01,6.86
1994-10-01,1.4
1994-11-01,-1.87
1994-12-01,-1.8
1995-01-01,-3.25
1995-02-01,-3.56
1995-03-01,-1.53
1995-04-01,-0.21
1995-05-01,3.02
1995-06-01,7.06
1995-07-01,8.98
1995-08-01,8.72
1995-09-01,6.97
1995-10-01,1.68
1995-11-01,-2.88
1995-12-01,-5.23
1996-01-01,-2.73
1996-02-01,-6.38
1996-03-01,-2.13
1996-04-01,-1.95
1996-05-01,0.85
1996-06-01,5.56
1996-07-01,8.0
1996-08-01,10.34
1996-09-01,6.64
1996-10-01,3.69
1996-11-01,-0.38
1996-12-01,-3.54
1997-01-01,-5.76
1997-02-01,-4.98
1997-03-01,-2.53
1997-04-01,-2.98
1997-05-01,2.49
1997-06-01,5.74
1997-07-01,8.63
1997-08-01,10.99
1997-09-01,8.5
1997-10-01,2.47
1997-11-01,-1.37
1997-12-01,-2.85
1998-01-01,-4.74
1998-02-01,-9.03
1998-03-01,-4.38
1998-04-01,-2.59
1998-05-01,2.55
1998-06-01,4.47
1998-07-01,9.12
1998-08-01,9.39
1998-09-01,6.06
1998-10-01,2.45
1998-11-01,-3.59
1998-12-01,-3.2
1999-01-01,-6.67
1999-02-01,-6.35
1999-03-01,-3.1
1999-04-01,-0.38
1999-05-01,0.71
1999-06-01,8.16
1999-07-01,9.98
1999-08-01,8.89
1999-09-01,8.54
1999-10-01,4.45
1999-11-01,0.09
1999-12-01,-3.63
2000-01-01,-3.22
2000-02-01,-3.68
2000-03-01,-3.03
2000-04-01,-0.68
2000-05-01,3.28
2000-06-01,7.35
2000-07-01,9.95
2000-08-01,10.09
2000-09-01,7.67
2000-10-01,6.3
2000-11-01,1.06
2000-12-01,-2.76
2001-01-01,-1.61
2001-02-01,-4.95
2001-03-01,-4.89
2001-04-01,-1.01
2001-05-01,2.73
2001-06-01,8.1
2001-07-01,11.4
2001-08-01,10.28
2001-09-01,8.88
2001-10-01,2.73
2001-11-01,-1.96
2001-12-01,-2.43
2002-01-01,-3.52
2002-02-01,-4.52
2002-03-01,-2.53
2002-04-01,2.03
2002-05-01,4.08
2002-06-01,7.07
2002-07-01,11.76
2002-08-01,9.66
2002-09-01,6.34
2002-10-01,2.34
2002-11-01,-1.82
2002-12-01,-3.81
2003-01-01,-6.94
2003-02-01,-2.66
2003-03-01,-1.7
2003-04-01,0.14
2003-05-01,4.45
2003-06-01,5.52
2003-07-01,11.76
2003-08-01,10.99
2003-09-01,7.72
2003-10-01,3.71
2003-11-01,1.96
2003-12-01,-3.05
2004-01-01,-3.85
2004-02-01,-4.65
