,Temperature_C
1994-01-01,
1994-02-01,
1994-03-01,
1994-04-01,
1994-05-01,
1994-06-01,
1994-07-01,
1994-08-01,
1994-09-01,2.02
1994-10-01,
1994-11-01,
1994-12-01,
1995-01-01,-21.5
1995-02-01,-26.61
1995-03-01,-27.34
1995-04-01,-8.8
1995-05-01,0.59
1995-06-01,8.13
1995-07-01,10.67
1995-08-01,7.32
1995-09-01,4.53
1995-10-01,-6.12
1995-11-01,-16.11
1995-12-01,-28.1
1996-01-01,-26.06
1996-02-01,-22.91
1996-03-01,-21.43
1996-04-01,-15.49
1996-05-01,-3.52
1996-06-01,6.22
1996-07-01,11.24
1996-08-01,5.84
1996-09-01,0.61
1996-10-01,-11.87
1996-11-01,-17.37
1996-12-01,-23.63
1997-01-01,-25.97
1997-02-01,-25.93
1997-03-01,-25.49
1997-04-01,-15.37
1997-05-01,-5.02
1997-06-01,6.26
1997-07-01,10.01
1997-08-01,9.46
1997-09-01,4.85
1997-10-01,-8.17
1997-11-01,-10.02
1997-12-01,-23.37
1998-01-01,-29.82
1998-02-01,
1998-03-01,-16.48
1998-04-01,-5.39
1998-05-01,1.8
1998-06-01,7.48
1998-07-01,13.85
1998-08-01,12.7
1998-09-01,6.14
1998-10-01,-3.41
1998-11-01,-9.88
1998-12-01,-18.39
1999-01-01,-26.03
1999-02-01,-22.65
1999-03-01,-20.71
1999-04-01,-13.6
1999-05-01,-2.86
1999-06-01,4.87
1999-07-01,7.12
1999-08-01,10.0
1999-09-01,3.78
1999-10-01,-7.36
1999-11-01,-17.08
1999-12-01,-26.25
2000-01-01,-22.75
2000-02-01,-25.68
2000-03-01,-25.48
2000-04-01,-15.82
2000-05-01,-7.76
2000-06-01,6.01
2000-07-01,10.12
2000-08-01,7.25
2000-09-01,1.84
2000-10-01,-6.22
2000-11-01,-17.48
2000-12-01,-25.71
2001-01-01,-23.34
2001-02-01,-22.72
2001-03-01,-25.46
2001-04-01,-12.99
2001-05-01,-4.39
2001-06-01,5.12
2001-07-01,10.55
2001-08-01,9.18
2001-09-01,6.44
2001-10-01,-6.33
2001-11-01,-14.51
2001-12-01,-18.42
2002-01-01,-24.57
2002-02-01,-29.15
2002-03-01,-22.79
2002-04-01,-17.32
2002-05-01,-4.42
2002-06-01,4.7
2002-07-01,9.08
2002-08-01,6.2
2002-09-01,4.41
2002-10-01,-4.52
2002-11-01,-14.44
2002-12-01,-14.8
2003-01-01,-24.63
2003-02-01,-27.59
2003-03-01,-25.84
2003-04-01,-13.06
2003-05-01,-3.85
2003-06-01,2.73
2003-07-01,10.64
2003-08-01,6.37
2003-09-01,3.61
2003-10-01,-2.75
2003-11-01,-17.54
2003-12-01,-23.93
2004-01-01,-28.18
2004-02-01,-30.38
2004-03-01,-28.67
2004-04-01,-18.34
2004-05-01,-9.04
2004-06-01,4.53
2004-07-01,9.25
2004-08-01,7.64
2004-09-01,1.76
2004-10-01,-7.73
2004-11-01,-20.35
2004-12-01,-27.53
2005-01-01,-24.12
2005-02-01,-28.17
2005-03-01,-24.56
2005-04-01,-13.31
2005-05-01,-2.79
2005-06-01,4.06
2005-07-01,6.42
2005-08-01,7.37
2005-09-01,2.08
2005-10-01,-5.17
2005-11-01,-17.88
2005-12-01,-18.13
2006-01-01,-24.83
2006-02-01,-16.62
2006-03-01,-24.57
2006-04-01,-17.4
2006-05-01,-0.06
2006-06-01,6.55
2006-07-01,9.79
2006-08-01,11.69
2006-09-01,7.43
2006-10-01,-4.35
2006-11-01,-17.67
2006-12-01,-16.69
2007-01-01,-22.83
2007-02-01,-27.66
2007-03-01,-27.45
2007-04-01,-12.23
2007-05-01,-6.62
2007-06-01,4.69
2007-07-01,12.73
2007-08-01,8.0
2007-09-01,2.28
2007-10-01,-7.25
2007-11-01,-17.46
2007-12-01,-22.35
2008-01-01,-24.98
2008-02-01,-26.03
2008-03-01,-28.44
2008-04-01,-15.38
2008-05-01,-1.05
2008-06-01,5.54
2008-07-01,11.7
2008-08-01,6.87
2008-09-01,1.71
2008-10-01,-5.54
2008-11-01,-12.52
2008-12-01,-22.7
2009-01-01,-23.83
2009-02-01,-24.17
2009-03-01,-28.79
2009-04-01,-13.32
2009-05-01,-3.19
2009-06-01,3.64
2009-07-01,6.12
2009-08-01,9.13
2009-09-01,4.49
2009-10-01,-5.29
2009-11-01,-15.23
2009-12-01,-21.63
2010-01-01,-25.01
2010-02-01,-23.07
2010-03-01,-19.73
2010-04-01,-4.15
2010-05-01,-2.91
2010-06-01,6.94
2010-07-01,12.19
2010-08-01,10.12
2010-09-01,2.75
2010-10-01,-4.49
2010-11-01,-13.79
2010-12-01,-23.01
2011-01-01,-24.36
2011-02-01,-22.04
2011-03-01,-20.02
2011-04-01,-18.11
2011-05-01,-2.38
2011-06-01,4.7
2011-07-01,11.64
2011-08-01,11.02
2011-09-01,5.36
2011-10-01,-3.56
2011-11-01,-19.21
2011-12-01,-23.26
2012-01-01,-25.97
2012-02-01,-22.29
2012-03-01,-28.41
2012-04-01,-14.66
2012-05-01,-1.05
2012-06-01,8.86
2012-07-01,14.17
2012-08-01,12.25
2012-09-01,6.83
2012-10-01,-3.08
2012-11-01,-15.8
2012-12-01,-24.13
2013-01-01,-29.23
2013-02-01,-30.23
2013-03-01,-24.98
2013-04-01,-17.31
2013-05-01,-4.73
2013-06-01,6.43
2013-07-01,8.44
2013-08-01,10.54
2013-09-01,4.22
2013-10-01,-0.28
2013-11-01,-13.14
2013-12-01,-23.45
2014-01-01,-25.03
2014-02-01,-25.48
2014-03-01,-21.32
2014-04-01,-14.55
2014-05-01,-1.7
2014-06-01,6.19
2014-07-01,10.83
2014-08-01,8.34
2014-09-01,2.59
2014-10-01,-3.91
2014-11-01,-14.89
2014-12-01,-22.11
2015-01-01,-23.53
2015-02-01,-23.77
2015-03-01,-21.15
2015-04-01,-13.68
2015-05-01,0.8
2015-06-01,6.45
2015-07-01,10.19
2015-08-01,9.62
2015-09-01,4.32
2015-10-01,-6.61
2015-11-01,-13.42
2015-12-01,-24.14
2016-01-01,-21.48
2016-02-01,-26.7
2016-03-01,-22.92
2016-04-01,-17.15
2016-05-01,0.47
