,Temperature_C
1979-01-01,-18.32
1979-02-01,-26.7
1979-03-01,-21.27
1979-04-01,-11.72
1979-05-01,-6.49
1979-06-01,-1.11
1979-07-01,3.19
1979-08-01,4.02
1979-09-01,-2.0
1979-10-01,-7.68
1979-11-01,-16.01
1979-12-01,-20.99
1980-01-01,-16.2
1980-02-01,-19.39
1980-03-01,-19.77
1980-04-01,-18.68
1980-05-01,-4.34
1980-06-01,-0.06
1980-07-01,5.55
1980-08-01,6.68
1980-09-01,-0.74
1980-10-01,-7.81
1980-11-01,-13.44
1980-12-01,-21.19
1981-01-01,-23.18
1981-02-01,-26.85
1981-03-01,-17.26
1981-04-01,-15.37
1981-05-01,-8.18
1981-06-01,0.58
1981-07-01,6.21
1981-08-01,4.72
1981-09-01,0.44
1981-10-01,-7.78
1981-11-01,-15.35
1981-12-01,-17.79
1982-01-01,-18.71
1982-02-01,-27.47
1982-03-01,-24.19
1982-04-01,-17.15
1982-05-01,-7.95
1982-06-01,1.71
1982-07-01,5.34
1982-08-01,3.86
1982-09-01,-3.47
1982-10-01,-8.43
1982-11-01,-16.02
1982-12-01,-24.35
1983-01-01,-33.85
1983-02-01,-29.96
1983-03-01,-26.57
1983-04-01,-16.72
1983-05-01,-7.75
1983-06-01,0.89
1983-07-01,3.58
1983-08-01,1.7
1983-09-01,-0.12
1983-10-01,-9.15
1983-11-01,-17.5
1983-12-01,-23.25
1984-01-01,-32.19
1984-02-01,-35.16
1984-03-01,-24.65
1984-04-01,-20.18
1984-05-01,-7.97
1984-06-01,1.12
1984-07-01,8.54
1984-08-01,3.46
1984-09-01,-2.52
1984-10-01,-8.18
1984-11-01,-12.92
1984-12-01,-25.02
1985-01-01,-17.1
1985-02-01,-22.26
1985-03-01,-21.86
1985-04-01,-15.02
1985-05-01,-4.39
1985-06-01,3.64
1985-07-01,6.36
1985-08-01,6.0
1985-09-01,0.88
1985-10-01,-7.2
1985-11-01,-11.87
1985-12-01,-13.0
1986-01-01,-21.82
1986-02-01,-15.37
1986-03-01,-25.67
1986-04-01,-16.16
1986-05-01,-5.73
1986-06-01,-2.03
1986-07-01,5.31
1986-08-01,4.04
1986-09-01,0.09
1986-10-01,-12.19
1986-11-01,-21.25
1986-12-01,-24.72
1987-01-01,-25.6
1987-02-01,-26.39
1987-03-01,-22.44
1987-04-01,-19.86
1987-05-01,-8.9
1987-06-01,0.63
1987-07-01,4.95
1987-08-01,6.65
1987-09-01,1.96
1987-10-01,-7.94
1987-11-01,-14.31
1987-12-01,-20.69
1988-01-01,-26.38
1988-02-01,-18.81
1988-03-01,-19.3
1988-04-01,-12.68
1988-05-01,-5.92
1988-06-01,0.17
1988-07-01,4.57
1988-08-01,4.41
1988-09-01,-1.01
1988-10-01,-5.74
1988-11-01,-13.95
1988-12-01,-22.24
1989-01-01,-28.35
1989-02-01,-29.45
1989-03-01,-27.62
1989-04-01,-13.6
1989-05-01,-9.76
1989-06-01,0.25
1989-07-01,4.97
1989-08-01,3.88
1989-09-01,-2.86
1989-10-01,-7.99
1989-11-01,-11.61
1989-12-01,-19.9
1990-01-01,-25.87
1990-02-01,-27.65
1990-03-01,-22.82
1990-04-01,-17.43
1990-05-01,-6.74
1990-06-01,2.36
1990-07-01,8.36
1990-08-01,3.76
1990-09-01,-0.61
1990-10-01,-7.45
1990-11-01,-15.11
1990-12-01,-24.56
1991-01-01,-26.16
1991-02-01,-24.67
1991-03-01,-21.18
1991-04-01,-17.58
1991-05-01,-8.79
1991-06-01,4.99
1991-07-01,8.48
1991-08-01,4.35
1991-09-01,-0.59
1991-10-01,-8.58
1991-11-01,-14.42
1991-12-01,-20.57
1992-01-01,-23.77
1992-02-01,-30.58
1992-03-01,-22.12
1992-04-01,-17.26
1992-05-01,-9.33
1992-06-01,-1.49
1992-07-01,5.55
1992-08-01,3.71
1992-09-01,-2.18
1992-10-01,-5.68
1992-11-01,-15.6
1992-12-01,-21.79
1993-01-01,-29.53
1993-02-01,-28.92
1993-03-01,-25.22
1993-04-01,-17.1
1993-05-01,-5.2
1993-06-01,1.23
1993-07-01,7.73
1993-08-01,4.61
1993-09-01,0.24
1993-10-01,
1993-11-01,
1993-12-01,
1994-01-01,
1994-02-01,
1994-03-01,
1994-04-01,
1994-05-01,
1994-06-01,
1994-07-01,
1994-08-01,
1994-09-01,
1994-10-01,
1994-11-01,
1994-12-01,
1995-01-01,
1995-02-01,
1995-03-01,
1995-04-01,
1995-05-01,
1995-06-01,
1995-07-01,
1995-08-01,
1995-09-01,
1995-10-01,-7.99
1995-11-01,-8.91
1995-12-01,-18.73
1996-01-01,
1996-02-01,-21.87
1996-03-01,
1996-04-01,
1996-05-01,-7.49
1996-06-01,-1.34
1996-07-01,3.3
1996-08-01,
1996-09-01,-2.63
1996-10-01,
1996-11-01,-13.35
1996-12-01,
1997-01-01,
1997-02-01,
1997-03-01,-22.47
1997-04-01,-18.0
1997-05-01,-6.23
1997-06-01,1.75
1997-07-01,3.28
1997-08-01,1.71
1997-09-01,
1997-10-01,-7.07
1997-11-01,
1997-12-01,-17.54
1998-01-01,
1998-02-01,-26.17
1998-03-01,-22.76
1998-04-01,-13.03
1998-05-01,-5.9
1998-06-01,3.5
1998-07-01,5.56
1998-08-01,4.95
1998-09-01,-0.49
1998-10-01,-6.3
1998-11-01,-11.2
1998-12-01,-16.8
1999-01-01,-23.95
1999-02-01,-24.95
1999-03-01,-17.05
1999-04-01,-11.65
1999-05-01,-10.95
1999-06-01,-3.2
1999-07-01,3.9
