,Temperature_C
1979-01-01,
1979-02-01,
1979-03-01,
1979-04-01,
1979-05-01,
1979-06-01,
1979-07-01,
1979-08-01,
1979-09-01,
1979-10-01,
1979-11-01,
1979-12-01,
1980-01-01,-17.54
1980-02-01,-18.67
1980-03-01,-10.31
1980-04-01,0.33
1980-05-01,5.03
1980-06-01,15.29
1980-07-01,14.19
1980-08-01,12.09
1980-09-01,7.26
1980-10-01,-1.94
1980-11-01,-12.79
1980-12-01,-15.28
1981-01-01,-13.78
1981-02-01,-15.36
1981-03-01,-14.56
1981-04-01,-1.34
1981-05-01,7.3
1981-06-01,9.55
1981-07-01,14.55
1981-08-01,10.88
1981-09-01,6.26
1981-10-01,0.66
1981-11-01,-8.5
1981-12-01,-21.44
1982-01-01,-18.56
1982-02-01,-8.2
1982-03-01,-4.75
1982-04-01,-0.49
1982-05-01,5.39
1982-06-01,8.43
1982-07-01,14.27
1982-08-01,11.24
1982-09-01,5.8
1982-10-01,-0.57
1982-11-01,-4.89
1982-12-01,-10.02
1983-01-01,-11.41
1983-02-01,-12.44
1983-03-01,-7.4
1983-04-01,0.65
1983-05-01,7.73
1983-06-01,11.27
1983-07-01,14.45
1983-08-01,10.65
1983-09-01,7.53
1983-10-01,-0.26
1983-11-01,-12.54
1983-12-01,-15.11
1984-01-01,-15.35
1984-02-01,-7.3
1984-03-01,-9.66
1984-04-01,-0.43
1984-05-01,9.29
1984-06-01,11.95
1984-07-01,13.17
1984-08-01,10.79
1984-09-01,5.63
1984-10-01,0.52
1984-11-01,-9.47
1984-12-01,-7.29
1985-01-01,-20.98
1985-02-01,-24.47
1985-03-01,-7.0
1985-04-01,-3.62
1985-05-01,4.07
1985-06-01,11.89
1985-07-01,14.16
1985-08-01,12.16
1985-09-01,6.64
1985-10-01,1.24
1985-11-01,-9.42
1985-12-01,-20.8
1986-01-01,-19.51
1986-02-01,-13.53
1986-03-01,-4.1
1986-04-01,-2.32
1986-05-01,7.2
1986-06-01,14.88
1986-07-01,14.37
1986-08-01,9.58
1986-09-01,3.59
1986-10-01,1.54
1986-11-01,-3.64
1986-12-01,-18.53
1987-01-01,-22.03
1987-02-01,-15.09
1987-03-01,-10.02
1987-04-01,-1.83
1987-05-01,5.13
1987-06-01,10.67
1987-07-01,12.69
1987-08-01,9.75
1987-09-01,6.23
1987-10-01,5.0
1987-11-01,-7.14
1987-12-01,-15.15
1988-01-01,-12.59
1988-02-01,-13.04
1988-03-01,-7.47
1988-04-01,-3.5
1988-05-01,5.71
1988-06-01,13.6
1988-07-01,16.36
1988-08-01,12.14
1988-09-01,8.06
1988-10-01,-0.11
