,Temperature_C
1995-01-01,
1995-02-01,
1995-03-01,
1995-04-01,
1995-05-01,
1995-06-01,
1995-07-01,
1995-08-01,
1995-09-01,
1995-10-01,
1995-11-01,
1995-12-01,-10.16
1996-01-01,-4.84
1996-02-01,-13.1
1996-03-01,-8.43
1996-04-01,-6.43
1996-05-01,-3.64
1996-06-01,3.28
1996-07-01,7.45
1996-08-01,9.21
1996-09-01,1.59
1996-10-01,-2.39
1996-11-01,-9.04
1996-12-01,-11.36
1997-01-01,-9.9
1997-02-01,-11.93
1997-03-01,-10.47
1997-04-01,-10.0
1997-05-01,-2.14
1997-06-01,4.88
1997-07-01,9.43
1997-08-01,8.32
1997-09-01,3.02
1997-10-01,-4.83
1997-11-01,-6.96
1997-12-01,-7.38
1998-01-01,-10.16
1998-02-01,-12.48
1998-03-01,-10.8
1998-04-01,-7.98
1998-05-01,
1998-06-01,2.32
1998-07-01,8.05
1998-08-01,5.48
1998-09-01,2.3
1998-10-01,-4.34
1998-11-01,-10.05
1998-12-01,-8.59
1999-01-01,
1999-02-01,-12.49
1999-03-01,-9.92
1999-04-01,-5.2
1999-05-01,
1999-06-01,5.12
1999-07-01,6.98
1999-08-01,4.21
1999-09-01,4.67
1999-10-01,-1.56
1999-11-01,-3.77
1999-12-01,-11.59
2000-01-01,-8.7
2000-02-01,
2000-03-01,-9.27
2000-04-01,-4.72
2000-05-01,0.76
2000-06-01,3.18
2000-07-01,8.21
2000-08-01,6.51
2000-09-01,3.52
2000-10-01,
2000-11-01,-6.19
2000-12-01,-8.93
2001-01-01,
2001-02-01,-14.29
2001-03-01,-13.29
2001-04-01,-6.92
2001-05-01,-1.6
2001-06-01,5.37
2001-07-01,7.15
2001-08-01,6.72
2001-09-01,3.83
2001-10-01,
2001-11-01,-7.53
2001-12-01,-9.98
2002-01-01,-9.78
2002-02-01,-10.73
2002-03-01,-10.01
2002-04-01,-3.26
2002-05-01,1.12
2002-06-01,6.35
2002-07-01,8.91
2002-08-01,10.42
2002-09-01,1.98
2002-10-01,-7.06
2002-11-01,-9.78
2002-12-01,-10.95
2003-01-01,-14.37
2003-02-01,-4.85
2003-03-01,-6.23
2003-04-01,-5.22
2003-05-01,-0.36
2003-06-01,4.81
2003-07-01,11.62
2003-08-01,
2003-09-01,2.06
2003-10-01,-4.65
2003-11-01,-4.3
2003-12-01,-9.58
2004-01-01,-11.09
2004-02-01,-10.43
2004-03-01,-8.15
2004-04-01,-3.87
2004-05-01,-0.5
2004-06-01,2.41
2004-07-01,8.26
2004-08-01,7.19
2004-09-01,1.99
2004-10-01,-3.09
2004-11-01,-7.19
2004-12-01,-7.25
2005-01-01,-9.24
2005-02-01,-9.13
2005-03-01,-9.7
2005-04-01,-5.11
2005-05-01,-2.48
2005-06-01,4.18
2005-07-01,9.28
2005-08-01,7.04
2005-09-01,2.02
2005-10-01,0.0
2005-11-01,-4.99
2005-12-01,-9.37
2006-01-01,-7.63
2006-02-01,-9.81
2006-03-01,-12.06
2006-04-01,-5.82
2006-05-01,0.45
2006-06-01,4.81
2006-07-01,8.41
2006-08-01,10.89
2006-09-01,3.56
2006-10-01,-4.63
2006-11-01,-6.47
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,-5.95
2007-04-01,-5.14
2007-05-01,-1.03
2007-06-01,4.51
2007-07-01,8.29
2007-08-01,6.87
2007-09-01,0.39
2007-10-01,0.36
2007-11-01,-7.27
2007-12-01,-4.9
2008-01-01,-10.27
2008-02-01,-9.03
2008-03-01,-11.6
2008-04-01,-6.49
2008-05-01,-1.24
2008-06-01,4.77
2008-07-01,8.78
2008-08-01,5.23
2008-09-01,2.13
2008-10-01,-2.91
2008-11-01,-7.71
2008-12-01,-7.05
2009-01-01,
2009-02-01,-12.08
2009-03-01,-9.94
2009-04-01,-5.85
2009-05-01,1.91
2009-06-01,3.78
2009-07-01,7.96
2009-08-01,8.22
2009-09-01,3.26
2009-10-01,-3.77
2009-11-01,-6.2
2009-12-01,-11.86
2010-01-01,-9.98
2010-02-01,-15.39
2010-03-01,-11.78
2010-04-01,-5.38
2010-05-01,0.29
2010-06-01,2.52
2010-07-01,8.27
2010-08-01,6.16
2010-09-01,3.74
2010-10-01,-2.57
2010-11-01,-10.0
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,-0.67
2011-06-01,6.45
2011-07-01,9.69
2011-08-01,
2011-09-01,
2011-10-01,
2011-11-01,
2011-12-01,-8.41
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,-7.68
2012-05-01,-2.03
2012-06-01,2.72
2012-07-01,6.49
2012-08-01,6.64
2012-09-01,1.3
2012-10-01,-4.8
2012-11-01,-6.24
2012-12-01,
2013-01-01,-9.55
2013-02-01,-9.58
2013-03-01,-13.18
2013-04-01,-6.62
2013-05-01,2.08
2013-06-01,6.87
