,Temperature_C
1995-01-01,-27.79
1995-02-01,-30.56
1995-03-01,-29.5
1995-04-01,-16.08
1995-05-01,-11.69
1995-06-01,3.93
1995-07-01,7.71
1995-08-01,6.38
1995-09-01,-1.59
1995-10-01,-12.72
1995-11-01,-22.5
1995-12-01,-32.1
1996-01-01,-32.55
1996-02-01,-28.97
1996-03-01,-27.21
1996-04-01,-20.5
1996-05-01,-8.43
1996-06-01,7.05
1996-07-01,12.77
1996-08-01,5.07
1996-09-01,0.89
1996-10-01,-12.14
1996-11-01,-20.1
1996-12-01,-28.1
1997-01-01,-30.56
1997-02-01,-30.98
1997-03-01,-29.15
1997-04-01,-18.92
1997-05-01,-10.01
1997-06-01,0.21
1997-07-01,10.34
1997-08-01,5.88
1997-09-01,-1.03
1997-10-01,-14.17
1997-11-01,-17.78
1997-12-01,-26.41
1998-01-01,-33.6
1998-02-01,-32.43
1998-03-01,-25.37
1998-04-01,-16.69
1998-05-01,-6.54
1998-06-01,4.48
1998-07-01,11.28
1998-08-01,9.34
1998-09-01,2.37
1998-10-01,-7.25
1998-11-01,-15.22
1998-12-01,-22.83
1999-01-01,-30.33
1999-02-01,-28.16
1999-03-01,-22.08
1999-04-01,-18.53
1999-05-01,-10.01
1999-06-01,2.48
1999-07-01,6.89
1999-08-01,6.76
1999-09-01,0.43
1999-10-01,-11.14
1999-11-01,-18.68
1999-12-01,-28.7
2000-01-01,-28.69
2000-02-01,-29.53
2000-03-01,-25.97
2000-04-01,
2000-05-01,-9.11
2000-06-01,3.27
2000-07-01,11.5
2000-08-01,6.91
2000-09-01,-1.39
2000-10-01,-12.37
2000-11-01,-22.32
2000-12-01,-29.12
2001-01-01,-30.39
2001-02-01,-29.8
2001-03-01,-27.32
2001-04-01,-20.54
2001-05-01,-8.14
2001-06-01,1.3
2001-07-01,
2001-08-01,
2001-09-01,2.55
2001-10-01,-13.15
2001-11-01,-21.06
2001-12-01,
2002-01-01,-29.85
2002-02-01,-33.19
2002-03-01,-28.14
2002-04-01,-23.27
2002-05-01,-10.38
2002-06-01,3.28
2002-07-01,9.05
2002-08-01,6.08
2002-09-01,0.34
2002-10-01,-9.81
2002-11-01,-22.37
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,-29.45
2007-03-01,-29.99
2007-04-01,-17.19
2007-05-01,-11.84
2007-06-01,3.02
2007-07-01,11.93
2007-08-01,5.67
2007-09-01,-2.29
2007-10-01,-9.45
2007-11-01,
2007-12-01,-28.08
2008-01-01,-30.53
