,Temperature_C
1979-01-01,-18.79
1979-02-01,-15.12
1979-03-01,-8.42
1979-04-01,-2.75
1979-05-01,3.59
1979-06-01,10.74
1979-07-01,13.22
1979-08-01,10.96
1979-09-01,5.12
1979-10-01,-2.82
1979-11-01,-8.17
1979-12-01,-11.24
1980-01-01,-17.46
1980-02-01,-18.16
1980-03-01,-10.54
1980-04-01,0.13
1980-05-01,4.09
1980-06-01,12.46
1980-07-01,12.71
1980-08-01,11.32
1980-09-01,6.16
1980-10-01,-1.78
1980-11-01,-11.04
1980-12-01,-16.24
1981-01-01,-14.46
1981-02-01,-14.73
1981-03-01,-14.81
1981-04-01,-1.1
1981-05-01,5.71
1981-06-01,7.12
1981-07-01,12.39
1981-08-01,9.81
1981-09-01,5.03
1981-10-01,-0.75
1981-11-01,-8.97
1981-12-01,-19.15
1982-01-01,-14.88
1982-02-01,-7.71
1982-03-01,-6.34
1982-04-01,-1.51
1982-05-01,3.11
1982-06-01,6.52
1982-07-01,11.91
1982-08-01,9.79
1982-09-01,4.34
1982-10-01,-0.01
1982-11-01,-6.66
1982-12-01,-11.93
1983-01-01,-13.13
1983-02-01,-10.76
1983-03-01,-9.14
1983-04-01,-1.34
1983-05-01,5.83
1983-06-01,8.71
1983-07-01,11.54
1983-08-01,8.54
1983-09-01,6.13
1983-10-01,-0.91
1983-11-01,-9.51
1983-12-01,-14.15
1984-01-01,-17.88
1984-02-01,-8.87
1984-03-01,-9.77
1984-04-01,-1.25
1984-05-01,7.11
1984-06-01,10.03
1984-07-01,11.54
1984-08-01,9.82
1984-09-01,4.34
1984-10-01,-0.77
1984-11-01,-10.55
1984-12-01,-9.45
1985-01-01,-17.4
1985-02-01,-22.19
1985-03-01,-8.58
1985-04-01,-5.16
1985-05-01,2.74
1985-06-01,10.09
1985-07-01,12.49
1985-08-01,10.37
1985-09-01,5.47
1985-10-01,1.0
1985-11-01,-10.32
1985-12-01,-19.43
1986-01-01,-19.23
1986-02-01,-12.03
1986-03-01,-5.04
1986-04-01,-3.25
1986-05-01,5.58
1986-06-01,12.12
1986-07-01,11.82
1986-08-01,8.55
1986-09-01,3.36
1986-10-01,0.85
1986-11-01,-6.43
1986-12-01,-17.18
1987-01-01,-18.9
1987-02-01,-14.86
1987-03-01,-11.83
1987-04-01,-3.22
1987-05-01,2.96
1987-06-01,8.54
1987-07-01,11.17
1987-08-01,8.02
1987-09-01,5.09
1987-10-01,3.7
1987-11-01,-7.59
1987-12-01,-11.77
1988-01-01,-13.34
1988-02-01,-15.89
1988-03-01,-11.59
1988-04-01,-5.02
1988-05-01,4.23
1988-06-01,11.22
1988-07-01,14.62
1988-08-01,10.44
1988-09-01,6.5
1988-10-01,0.12
1988-11-01,-8.64
1988-12-01,-12.18
1989-01-01,-7.33
1989-02-01,-8.53
1989-03-01,-5.69
1989-04-01,-0.38
1989-05-01,4.55
1989-06-01,9.56
1989-07-01,10.52
1989-08-01,10.3
1989-09-01,6.4
1989-10-01,-1.93
1989-11-01,
1989-12-01,-11.79
1990-01-01,-13.99
1990-02-01,-5.17
1990-03-01,-5.98
1990-04-01,-0.97
1990-05-01,4.25
1990-06-01,10.42
1990-07-01,12.97
1990-08-01,11.34
1990-09-01,5.42
1990-10-01,1.76
1990-11-01,
1990-12-01,-5.57
1991-01-01,-8.25
1991-02-01,-17.39
1991-03-01,-8.47
1991-04-01,-1.55
1991-05-01,3.21
1991-06-01,8.95
1991-07-01,12.48
1991-08-01,11.68
1991-09-01,3.98
1991-10-01,-0.1
1991-11-01,
1991-12-01,-5.29
1992-01-01,-6.68
1992-02-01,-6.82
1992-03-01,-5.06
1992-04-01,-4.57
1992-05-01,5.27
1992-06-01,11.29
1992-07-01,10.86
1992-08-01,8.8
1992-09-01,6.48
1992-10-01,-6.13
1992-11-01,
1992-12-01,-6.21
1993-01-01,
1993-02-01,-7.84
1993-03-01,-6.67
1993-04-01,-3.81
1993-05-01,
1993-06-01,
1993-07-01,
1993-08-01,
1993-09-01,
1993-10-01,-1.54
1993-11-01,
1993-12-01,-14.85
1994-01-01,-18.67
1994-02-01,-14.95
1994-03-01,-8.52
1994-04-01,-0.06
1994-05-01,2.83
1994-06-01,8.08
1994-07-01,12.41
1994-08-01,10.51
1994-09-01,4.63
1994-10-01,-0.85
1994-11-01,
1994-12-01,-7.11
1995-01-01,-10.98
1995-02-01,-10.53
1995-03-01,-5.5
1995-04-01,-3.45
1995-05-01,2.26
1995-06-01,9.41
1995-07-01,10.95
1995-08-01,9.95
1995-09-01,5.08
1995-10-01,-0.38
1995-11-01,-7.79
1995-12-01,-13.16
1996-01-01,-8.77
1996-02-01,-14.15
1996-03-01,-7.41
1996-04-01,-1.52
1996-05-01,
1996-06-01,9.19
1996-07-01,12.16
1996-08-01,12.45
1996-09-01,5.53
1996-10-01,1.11
1996-11-01,
1996-12-01,-12.6
1997-01-01,-9.38
1997-02-01,-10.63
1997-03-01,-7.2
1997-04-01,-5.88
1997-05-01,
1997-06-01,10.76
1997-07-01,14.25
1997-08-01,11.58
1997-09-01,7.03
1997-10-01,-0.16
1997-11-01,
1997-12-01,-9.08
1998-01-01,-9.52
1998-02-01,-14.47
1998-03-01,-10.1
1998-04-01,-4.16
1998-05-01,3.25
1998-06-01,8.7
1998-07-01,13.74
1998-08-01,10.14
1998-09-01,5.92
1998-10-01,-0.32
1998-11-01,
1998-12-01,-10.99
1999-01-01,-15.67
1999-02-01,
1999-03-01,-7.73
1999-04-01,-0.19
1999-05-01,2.75
1999-06-01,11.25
1999-07-01,11.89
1999-08-01,8.51
1999-09-01,8.42
1999-10-01,1.29
1999-11-01,
1999-12-01,-12.64
2000-01-01,-8.98
2000-02-01,-10.93
2000-03-01,-6.77
2000-04-01,-1.22
2000-05-01,5.12
2000-06-01,8.97
2000-07-01,
2000-08-01,10.84
2000-09-01,6.17
2000-10-01,3.39
2000-11-01,
2000-12-01,
2001-01-01,-8.04
2001-02-01,-14.12
2001-03-01,-12.89
2001-04-01,-4.14
2001-05-01,4.13
2001-06-01,
2001-07-01,12.29
2001-08-01,11.07
2001-09-01,7.73
2001-10-01,1.34
2001-11-01,
2001-12-01,-9.6
2002-01-01,-12.62
2002-02-01,
2002-03-01,-8.92
2002-04-01,0.72
2002-05-01,7.13
2002-06-01,12.05
2002-07-01,
2002-08-01,13.33
2002-09-01,5.69
2002-10-01,-3.88
2002-11-01,-11.31
2002-12-01,-12.55
2003-01-01,-18.14
2003-02-01,-7.13
2003-03-01,
2003-04-01,-1.25
2003-05-01,5.44
2003-06-01,10.4
2003-07-01,15.81
2003-08-01,11.69
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
