,Temperature_C
1979-01-01,-14.5
1979-02-01,-16.2
1979-03-01,-10.7
1979-04-01,-4.65
1979-05-01,7.05
1979-06-01,13.54
1979-07-01,
1979-08-01,10.3
1979-09-01,7.14
1979-10-01,-1.69
1979-11-01,-7.0
1979-12-01,-8.05
1980-01-01,-13.75
1980-02-01,-15.35
1980-03-01,-13.2
1980-04-01,-0.95
1980-05-01,9.05
1980-06-01,13.4
1980-07-01,15.0
1980-08-01,
1980-09-01,4.75
1980-10-01,-8.89
1980-11-01,-10.8
1980-12-01,-18.6
1981-01-01,-18.5
1981-02-01,-15.35
1981-03-01,-11.6
1981-04-01,-2.0
1981-05-01,6.45
1981-06-01,6.95
1981-07-01,14.5
1981-08-01,9.39
1981-09-01,4.19
1981-10-01,-1.0
1981-11-01,-11.1
1981-12-01,-15.15
1982-01-01,-13.24
1982-02-01,-10.05
1982-03-01,-10.4
1982-04-01,-0.34
1982-05-01,4.5
1982-06-01,10.75
1982-07-01,14.2
1982-08-01,
1982-09-01,4.64
1982-10-01,-1.3
1982-11-01,-9.15
1982-12-01,-10.85
1983-01-01,-14.1
1983-02-01,-14.74
1983-03-01,-13.15
1983-04-01,-3.85
1983-05-01,5.85
1983-06-01,10.14
1983-07-01,14.35
1983-08-01,9.6
1983-09-01,5.5
1983-10-01,-2.75
1983-11-01,-14.85
1983-12-01,-14.35
1984-01-01,-16.65
1984-02-01,-5.85
1984-03-01,-10.5
1984-04-01,-2.2
1984-05-01,10.95
1984-06-01,13.1
1984-07-01,13.65
1984-08-01,12.7
1984-09-01,3.55
1984-10-01,-0.44
1984-11-01,-7.6
1984-12-01,-4.8
1985-01-01,-12.4
1985-02-01,-18.5
1985-03-01,-9.1
1985-04-01,-9.6
1985-05-01,2.89
1985-06-01,12.35
1985-07-01,13.85
1985-08-01,9.85
1985-09-01,6.7
1985-10-01,-3.6
1985-11-01,-8.1
1985-12-01,-17.0
1986-01-01,-18.5
1986-02-01,-11.54
1986-03-01,-8.75
1986-04-01,-6.15
1986-05-01,7.64
1986-06-01,12.7
1986-07-01,
1986-08-01,9.2
1986-09-01,1.45
1986-10-01,4.29
1986-11-01,-5.45
1986-12-01,-13.65
1987-01-01,-14.45
1987-02-01,-12.3
1987-03-01,-12.3
1987-04-01,-2.55
1987-05-01,8.39
1987-06-01,9.89
1987-07-01,14.15
1987-08-01,10.45
1987-09-01,6.59
1987-10-01,4.5
1987-11-01,-6.6
1987-12-01,-13.8
1988-01-01,-13.05
1988-02-01,-13.5
1988-03-01,-12.25
1988-04-01,-6.35
1988-05-01,6.55
1988-06-01,12.75
1988-07-01,17.35
1988-08-01,9.55
1988-09-01,8.55
1988-10-01,-3.45
1988-11-01,-13.65
1988-12-01,-12.85
1989-01-01,-10.0
1989-02-01,-12.15
1989-03-01,-6.75
1989-04-01,-4.0
1989-05-01,8.64
1989-06-01,11.65
1989-07-01,13.3
1989-08-01,11.4
1989-09-01,6.49
1989-10-01,-2.6
1989-11-01,-7.4
1989-12-01,-10.75
1990-01-01,-7.85
1990-02-01,-3.95
1990-03-01,-10.9
1990-04-01,-5.55
1990-05-01,4.94
1990-06-01,12.15
1990-07-01,14.4
1990-08-01,14.4
1990-09-01,6.05
1990-10-01,1.84
1990-11-01,-13.29
1990-12-01,-7.5
1991-01-01,-10.05
1991-02-01,-12.75
1991-03-01,-8.2
1991-04-01,-2.55
1991-05-01,3.94
1991-06-01,9.95
1991-07-01,12.9
1991-08-01,11.9
1991-09-01,4.35
1991-10-01,1.25
1991-11-01,-7.8
1991-12-01,-10.5
1992-01-01,-13.04
1992-02-01,-3.19
1992-03-01,-6.59
1992-04-01,-3.19
1992-05-01,7.5
1992-06-01,13.1
1992-07-01,11.95
1992-08-01,9.64
1992-09-01,8.25
1992-10-01,-5.95
1992-11-01,-10.35
1992-12-01,-3.95
1993-01-01,-8.15
1993-02-01,-13.0
1993-03-01,-9.75
1993-04-01,-5.35
1993-05-01,7.0
1993-06-01,7.85
1993-07-01,13.65
1993-08-01,11.75
1993-09-01,4.6
1993-10-01,-5.5
1993-11-01,-3.3
1993-12-01,-13.55
1994-01-01,-18.2
1994-02-01,-12.65
1994-03-01,-7.1
1994-04-01,0.65
1994-05-01,4.89
1994-06-01,9.89
1994-07-01,15.65
1994-08-01,14.1
1994-09-01,6.2
1994-10-01,1.05
1994-11-01,-7.05
1994-12-01,-10.8
1995-01-01,-12.95
1995-02-01,-11.95
1995-03-01,-6.2
1995-04-01,-5.35
1995-05-01,3.5
1995-06-01,10.6
1995-07-01,14.2
1995-08-01,12.25
1995-09-01,7.55
1995-10-01,-2.8
1995-11-01,-13.25
1995-12-01,-14.8
1996-01-01,-9.05
1996-02-01,-15.45
1996-03-01,-8.64
1996-04-01,-3.35
1996-05-01,2.69
1996-06-01,11.2
1996-07-01,11.65
1996-08-01,11.3
1996-09-01,
1996-10-01,
1996-11-01,
1996-12-01,
