,Temperature_C
1981-01-01,
1981-02-01,
1981-03-01,
1981-04-01,
1981-05-01,
1981-06-01,
1981-07-01,
1981-08-01,
1981-09-01,
1981-10-01,
1981-11-01,
1981-12-01,-23.08
1982-01-01,
1982-02-01,
1982-03-01,
1982-04-01,
1982-05-01,
1982-06-01,
1982-07-01,
1982-08-01,
1982-09-01,
1982-10-01,
1982-11-01,
1982-12-01,
1983-01-01,
1983-02-01,-25.48
1983-03-01,-26.16
1983-04-01,-16.44
1983-05-01,-7.68
1983-06-01,
1983-07-01,7.25
1983-08-01,6.59
1983-09-01,0.37
1983-10-01,-14.84
1983-11-01,-17.64
1983-12-01,-18.36
1984-01-01,-26.0
1984-02-01,-35.83
1984-03-01,-26.19
1984-04-01,-20.71
1984-05-01,-5.31
1984-06-01,6.06
1984-07-01,10.58
1984-08-01,6.6
1984-09-01,2.98
1984-10-01,-7.84
1984-11-01,-23.75
1984-12-01,-26.97
1985-01-01,-20.82
1985-02-01,-28.94
1985-03-01,-23.15
1985-04-01,-23.47
1985-05-01,-3.63
1985-06-01,5.43
1985-07-01,7.83
1985-08-01,7.4
1985-09-01,0.28
1985-10-01,-11.47
1985-11-01,-15.31
1985-12-01,-19.82
1986-01-01,-27.05
1986-02-01,-22.81
1986-03-01,-28.2
1986-04-01,-20.98
1986-05-01,-6.19
1986-06-01,4.69
1986-07-01,9.47
1986-08-01,6.98
1986-09-01,5.21
1986-10-01,-9.63
1986-11-01,-20.61
1986-12-01,-23.56
1987-01-01,-24.96
1987-02-01,-30.43
1987-03-01,-25.55
1987-04-01,-21.01
1987-05-01,-5.39
1987-06-01,3.72
1987-07-01,9.45
1987-08-01,8.34
1987-09-01,1.16
1987-10-01,-4.56
1987-11-01,-19.82
1987-12-01,-22.05
1988-01-01,-22.89
1988-02-01,-25.02
1988-03-01,-23.32
1988-04-01,-15.23
1988-05-01,-5.13
1988-06-01,4.36
1988-07-01,9.83
1988-08-01,7.68
1988-09-01,1.27
