,Temperature_C
1979-01-01,-36.73
1979-02-01,-41.16
1979-03-01,-29.02
1979-04-01,-13.79
1979-05-01,-6.74
1979-06-01,8.97
1979-07-01,17.6
1979-08-01,11.19
1979-09-01,4.9
1979-10-01,-10.27
1979-11-01,-22.04
1979-12-01,-26.25
1980-01-01,-27.51
1980-02-01,-23.52
1980-03-01,-27.12
1980-04-01,-11.73
1980-05-01,-6.2
1980-06-01,4.1
1980-07-01,14.38
1980-08-01,12.05
1980-09-01,5.04
1980-10-01,-3.47
1980-11-01,-26.1
1980-12-01,-23.3
1981-01-01,-15.81
1981-02-01,-27.6
1981-03-01,-22.98
1981-04-01,-11.12
1981-05-01,-7.82
1981-06-01,6.15
1981-07-01,13.6
1981-08-01,13.91
1981-09-01,3.98
1981-10-01,-12.48
1981-11-01,-14.7
1981-12-01,-21.06
1982-01-01,-29.71
1982-02-01,-22.29
1982-03-01,-26.07
1982-04-01,-9.34
1982-05-01,-5.15
1982-06-01,7.18
1982-07-01,14.36
1982-08-01,11.66
1982-09-01,3.31
1982-10-01,-15.05
1982-11-01,-24.66
1982-12-01,-22.09
1983-01-01,-21.99
1983-02-01,-21.92
1983-03-01,-18.96
1983-04-01,-17.11
1983-05-01,-7.11
1983-06-01,7.85
1983-07-01,13.26
1983-08-01,11.88
1983-09-01,6.9
1983-10-01,-3.79
1983-11-01,-13.8
1983-12-01,-22.42
1984-01-01,-18.98
1984-02-01,-23.89
1984-03-01,-21.18
1984-04-01,-23.01
1984-05-01,-5.11
1984-06-01,9.51
1984-07-01,17.46
1984-08-01,11.94
1984-09-01,6.93
1984-10-01,-8.93
1984-11-01,-29.15
1984-12-01,-26.49
1985-01-01,-29.58
1985-02-01,-31.37
1985-03-01,-23.37
1985-04-01,-12.47
1985-05-01,-5.22
1985-06-01,11.77
1985-07-01,13.09
1985-08-01,12.59
1985-09-01,5.67
1985-10-01,-4.47
1985-11-01,-19.59
1985-12-01,-22.62
1986-01-01,-25.47
1986-02-01,-24.29
1986-03-01,-21.59
1986-04-01,-17.12
1986-05-01,-5.17
1986-06-01,5.74
1986-07-01,17.88
