,Temperature_C
1979-01-01,-12.56
1979-02-01,-12.81
1979-03-01,-10.56
1979-04-01,-6.01
1979-05-01,6.44
1979-06-01,11.24
1979-07-01,14.34
1979-08-01,13.29
1979-09-01,7.59
1979-10-01,-2.11
1979-11-01,-6.21
1979-12-01,-9.91
1980-01-01,-16.85
1980-02-01,-13.6
1980-03-01,-13.66
1980-04-01,-3.0
1980-05-01,6.19
1980-06-01,12.59
1980-07-01,15.84
1980-08-01,12.09
1980-09-01,5.94
1980-10-01,-2.0
1980-11-01,-11.81
1980-12-01,-14.09
1981-01-01,-15.4
1981-02-01,-15.7
1981-03-01,-12.25
1981-04-01,-6.6
1981-05-01,0.65
1981-06-01,10.15
1981-07-01,15.0
1981-08-01,12.6
1981-09-01,5.7
1981-10-01,-1.05
1981-11-01,-5.4
1981-12-01,-17.3
1982-01-01,-14.0
1982-02-01,-10.6
1982-03-01,-10.15
1982-04-01,-5.5
1982-05-01,4.85
1982-06-01,8.2
1982-07-01,16.2
1982-08-01,9.9
1982-09-01,5.45
1982-10-01,0.85
1982-11-01,-9.5
1982-12-01,-11.1
1983-01-01,-11.3
1983-02-01,-13.7
1983-03-01,-6.55
1983-04-01,-2.55
1983-05-01,4.05
1983-06-01,12.8
1983-07-01,15.5
1983-08-01,11.05
1983-09-01,7.4
1983-10-01,-0.64
1983-11-01,-11.45
1983-12-01,-14.55
1984-01-01,-12.34
1984-02-01,-7.3
1984-03-01,-10.6
1984-04-01,-3.6
1984-05-01,
1984-06-01,11.55
1984-07-01,13.3
1984-08-01,12.2
1984-09-01,5.4
1984-10-01,0.6
1984-11-01,-9.7
1984-12-01,-7.7
1985-01-01,-18.05
1985-02-01,-19.05
1985-03-01,-9.65
1985-04-01,-5.8
1985-05-01,1.94
1985-06-01,11.95
1985-07-01,13.6
1985-08-01,11.2
1985-09-01,5.7
1985-10-01,-1.45
1985-11-01,-7.29
1985-12-01,-15.65
1986-01-01,-16.05
1986-02-01,-10.14
